rental_id,product_id,customer_id,amount,time,price,total
rnt1782,prd1433,user1782,52,61,1,3172
rnt1783,prd4920,user1783,8,281,286,642928
rnt1784,prd939,user1784,37,77,231,658119
rnt1785,prd9325,user1785,9,196,369,650916
rnt1786,prd8751,user1786,86,285,318,7794180
rnt1787,prd3183,user1787,44,358,143,2252536
rnt1788,prd8624,user1788,90,148,176,2344320
rnt1789,prd2414,user1789,69,257,285,5053905
rnt1790,prd8845,user1790,83,88,315,2300760
rnt1791,prd3438,user1791,61,3,8,1464
rnt1792,prd7652,user1792,17,251,70,298690
rnt1793,prd2501,user1793,2,330,88,58080
rnt1794,prd6103,user1794,25,6,52,7800
rnt1795,prd5992,user1795,9,320,37,106560
rnt1796,prd1762,user1796,86,284,240,5861760
rnt1797,prd2135,user1797,78,87,160,1085760
rnt1798,prd8134,user1798,11,186,496,1014816
rnt1799,prd9343,user1799,11,32,320,112640
rnt1800,prd3107,user1800,55,298,49,803110
rnt1801,prd1257,user1801,6,360,19,41040
rnt1802,prd8312,user1802,20,246,208,1023360
rnt1803,prd2290,user1803,11,244,249,668316
rnt1804,prd4964,user1804,59,185,498,5435670
rnt1805,prd2877,user1805,23,86,347,686366
rnt1806,prd1054,user1806,32,352,73,822272
rnt1807,prd5084,user1807,98,318,449,13992636
rnt1808,prd5610,user1808,78,148,406,4686864
rnt1809,prd5753,user1809,84,304,254,6486144
rnt1810,prd8935,user1810,85,162,338,4654260
rnt1811,prd7978,user1811,94,28,19,50008
rnt1812,prd2495,user1812,64,312,23,459264
rnt1813,prd2307,user1813,23,165,471,1787445
rnt1814,prd405,user1814,96,120,91,1048320
rnt1815,prd2471,user1815,73,256,217,4055296
rnt1816,prd4031,user1816,99,257,25,636075
rnt1817,prd730,user1817,61,153,220,2053260
rnt1818,prd9690,user1818,6,65,43,16770
rnt1819,prd2749,user1819,7,305,29,61915
rnt1820,prd4669,user1820,27,123,191,634311
rnt1821,prd8910,user1821,76,81,6,36936
rnt1822,prd9336,user1822,83,266,237,5232486
rnt1823,prd4187,user1823,80,201,14,225120
rnt1824,prd4729,user1824,79,330,389,10141230
rnt1825,prd567,user1825,92,12,342,377568
rnt1826,prd3008,user1826,69,153,101,1066257
rnt1827,prd1364,user1827,62,317,491,9650114
rnt1828,prd149,user1828,69,15,135,139725
rnt1829,prd8178,user1829,55,343,180,3395700
rnt1830,prd4735,user1830,24,310,460,3422400
rnt1831,prd3371,user1831,69,201,411,5700159
rnt1832,prd8458,user1832,11,204,467,1047948
rnt1833,prd7118,user1833,13,60,209,163020
rnt1834,prd6413,user1834,73,106,76,588088
rnt1835,prd6952,user1835,32,302,104,1005056
rnt1836,prd9619,user1836,72,219,465,7332120
rnt1837,prd4899,user1837,4,201,73,58692
rnt1838,prd8273,user1838,62,234,431,6252948
rnt1839,prd6792,user1839,83,40,377,1251640
rnt1840,prd2833,user1840,67,174,360,4196880
rnt1841,prd7362,user1841,0,97,204,0
rnt1842,prd9599,user1842,20,6,15,1800
rnt1843,prd7456,user1843,65,243,470,7423650
rnt1844,prd4398,user1844,93,316,265,7787820
rnt1845,prd7777,user1845,9,354,284,904824
rnt1846,prd1776,user1846,92,186,285,4876920
rnt1847,prd7158,user1847,20,95,404,767600
rnt1848,prd8620,user1848,82,10,96,78720
rnt1849,prd1425,user1849,19,350,435,2892750
rnt1850,prd4470,user1850,66,237,138,2158596
rnt1851,prd6825,user1851,27,364,468,4599504
rnt1852,prd7824,user1852,55,14,133,102410
rnt1853,prd8810,user1853,60,318,420,8013600
rnt1854,prd9240,user1854,12,326,37,144744
rnt1855,prd9484,user1855,14,207,342,991116
rnt1856,prd8345,user1856,16,227,224,813568
rnt1857,prd5585,user1857,37,110,448,1823360
rnt1858,prd9876,user1858,51,306,443,6913458
rnt1859,prd1720,user1859,98,326,454,14504392
rnt1860,prd5435,user1860,82,60,186,915120
rnt1861,prd3890,user1861,57,109,429,2665377
rnt1862,prd7984,user1862,95,257,73,1782295
rnt1863,prd7340,user1863,27,235,452,2867940
rnt1864,prd700,user1864,24,245,188,1105440
rnt1865,prd8051,user1865,97,190,309,5694870
rnt1866,prd9332,user1866,46,248,37,422096
rnt1867,prd7713,user1867,35,312,221,2413320
rnt1868,prd5736,user1868,4,35,432,60480
rnt1869,prd6473,user1869,33,267,390,3436290
rnt1870,prd6045,user1870,40,331,8,105920
rnt1871,prd8129,user1871,87,266,247,5716074
rnt1872,prd6210,user1872,36,296,280,2983680
rnt1873,prd89,user1873,6,226,80,108480
rnt1874,prd6556,user1874,46,100,254,1168400
rnt1875,prd1319,user1875,87,175,334,5085150
rnt1876,prd5639,user1876,38,308,295,3452680
rnt1877,prd1240,user1877,89,265,480,11320800
rnt1878,prd5741,user1878,17,2,105,3570
rnt1879,prd644,user1879,85,213,212,3838260
rnt1880,prd4036,user1880,79,74,100,584600
rnt1881,prd7201,user1881,95,233,293,6485555
rnt1882,prd4985,user1882,3,221,215,142545
rnt1883,prd4007,user1883,90,77,348,2411640
rnt1884,prd4589,user1884,49,295,40,578200
rnt1885,prd7902,user1885,78,298,7,162708
rnt1886,prd7064,user1886,27,292,429,3382236
rnt1887,prd9964,user1887,45,3,87,11745
rnt1888,prd5524,user1888,85,65,3,16575
rnt1889,prd5796,user1889,58,219,363,4610826
rnt1890,prd3164,user1890,35,122,248,1058960
rnt1891,prd2596,user1891,88,293,146,3764464
rnt1892,prd5412,user1892,57,336,95,1819440
rnt1893,prd1720,user1893,92,127,448,5234432
rnt1894,prd5278,user1894,11,354,272,1059168
rnt1895,prd451,user1895,69,250,58,1000500
rnt1896,prd2921,user1896,15,300,344,1548000
rnt1897,prd9398,user1897,50,20,87,87000
rnt1898,prd1434,user1898,6,55,473,156090
rnt1899,prd1552,user1899,66,102,414,2787048
rnt1900,prd4721,user1900,65,26,293,495170
rnt1901,prd6725,user1901,7,266,186,346332
rnt1902,prd6185,user1902,72,11,147,116424
rnt1903,prd6678,user1903,44,153,192,1292544
rnt1904,prd2873,user1904,41,293,49,588637
rnt1905,prd3900,user1905,53,347,340,6252940
rnt1906,prd4822,user1906,6,310,241,448260
rnt1907,prd6374,user1907,13,320,365,1518400
rnt1908,prd181,user1908,77,53,491,2003771
rnt1909,prd9877,user1909,92,124,183,2087664
rnt1910,prd3340,user1910,48,84,392,1580544
rnt1911,prd5450,user1911,35,279,182,1777230
rnt1912,prd4756,user1912,57,138,299,2351934
rnt1913,prd1099,user1913,37,331,36,440892
rnt1914,prd688,user1914,44,270,303,3599640
rnt1915,prd8864,user1915,76,161,303,3707508
rnt1916,prd9044,user1916,68,54,469,1722168
rnt1917,prd1284,user1917,31,246,486,3706236
rnt1918,prd6904,user1918,5,99,260,128700
rnt1919,prd2205,user1919,87,226,159,3126258
rnt1920,prd6153,user1920,87,121,157,1652739
rnt1921,prd7669,user1921,49,288,51,719712
rnt1922,prd6007,user1922,47,128,398,2394368
rnt1923,prd7655,user1923,49,172,348,2932944
rnt1924,prd6853,user1924,13,76,67,66196
rnt1925,prd7832,user1925,91,137,243,3029481
rnt1926,prd387,user1926,82,362,58,1721672
rnt1927,prd4831,user1927,39,190,198,1467180
rnt1928,prd1768,user1928,13,246,145,463710
rnt1929,prd5264,user1929,25,44,118,129800
rnt1930,prd2656,user1930,26,301,229,1792154
rnt1931,prd8131,user1931,24,108,445,1153440
rnt1932,prd2402,user1932,70,92,266,1713040
rnt1933,prd5124,user1933,5,33,271,44715
rnt1934,prd3117,user1934,46,165,320,2428800
rnt1935,prd9230,user1935,27,19,465,238545
rnt1936,prd789,user1936,31,307,450,4282650
rnt1937,prd2643,user1937,31,65,40,80600
rnt1938,prd6643,user1938,71,161,57,651567
rnt1939,prd7809,user1939,24,44,379,400224
rnt1940,prd2963,user1940,85,284,278,6710920
rnt1941,prd5124,user1941,81,98,416,3302208
rnt1942,prd271,user1942,1,228,109,24852
rnt1943,prd7788,user1943,29,233,147,993279
rnt1944,prd9206,user1944,39,225,432,3790800
rnt1945,prd6142,user1945,4,337,125,168500
rnt1946,prd6128,user1946,19,54,86,88236
rnt1947,prd5687,user1947,63,292,353,6493788
rnt1948,prd3956,user1948,84,53,34,151368
rnt1949,prd2008,user1949,54,76,164,673056
rnt1950,prd7620,user1950,70,256,261,4677120
rnt1951,prd6653,user1951,9,331,18,53622
rnt1952,prd850,user1952,5,144,412,296640
rnt1953,prd8555,user1953,81,74,198,1186812
rnt1954,prd5508,user1954,24,83,157,312744
rnt1955,prd3004,user1955,24,12,216,62208
rnt1956,prd6796,user1956,51,42,269,576198
rnt1957,prd3247,user1957,32,257,24,197376
rnt1958,prd6913,user1958,76,161,318,3891048
rnt1959,prd3894,user1959,66,317,7,146454
rnt1960,prd1008,user1960,46,273,169,2122302
rnt1961,prd7210,user1961,37,117,310,1341990
rnt1962,prd3115,user1962,1,243,284,69012
rnt1963,prd963,user1963,0,159,476,0
rnt1964,prd6661,user1964,27,196,258,1365336
rnt1965,prd781,user1965,18,172,264,817344
rnt1966,prd8097,user1966,11,349,309,1186251
rnt1967,prd6720,user1967,56,166,218,2026528
rnt1968,prd2518,user1968,56,271,465,7056840
rnt1969,prd2315,user1969,4,104,467,194272
rnt1970,prd6228,user1970,65,161,51,533715
rnt1971,prd3309,user1971,46,40,180,331200
rnt1972,prd1481,user1972,45,68,289,884340
rnt1973,prd6909,user1973,80,186,254,3779520
rnt1974,prd6500,user1974,64,355,79,1794880
rnt1975,prd5034,user1975,94,151,314,4456916
rnt1976,prd6627,user1976,44,108,293,1392336
rnt1977,prd4967,user1977,74,237,150,2630700
rnt1978,prd2316,user1978,98,236,414,9574992
rnt1979,prd5765,user1979,55,170,385,3599750
rnt1980,prd7666,user1980,98,39,126,481572
rnt1981,prd8788,user1981,85,219,75,1396125
rnt1982,prd9338,user1982,42,137,391,2249814
rnt1983,prd2914,user1983,7,329,34,78302
rnt1984,prd2638,user1984,11,296,193,628408
rnt1985,prd7885,user1985,92,229,382,8047976
rnt1986,prd7836,user1986,90,68,92,563040
rnt1987,prd2594,user1987,57,105,263,1574055
rnt1988,prd5840,user1988,72,106,344,2625408
rnt1989,prd1881,user1989,74,10,312,230880
rnt1990,prd6146,user1990,68,148,338,3401632
rnt1991,prd1305,user1991,26,273,124,880152
rnt1992,prd1276,user1992,66,62,412,1685904
rnt1993,prd6093,user1993,61,202,146,1799012
rnt1994,prd5882,user1994,63,104,5,32760
rnt1995,prd3636,user1995,84,285,145,3471300
rnt1996,prd4898,user1996,29,198,30,172260
rnt1997,prd5841,user1997,53,168,491,4371864
rnt1998,prd6734,user1998,29,30,63,54810
rnt1999,prd2253,user1999,33,136,155,695640
rnt2000,prd871,user2000,32,276,193,1704576
rnt2001,prd3800,user2001,84,79,395,2621220
rnt2002,prd5072,user2002,90,4,109,39240
rnt2003,prd3430,user2003,8,336,310,833280
rnt2004,prd3293,user2004,47,256,469,5643008
rnt2005,prd8973,user2005,92,109,253,2537084
rnt2006,prd1286,user2006,54,291,41,644274
rnt2007,prd1773,user2007,56,153,469,4018392
rnt2008,prd9319,user2008,25,4,161,16100
rnt2009,prd4449,user2009,19,213,72,291384
rnt2010,prd4483,user2010,82,10,356,291920
rnt2011,prd8651,user2011,47,266,44,550088
rnt2012,prd3115,user2012,47,228,44,471504
rnt2013,prd8062,user2013,63,296,270,5034960
rnt2014,prd5419,user2014,79,124,226,2213896
rnt2015,prd8185,user2015,33,29,492,470844
rnt2016,prd338,user2016,10,142,13,18460
rnt2017,prd133,user2017,49,53,360,934920
rnt2018,prd6693,user2018,3,269,229,184803
rnt2019,prd6124,user2019,25,162,442,1790100
rnt2020,prd2733,user2020,83,331,53,1456069
rnt2021,prd9062,user2021,18,311,285,1595430
rnt2022,prd6220,user2022,9,47,496,209808
rnt2023,prd914,user2023,23,237,269,1466319
rnt2024,prd4347,user2024,45,110,334,1653300
rnt2025,prd3385,user2025,64,290,68,1262080
rnt2026,prd9454,user2026,85,201,191,3263235
rnt2027,prd9268,user2027,10,287,326,935620
rnt2028,prd7738,user2028,20,122,494,1205360
rnt2029,prd7011,user2029,4,152,70,42560
rnt2030,prd3464,user2030,61,357,47,1023519
rnt2031,prd245,user2031,39,20,55,42900
rnt2032,prd2553,user2032,52,200,245,2548000
rnt2033,prd9709,user2033,69,137,322,3043866
rnt2034,prd2106,user2034,51,271,476,6578796
rnt2035,prd9481,user2035,9,165,280,415800
rnt2036,prd8901,user2036,96,358,248,8523264
rnt2037,prd8167,user2037,69,102,81,570078
rnt2038,prd3532,user2038,10,130,190,247000
rnt2039,prd7208,user2039,20,114,405,923400
rnt2040,prd154,user2040,64,235,335,5038400
rnt2041,prd1214,user2041,74,318,465,10942380
rnt2042,prd8101,user2042,78,116,324,2931552
rnt2043,prd7864,user2043,73,232,113,1913768
rnt2044,prd4713,user2044,72,328,226,5337216
rnt2045,prd6865,user2045,58,251,397,5779526
rnt2046,prd4017,user2046,75,155,79,918375
rnt2047,prd1853,user2047,92,319,238,6984824
rnt2048,prd9457,user2048,88,77,480,3252480
rnt2049,prd7876,user2049,49,183,206,1847202
rnt2050,prd4945,user2050,60,106,319,2028840
rnt2051,prd5630,user2051,53,68,318,1146072
rnt2052,prd6504,user2052,85,260,463,10232300
rnt2053,prd4986,user2053,70,44,408,1256640
rnt2054,prd7981,user2054,42,15,19,11970
rnt2055,prd3948,user2055,60,128,87,668160
rnt2056,prd3441,user2056,33,174,471,2704482
rnt2057,prd7327,user2057,39,220,326,2797080
rnt2058,prd6235,user2058,88,323,245,6963880
rnt2059,prd1001,user2059,56,108,285,1723680
rnt2060,prd5080,user2060,95,288,146,3994560
rnt2061,prd7554,user2061,21,9,236,44604
rnt2062,prd8847,user2062,14,94,353,464548
rnt2063,prd3516,user2063,45,288,456,5909760
rnt2064,prd3414,user2064,78,354,86,2374632
rnt2065,prd9154,user2065,44,25,18,19800
rnt2066,prd2058,user2066,22,239,230,1209340
rnt2067,prd6013,user2067,23,361,469,3894107
rnt2068,prd8684,user2068,95,217,445,9173675
rnt2069,prd1113,user2069,55,340,340,6358000
rnt2070,prd9177,user2070,81,58,359,1686582
rnt2071,prd2458,user2071,22,6,281,37092
rnt2072,prd6346,user2072,6,357,175,374850
rnt2073,prd5651,user2073,85,338,66,1896180
rnt2074,prd1615,user2074,47,176,356,2944832
rnt2075,prd3690,user2075,0,315,94,0
rnt2076,prd9440,user2076,72,102,57,418608
rnt2077,prd8517,user2077,28,194,292,1586144
rnt2078,prd4826,user2078,66,265,343,5999070
rnt2079,prd613,user2079,49,146,279,1995966
rnt2080,prd6530,user2080,13,190,375,926250
rnt2081,prd9635,user2081,15,39,189,110565
rnt2082,prd8200,user2082,78,45,386,1354860
rnt2083,prd1932,user2083,24,364,41,358176
rnt2084,prd8107,user2084,96,229,319,7012896
rnt2085,prd5694,user2085,35,162,125,708750
rnt2086,prd5123,user2086,52,9,95,44460
rnt2087,prd8563,user2087,24,240,346,1992960
rnt2088,prd1758,user2088,58,35,361,732830
rnt2089,prd372,user2089,0,318,347,0
rnt2090,prd8220,user2090,95,70,443,2945950
rnt2091,prd4256,user2091,34,109,54,200124
rnt2092,prd7807,user2092,14,121,398,674212
rnt2093,prd7628,user2093,57,23,46,60306
rnt2094,prd6744,user2094,93,96,273,2437344
rnt2095,prd458,user2095,30,101,204,618120
rnt2096,prd2903,user2096,76,280,161,3426080
rnt2097,prd3549,user2097,61,124,358,2707912
rnt2098,prd1644,user2098,12,176,488,1030656
rnt2099,prd5238,user2099,43,227,211,2059571
rnt2100,prd3775,user2100,5,174,419,364530
rnt2101,prd4974,user2101,32,327,155,1621920
rnt2102,prd7726,user2102,88,342,58,1745568
rnt2103,prd2316,user2103,1,152,322,48944
rnt2104,prd8469,user2104,10,344,21,72240
rnt2105,prd3895,user2105,85,255,228,4941900
rnt2106,prd6983,user2106,27,359,2,19386
rnt2107,prd3227,user2107,15,125,172,322500
rnt2108,prd2052,user2108,85,114,66,639540
rnt2109,prd8878,user2109,33,7,258,59598
rnt2110,prd8476,user2110,52,138,91,653016
rnt2111,prd4470,user2111,77,242,495,9223830
rnt2112,prd2302,user2112,92,186,494,8453328
rnt2113,prd5442,user2113,85,207,446,7847370
rnt2114,prd3300,user2114,33,215,499,3540405
rnt2115,prd6810,user2115,66,211,82,1141932
rnt2116,prd4644,user2116,10,218,69,150420
rnt2117,prd3052,user2117,52,288,137,2051712
rnt2118,prd2782,user2118,41,50,395,809750
rnt2119,prd8049,user2119,63,27,253,430353
rnt2120,prd3192,user2120,28,51,222,317016
rnt2121,prd3576,user2121,56,124,424,2944256
rnt2122,prd3235,user2122,29,241,145,1013405
rnt2123,prd8296,user2123,48,98,109,512736
rnt2124,prd812,user2124,6,222,134,178488
rnt2125,prd8683,user2125,51,245,16,199920
rnt2126,prd4707,user2126,93,311,218,6305214
rnt2127,prd5184,user2127,75,252,66,1247400
rnt2128,prd9204,user2128,54,47,278,705564
rnt2129,prd3482,user2129,54,53,409,1170558
rnt2130,prd928,user2130,95,121,253,2908235
rnt2131,prd8239,user2131,74,270,363,7252740
rnt2132,prd5468,user2132,57,168,411,3935736
rnt2133,prd9260,user2133,76,222,61,1029192
rnt2134,prd1037,user2134,38,282,431,4618596
rnt2135,prd5056,user2135,21,317,246,1637622
rnt2136,prd4419,user2136,23,100,207,476100
rnt2137,prd5752,user2137,7,96,83,55776
rnt2138,prd2772,user2138,97,360,42,1466640
rnt2139,prd9349,user2139,68,306,26,541008
rnt2140,prd7981,user2140,12,343,105,432180
rnt2141,prd7162,user2141,41,236,490,4741240
rnt2142,prd1334,user2142,79,212,6,100488
rnt2143,prd5929,user2143,75,200,260,3900000
rnt2144,prd8523,user2144,7,96,75,50400
rnt2145,prd3430,user2145,82,182,330,4924920
rnt2146,prd4629,user2146,100,223,277,6177100
rnt2147,prd1511,user2147,3,194,243,141426
rnt2148,prd8079,user2148,47,128,149,896384
rnt2149,prd3483,user2149,40,83,54,179280
rnt2150,prd3880,user2150,23,12,496,136896
rnt2151,prd6466,user2151,44,155,491,3348620
rnt2152,prd7374,user2152,59,209,190,2342890
rnt2153,prd7259,user2153,40,52,201,418080
rnt2154,prd685,user2154,16,233,289,1077392
rnt2155,prd2346,user2155,49,3,254,37338
rnt2156,prd2332,user2156,51,159,204,1654236
rnt2157,prd2048,user2157,16,159,474,1205856
rnt2158,prd9297,user2158,40,351,467,6556680
rnt2159,prd6593,user2159,53,82,79,343334
rnt2160,prd6734,user2160,0,335,133,0
rnt2161,prd9715,user2161,72,212,124,1892736
rnt2162,prd9838,user2162,40,310,418,5183200
rnt2163,prd8821,user2163,0,188,1,0
rnt2164,prd7417,user2164,57,319,138,2509254
rnt2165,prd1152,user2165,80,176,68,957440
rnt2166,prd5439,user2166,99,16,393,622512
rnt2167,prd9719,user2167,25,12,214,64200
rnt2168,prd9480,user2168,81,293,411,9754263
rnt2169,prd2909,user2169,6,235,388,547080
rnt2170,prd6406,user2170,53,317,18,302418
rnt2171,prd7279,user2171,27,8,328,70848
rnt2172,prd3451,user2172,11,188,209,432212
rnt2173,prd2635,user2173,11,136,391,584936
rnt2174,prd5637,user2174,39,3,119,13923
rnt2175,prd941,user2175,38,81,500,1539000
rnt2176,prd3606,user2176,39,100,28,109200
rnt2177,prd3688,user2177,29,24,226,157296
rnt2178,prd6053,user2178,75,147,15,165375
rnt2179,prd2409,user2179,58,1,386,22388
rnt2180,prd5066,user2180,90,169,99,1505790
rnt2181,prd6585,user2181,1,111,75,8325
rnt2182,prd9951,user2182,64,208,159,2116608
rnt2183,prd2798,user2183,66,317,332,6946104
rnt2184,prd2597,user2184,51,165,240,2019600
rnt2185,prd2385,user2185,20,339,92,623760
rnt2186,prd7631,user2186,45,252,40,453600
rnt2187,prd9060,user2187,2,253,298,150788
rnt2188,prd6856,user2188,52,68,81,286416
rnt2189,prd4885,user2189,78,320,83,2071680
rnt2190,prd3885,user2190,90,91,173,1416870
rnt2191,prd1784,user2191,45,51,389,892755
rnt2192,prd5551,user2192,72,278,411,8226576
rnt2193,prd1776,user2193,72,288,84,1741824
rnt2194,prd3551,user2194,69,138,165,1571130
rnt2195,prd8075,user2195,97,29,110,309430
rnt2196,prd276,user2196,23,109,342,857394
rnt2197,prd7652,user2197,59,107,197,1243661
rnt2198,prd6482,user2198,94,218,241,4938572
rnt2199,prd7997,user2199,19,122,220,509960
rnt2200,prd3301,user2200,4,68,373,101456
rnt2201,prd7871,user2201,79,45,207,735885
rnt2202,prd4999,user2202,45,5,105,23625
rnt2203,prd6771,user2203,78,356,402,11162736
rnt2204,prd6406,user2204,33,75,498,1232550
rnt2205,prd7691,user2205,1,270,109,29430
rnt2206,prd4197,user2206,25,10,343,85750
rnt2207,prd2447,user2207,32,239,6,45888
rnt2208,prd9115,user2208,7,326,357,814674
rnt2209,prd4592,user2209,67,315,491,10362555
rnt2210,prd1578,user2210,34,97,187,616726
rnt2211,prd8505,user2211,67,85,34,193630
rnt2212,prd9807,user2212,26,130,133,449540
rnt2213,prd4300,user2213,49,150,380,2793000
rnt2214,prd4631,user2214,19,145,233,641915
rnt2215,prd7263,user2215,21,188,327,1290996
rnt2216,prd3170,user2216,70,228,374,5969040
rnt2217,prd2155,user2217,91,21,433,827463
rnt2218,prd3353,user2218,96,82,219,1723968
rnt2219,prd1364,user2219,29,344,257,2563832
rnt2220,prd8995,user2220,29,170,234,1153620
rnt2221,prd3348,user2221,72,17,295,361080
rnt2222,prd4205,user2222,91,357,32,1039584
rnt2223,prd6359,user2223,83,33,365,999735
rnt2224,prd160,user2224,42,46,255,492660
rnt2225,prd5075,user2225,8,39,378,117936
rnt2226,prd9143,user2226,44,323,80,1136960
rnt2227,prd2659,user2227,53,120,274,1742640
rnt2228,prd4384,user2228,16,304,430,2091520
rnt2229,prd501,user2229,37,173,263,1683463
rnt2230,prd3122,user2230,21,254,490,2613660
rnt2231,prd8169,user2231,53,119,307,1936249
rnt2232,prd2762,user2232,53,157,201,1672521
rnt2233,prd4190,user2233,74,23,370,629740
rnt2234,prd1146,user2234,47,116,14,76328
rnt2235,prd3344,user2235,57,89,9,45657
rnt2236,prd2394,user2236,44,348,466,7135392
rnt2237,prd387,user2237,83,337,290,8111590
rnt2238,prd8748,user2238,48,158,136,1031424
rnt2239,prd6507,user2239,27,139,475,1782675
rnt2240,prd2403,user2240,68,311,158,3341384
rnt2241,prd3559,user2241,49,144,255,1799280
rnt2242,prd4205,user2242,48,224,401,4311552
rnt2243,prd3699,user2243,96,301,116,3351936
rnt2244,prd1478,user2244,92,309,54,1535112
rnt2245,prd2267,user2245,85,120,222,2264400
rnt2246,prd6122,user2246,14,50,496,347200
rnt2247,prd9117,user2247,62,246,363,5536476
rnt2248,prd7292,user2248,42,294,191,2358468
rnt2249,prd511,user2249,21,173,220,799260
rnt2250,prd5478,user2250,41,11,245,110495
rnt2251,prd1752,user2251,94,151,175,2483950
rnt2252,prd4800,user2252,39,144,195,1095120
rnt2253,prd4664,user2253,59,293,272,4702064
rnt2254,prd5975,user2254,10,127,31,39370
rnt2255,prd8616,user2255,98,137,184,2470384
rnt2256,prd8496,user2256,66,266,244,4283664
rnt2257,prd7928,user2257,90,269,320,7747200
rnt2258,prd4648,user2258,14,86,328,394912
rnt2259,prd8057,user2259,22,336,366,2705472
rnt2260,prd9576,user2260,71,287,119,2424863
rnt2261,prd6998,user2261,6,277,194,322428
rnt2262,prd5765,user2262,11,239,289,759781
rnt2263,prd7320,user2263,59,241,362,5147278
rnt2264,prd614,user2264,7,142,99,98406
rnt2265,prd877,user2265,73,195,418,5950230
rnt2266,prd9212,user2266,22,184,232,939136
