prod_id,description,prod_type,qty_avail
prod2070,"Stand; size: L, color: red, finish: lacquer",kitchen,21
prod2071,"Dining table; size: S, color: white, finish: lacquer",bedroom,27
prod2072,"Bed frame; size: L, color: bronze, finish: gold",bedroom,8
prod2073,"Sofa; size: XL, color: purple, finish: bare",kitchen,22
prod2074,"Desk; size: XL, color: brown, finish: varnish",bedroom,4
prod2075,"Stool; size: L, color: purple, finish: oil",bedroom,21
prod2076,"Bed frame; size: XL, color: brown, finish: bare",bedroom,11
prod2077,"TV stand; size: L, color: brown, finish: bare",kitchen,11
prod2078,"L-shaped sofa; size: S, color: white, finish: wood",bedroom,11
prod2079,"Coffee table; size: XL, color: black, finish: resin",livingroom,1
prod2080,"TV stand; size: L, color: purple, finish: oil",livingroom,18
prod2081,"Book shelf; size: L, color: red, finish: platinum",kitchen,8
prod2082,"Desk; size: S, color: gold, finish: silver",bedroom,19
prod2083,"End table; size: S, color: white, finish: diamonds",kitchen,1
prod2084,"TV stand; size: L, color: gold, finish: varnish",bedroom,12
prod2085,"End table; size: S, color: purple, finish: silver",livingroom,4
prod2086,"Dining table; size: L, color: silver, finish: diamonds",bedroom,25
prod2087,"Stool; size: L, color: gold, finish: silver",kitchen,16
prod2088,"Dining table; size: M, color: black, finish: gold",kitchen,20
prod2089,"TV stand; size: M, color: blue, finish: resin",bedroom,25
prod2090,"Desk; size: M, color: purple, finish: silver",livingroom,11
prod2091,"Stool; size: L, color: purple, finish: lacquer",livingroom,5
prod2092,"Coffee table; size: XL, color: black, finish: paint",kitchen,11
prod2093,"Bed frame; size: S, color: purple, finish: resin",livingroom,21
prod2094,"TV stand; size: XL, color: green, finish: resin",livingroom,4
prod2095,"Sofa; size: L, color: blue, finish: lacquer",livingroom,22
prod2096,"Bed frame; size: L, color: bronze, finish: oil",bedroom,11
prod2097,"Stand; size: M, color: white, finish: bare",bedroom,29
prod2098,"Bed frame; size: XL, color: purple, finish: diamonds",bedroom,29
prod2099,"TV stand; size: L, color: purple, finish: bare",livingroom,27
prod2100,"Sofa; size: S, color: red, finish: paint",bedroom,21
prod2101,"End table; size: XL, color: bronze, finish: lacquer",bedroom,27
prod2102,"L-shaped sofa; size: L, color: blue, finish: lacquer",kitchen,26
prod2103,"TV stand; size: XL, color: blue, finish: oil",kitchen,14
prod2104,"Dresser; size: XL, color: gold, finish: varnish",bedroom,8
prod2105,"Coffee table; size: XL, color: red, finish: paint",kitchen,19
prod2106,"Bar stool; size: L, color: gold, finish: chrome",kitchen,25
prod2107,"Bed frame; size: S, color: white, finish: resin",livingroom,4
prod2108,"Bar stool; size: L, color: white, finish: diamonds",bedroom,10
prod2109,"Dresser; size: S, color: red, finish: wood",bedroom,0
prod2110,"End table; size: M, color: purple, finish: bare",bedroom,11
prod2111,"Dining table; size: L, color: white, finish: bare",kitchen,20
prod2112,"Desk; size: M, color: black, finish: lacquer",livingroom,1
prod2113,"Sofa; size: L, color: purple, finish: paint",bedroom,5
prod2114,"Coffee table; size: L, color: red, finish: lacquer",kitchen,26
prod2115,"L-shaped sofa; size: M, color: bronze, finish: diamonds",bedroom,7
prod2116,"TV stand; size: S, color: purple, finish: wood",kitchen,21
prod2117,"Bed frame; size: M, color: bronze, finish: silver",kitchen,14
prod2118,"Dresser; size: M, color: white, finish: resin",livingroom,0
prod2119,"Stand; size: L, color: brown, finish: oil",bedroom,3
prod2120,"Dining table; size: L, color: bronze, finish: lacquer",bedroom,10
prod2121,"Book shelf; size: L, color: bronze, finish: platinum",livingroom,9
prod2122,"Bar stool; size: S, color: gold, finish: gold",livingroom,24
prod2123,"Dresser; size: M, color: purple, finish: oil",livingroom,18
prod2124,"End table; size: S, color: red, finish: diamonds",bedroom,11
prod2125,"Sofa; size: XL, color: brown, finish: resin",bedroom,13
prod2126,"Bed frame; size: M, color: brown, finish: bare",livingroom,14
prod2127,"Dining table; size: M, color: green, finish: oil",kitchen,1
prod2128,"Dresser; size: XL, color: gold, finish: silver",livingroom,11
prod2129,"Dresser; size: L, color: gold, finish: resin",kitchen,3
prod2130,"Bar stool; size: XL, color: white, finish: paint",livingroom,8
prod2131,"TV stand; size: L, color: blue, finish: diamonds",livingroom,4
prod2132,"Dresser; size: L, color: white, finish: paint",livingroom,18
prod2133,"Dining table; size: S, color: gold, finish: lacquer",livingroom,19
prod2134,"TV stand; size: L, color: bronze, finish: bare",bedroom,14
prod2135,"Stand; size: L, color: white, finish: gold",kitchen,1
prod2136,"Book shelf; size: XL, color: bronze, finish: paint",livingroom,7
prod2137,"Bed frame; size: S, color: green, finish: oil",livingroom,14
prod2138,"Dining table; size: L, color: red, finish: resin",livingroom,10
prod2139,"Desk; size: XL, color: green, finish: lacquer",kitchen,15
prod2140,"Dining table; size: S, color: blue, finish: lacquer",bedroom,10
prod2141,"Desk; size: S, color: blue, finish: silver",livingroom,29
prod2142,"Coffee table; size: M, color: blue, finish: chrome",kitchen,17
prod2143,"Stool; size: M, color: purple, finish: bare",kitchen,24
prod2144,"Bed frame; size: S, color: purple, finish: oil",kitchen,29
prod2145,"End table; size: XL, color: red, finish: chrome",livingroom,12
prod2146,"Bed frame; size: S, color: purple, finish: silver",livingroom,8
prod2147,"Dining table; size: M, color: green, finish: varnish",kitchen,29
prod2148,"L-shaped sofa; size: XL, color: white, finish: oil",kitchen,0
prod2149,"Bed frame; size: M, color: gold, finish: platinum",livingroom,8
prod2150,"Dining table; size: S, color: blue, finish: varnish",kitchen,27
prod2151,"Sofa; size: S, color: bronze, finish: resin",livingroom,29
prod2152,"End table; size: M, color: black, finish: paint",bedroom,10
prod2153,"Dresser; size: M, color: purple, finish: varnish",bedroom,3
prod2154,"Sofa; size: L, color: brown, finish: silver",kitchen,8
prod2155,"Dresser; size: S, color: white, finish: lacquer",livingroom,27
prod2156,"End table; size: XL, color: gold, finish: bare",bedroom,1
prod2157,"End table; size: L, color: brown, finish: varnish",livingroom,1
prod2158,"Coffee table; size: L, color: brown, finish: diamonds",kitchen,11
prod2159,"Desk; size: M, color: gold, finish: platinum",bedroom,28
prod2160,"Desk; size: L, color: gold, finish: wood",bedroom,28
prod2161,"L-shaped sofa; size: XL, color: black, finish: lacquer",bedroom,5
prod2162,"Stand; size: S, color: brown, finish: silver",bedroom,10
prod2163,"Stand; size: M, color: bronze, finish: paint",livingroom,28
prod2164,"Dresser; size: M, color: brown, finish: gold",livingroom,14
prod2165,"Dresser; size: XL, color: bronze, finish: platinum",bedroom,17
prod2166,"Coffee table; size: S, color: bronze, finish: lacquer",kitchen,12
prod2167,"Dining table; size: XL, color: blue, finish: diamonds",kitchen,13
prod2168,"Sofa; size: M, color: red, finish: silver",livingroom,22
prod2169,"Bar stool; size: L, color: bronze, finish: lacquer",bedroom,29
prod2170,"Stand; size: XL, color: green, finish: lacquer",bedroom,21
prod2171,"Bar stool; size: S, color: gold, finish: oil",kitchen,27
prod2172,"Stool; size: M, color: bronze, finish: silver",livingroom,26
prod2173,"Dresser; size: S, color: gold, finish: wood",livingroom,7
prod2174,"Coffee table; size: XL, color: black, finish: platinum",kitchen,14
prod2175,"Bed frame; size: S, color: blue, finish: paint",livingroom,7
prod2176,"Coffee table; size: L, color: silver, finish: bare",livingroom,18
prod2177,"L-shaped sofa; size: XL, color: black, finish: oil",livingroom,12
prod2178,"Bed frame; size: L, color: brown, finish: varnish",bedroom,2
prod2179,"Coffee table; size: XL, color: bronze, finish: varnish",livingroom,23
prod2180,"L-shaped sofa; size: XL, color: black, finish: diamonds",kitchen,3
prod2181,"Coffee table; size: M, color: black, finish: resin",livingroom,14
prod2182,"Bar stool; size: L, color: white, finish: lacquer",kitchen,4
prod2183,"Coffee table; size: M, color: black, finish: oil",livingroom,14
prod2184,"Book shelf; size: XL, color: blue, finish: bare",kitchen,7
prod2185,"Stool; size: S, color: bronze, finish: platinum",bedroom,7
prod2186,"TV stand; size: M, color: white, finish: wood",livingroom,6
prod2187,"Sofa; size: XL, color: black, finish: silver",livingroom,18
prod2188,"Dresser; size: L, color: brown, finish: bare",bedroom,16
prod2189,"TV stand; size: XL, color: bronze, finish: chrome",bedroom,16
prod2190,"Book shelf; size: M, color: black, finish: varnish",bedroom,18
prod2191,"Dining table; size: M, color: green, finish: platinum",livingroom,9
prod2192,"Stool; size: XL, color: silver, finish: paint",livingroom,6
prod2193,"Stand; size: S, color: black, finish: diamonds",bedroom,27
prod2194,"Stand; size: S, color: silver, finish: lacquer",livingroom,3
prod2195,"L-shaped sofa; size: XL, color: silver, finish: varnish",livingroom,11
prod2196,"L-shaped sofa; size: XL, color: black, finish: paint",kitchen,11
prod2197,"L-shaped sofa; size: S, color: bronze, finish: varnish",livingroom,28
prod2198,"L-shaped sofa; size: S, color: silver, finish: bare",bedroom,12
prod2199,"Sofa; size: S, color: blue, finish: diamonds",kitchen,24
prod2200,"Coffee table; size: L, color: red, finish: silver",kitchen,27
prod2201,"Sofa; size: L, color: white, finish: wood",kitchen,7
prod2202,"Desk; size: M, color: blue, finish: chrome",livingroom,28
prod2203,"Coffee table; size: S, color: purple, finish: silver",bedroom,27
prod2204,"Dresser; size: M, color: bronze, finish: lacquer",livingroom,21
prod2205,"TV stand; size: L, color: black, finish: chrome",bedroom,18
prod2206,"L-shaped sofa; size: S, color: blue, finish: oil",livingroom,21
prod2207,"Stool; size: S, color: blue, finish: bare",kitchen,26
prod2208,"Book shelf; size: L, color: white, finish: resin",kitchen,8
prod2209,"Sofa; size: S, color: white, finish: wood",livingroom,20
prod2210,"Bar stool; size: XL, color: white, finish: platinum",kitchen,3
prod2211,"Dining table; size: S, color: silver, finish: platinum",bedroom,2
prod2212,"Book shelf; size: M, color: brown, finish: silver",kitchen,22
prod2213,"Stand; size: XL, color: red, finish: platinum",kitchen,1
prod2214,"L-shaped sofa; size: L, color: bronze, finish: varnish",livingroom,27
prod2215,"Book shelf; size: XL, color: red, finish: wood",kitchen,22
prod2216,"Stool; size: M, color: brown, finish: silver",kitchen,11
prod2217,"Dresser; size: L, color: green, finish: bare",livingroom,12
prod2218,"Desk; size: S, color: bronze, finish: chrome",livingroom,17
prod2219,"Stool; size: XL, color: silver, finish: varnish",bedroom,26
prod2220,"Book shelf; size: S, color: white, finish: chrome",kitchen,8
prod2221,"Sofa; size: M, color: silver, finish: platinum",livingroom,24
prod2222,"L-shaped sofa; size: L, color: black, finish: bare",livingroom,13
prod2223,"Stool; size: L, color: bronze, finish: diamonds",kitchen,14
prod2224,"TV stand; size: XL, color: brown, finish: silver",bedroom,10
prod2225,"Stand; size: XL, color: gold, finish: chrome",livingroom,3
prod2226,"End table; size: S, color: silver, finish: wood",bedroom,5
prod2227,"Dining table; size: M, color: blue, finish: silver",bedroom,29
prod2228,"Sofa; size: XL, color: silver, finish: paint",kitchen,22
prod2229,"Stand; size: S, color: green, finish: chrome",kitchen,7
prod2230,"L-shaped sofa; size: M, color: red, finish: wood",bedroom,19
prod2231,"Dresser; size: L, color: silver, finish: lacquer",kitchen,15
prod2232,"Book shelf; size: S, color: brown, finish: diamonds",kitchen,17
prod2233,"End table; size: L, color: blue, finish: varnish",bedroom,5
prod2234,"Stand; size: XL, color: gold, finish: silver",livingroom,8
prod2235,"Bed frame; size: L, color: brown, finish: wood",livingroom,21
prod2236,"TV stand; size: S, color: silver, finish: diamonds",kitchen,24
prod2237,"Desk; size: XL, color: bronze, finish: paint",bedroom,6
prod2238,"Coffee table; size: XL, color: brown, finish: chrome",bedroom,29
prod2239,"Sofa; size: L, color: gold, finish: wood",bedroom,28
prod2240,"End table; size: M, color: brown, finish: diamonds",livingroom,29
prod2241,"Dining table; size: XL, color: red, finish: resin",bedroom,18
prod2242,"Desk; size: M, color: silver, finish: silver",bedroom,21
prod2243,"End table; size: M, color: green, finish: silver",bedroom,17
prod2244,"Bar stool; size: L, color: gold, finish: wood",livingroom,29
prod2245,"Bed frame; size: M, color: purple, finish: silver",livingroom,19
prod2246,"Bar stool; size: XL, color: blue, finish: oil",bedroom,4
prod2247,"TV stand; size: L, color: black, finish: chrome",livingroom,27
prod2248,"Stool; size: S, color: gold, finish: bare",livingroom,12
prod2249,"Coffee table; size: L, color: silver, finish: bare",bedroom,22
prod2250,"Bar stool; size: S, color: blue, finish: paint",livingroom,17
prod2251,"Bed frame; size: L, color: blue, finish: lacquer",kitchen,29
prod2252,"Dresser; size: L, color: black, finish: diamonds",kitchen,22
prod2253,"Stool; size: M, color: gold, finish: varnish",bedroom,14
prod2254,"Desk; size: XL, color: black, finish: oil",bedroom,5
prod2255,"Dining table; size: M, color: gold, finish: bare",livingroom,24
prod2256,"Sofa; size: L, color: gold, finish: wood",livingroom,9
prod2257,"Coffee table; size: XL, color: brown, finish: silver",livingroom,13
prod2258,"L-shaped sofa; size: S, color: brown, finish: resin",bedroom,0
prod2259,"Bed frame; size: S, color: purple, finish: oil",livingroom,10
prod2260,"TV stand; size: L, color: gold, finish: resin",bedroom,5
prod2261,"Dresser; size: M, color: bronze, finish: varnish",bedroom,17
prod2262,"Bar stool; size: XL, color: gold, finish: bare",livingroom,26
prod2263,"L-shaped sofa; size: S, color: green, finish: resin",bedroom,12
prod2264,"End table; size: L, color: red, finish: wood",livingroom,15
prod2265,"L-shaped sofa; size: XL, color: purple, finish: platinum",livingroom,19
prod2266,"Bar stool; size: S, color: red, finish: resin",livingroom,26
prod2267,"Sofa; size: S, color: brown, finish: paint",kitchen,21
prod2268,"Stand; size: XL, color: silver, finish: wood",livingroom,0
prod2269,"Coffee table; size: L, color: blue, finish: platinum",bedroom,16
prod2270,"Bar stool; size: S, color: gold, finish: lacquer",livingroom,7
prod2271,"Stool; size: S, color: blue, finish: lacquer",livingroom,19
prod2272,"Coffee table; size: M, color: green, finish: lacquer",kitchen,11
prod2273,"Desk; size: XL, color: gold, finish: resin",livingroom,7
prod2274,"L-shaped sofa; size: L, color: gold, finish: wood",bedroom,5
prod2275,"Stand; size: S, color: purple, finish: varnish",bedroom,3
prod2276,"Book shelf; size: M, color: gold, finish: silver",kitchen,4
prod2277,"Book shelf; size: M, color: black, finish: paint",bedroom,10
prod2278,"Stool; size: XL, color: green, finish: platinum",bedroom,12
prod2279,"Bar stool; size: M, color: silver, finish: resin",livingroom,29
prod2280,"Desk; size: L, color: silver, finish: diamonds",livingroom,12
prod2281,"Bar stool; size: S, color: silver, finish: gold",livingroom,28
prod2282,"Stand; size: L, color: silver, finish: gold",kitchen,1
prod2283,"TV stand; size: S, color: bronze, finish: platinum",livingroom,7
prod2284,"Bed frame; size: L, color: purple, finish: resin",kitchen,5
prod2285,"L-shaped sofa; size: M, color: silver, finish: gold",livingroom,26
prod2286,"TV stand; size: XL, color: bronze, finish: oil",livingroom,20
prod2287,"Book shelf; size: L, color: purple, finish: varnish",kitchen,29
prod2288,"Bar stool; size: XL, color: green, finish: resin",livingroom,28
prod2289,"Stool; size: L, color: blue, finish: silver",kitchen,19
prod2290,"L-shaped sofa; size: XL, color: silver, finish: diamonds",kitchen,17
prod2291,"Desk; size: L, color: black, finish: bare",kitchen,9
prod2292,"End table; size: XL, color: blue, finish: lacquer",livingroom,29
prod2293,"Stand; size: S, color: silver, finish: wood",livingroom,23
prod2294,"Dresser; size: XL, color: white, finish: varnish",livingroom,18
prod2295,"Desk; size: L, color: red, finish: platinum",kitchen,19
prod2296,"Coffee table; size: M, color: green, finish: platinum",livingroom,24
prod2297,"Stand; size: XL, color: blue, finish: chrome",livingroom,3
prod2298,"Dresser; size: M, color: silver, finish: gold",bedroom,5
prod2299,"Bar stool; size: XL, color: bronze, finish: bare",kitchen,28
prod2300,"Book shelf; size: M, color: white, finish: silver",kitchen,17
prod2301,"Bed frame; size: S, color: silver, finish: platinum",livingroom,1
prod2302,"Desk; size: S, color: purple, finish: chrome",kitchen,8
prod2303,"Desk; size: S, color: blue, finish: lacquer",livingroom,12
prod2304,"TV stand; size: L, color: black, finish: resin",kitchen,24
prod2305,"Dining table; size: S, color: blue, finish: diamonds",bedroom,19
prod2306,"Bed frame; size: XL, color: red, finish: bare",livingroom,0
prod2307,"Desk; size: XL, color: gold, finish: diamonds",kitchen,20
prod2308,"Stool; size: XL, color: blue, finish: resin",livingroom,13
prod2309,"Stand; size: XL, color: silver, finish: silver",bedroom,3
prod2310,"Dining table; size: S, color: brown, finish: platinum",kitchen,2
prod2311,"Desk; size: M, color: black, finish: gold",kitchen,3
prod2312,"Book shelf; size: XL, color: green, finish: resin",bedroom,7
prod2313,"Dresser; size: L, color: red, finish: gold",bedroom,29
prod2314,"Bed frame; size: XL, color: silver, finish: platinum",kitchen,29
prod2315,"Dresser; size: M, color: green, finish: varnish",livingroom,7
prod2316,"Sofa; size: XL, color: silver, finish: silver",kitchen,21
prod2317,"End table; size: M, color: red, finish: gold",bedroom,23
prod2318,"TV stand; size: M, color: bronze, finish: paint",livingroom,16
prod2319,"Dining table; size: L, color: red, finish: resin",livingroom,10
prod2320,"End table; size: S, color: gold, finish: wood",kitchen,25
prod2321,"Stand; size: M, color: black, finish: gold",bedroom,8
prod2322,"Stool; size: L, color: brown, finish: wood",bedroom,25
prod2323,"Book shelf; size: XL, color: purple, finish: resin",kitchen,24
prod2324,"Book shelf; size: M, color: silver, finish: paint",kitchen,17
prod2325,"L-shaped sofa; size: L, color: red, finish: paint",livingroom,1
prod2326,"Dining table; size: XL, color: white, finish: lacquer",bedroom,4
prod2327,"TV stand; size: L, color: green, finish: wood",bedroom,16
prod2328,"Book shelf; size: XL, color: blue, finish: oil",livingroom,8
prod2329,"Sofa; size: L, color: white, finish: varnish",livingroom,23
prod2330,"TV stand; size: L, color: green, finish: diamonds",bedroom,26
prod2331,"Stool; size: M, color: white, finish: wood",kitchen,14
prod2332,"Coffee table; size: S, color: black, finish: silver",livingroom,20
prod2333,"Sofa; size: XL, color: red, finish: varnish",bedroom,11
prod2334,"Desk; size: M, color: bronze, finish: bare",kitchen,26
prod2335,"Book shelf; size: M, color: bronze, finish: bare",livingroom,23
prod2336,"Bed frame; size: S, color: blue, finish: lacquer",livingroom,3
prod2337,"Desk; size: S, color: red, finish: lacquer",kitchen,8
prod2338,"Book shelf; size: XL, color: blue, finish: resin",kitchen,10
prod2339,"Bed frame; size: M, color: black, finish: wood",livingroom,14
prod2340,"Dining table; size: XL, color: red, finish: varnish",livingroom,13
prod2341,"Coffee table; size: XL, color: bronze, finish: paint",livingroom,0
prod2342,"TV stand; size: S, color: purple, finish: silver",bedroom,8
prod2343,"Desk; size: S, color: bronze, finish: gold",livingroom,24
prod2344,"Book shelf; size: L, color: blue, finish: chrome",kitchen,15
prod2345,"L-shaped sofa; size: S, color: brown, finish: varnish",kitchen,2
prod2346,"Dresser; size: S, color: purple, finish: chrome",livingroom,27
prod2347,"Stool; size: S, color: brown, finish: platinum",bedroom,25
prod2348,"Dining table; size: L, color: brown, finish: lacquer",kitchen,5
prod2349,"TV stand; size: XL, color: silver, finish: varnish",livingroom,17
prod2350,"Bed frame; size: M, color: silver, finish: diamonds",livingroom,14
prod2351,"Stool; size: S, color: purple, finish: bare",kitchen,26
prod2352,"Stand; size: S, color: green, finish: varnish",kitchen,29
prod2353,"Coffee table; size: XL, color: gold, finish: diamonds",livingroom,24
prod2354,"TV stand; size: XL, color: blue, finish: platinum",livingroom,12
prod2355,"Dresser; size: L, color: black, finish: oil",kitchen,24
prod2356,"Bar stool; size: M, color: blue, finish: platinum",kitchen,6
prod2357,"Bar stool; size: L, color: silver, finish: paint",livingroom,8
prod2358,"Book shelf; size: XL, color: silver, finish: silver",livingroom,21
prod2359,"End table; size: XL, color: white, finish: bare",livingroom,11
prod2360,"End table; size: L, color: silver, finish: gold",livingroom,28
prod2361,"Stool; size: XL, color: brown, finish: oil",livingroom,12
prod2362,"End table; size: XL, color: red, finish: silver",bedroom,14
prod2363,"Dresser; size: L, color: bronze, finish: chrome",livingroom,16
prod2364,"TV stand; size: L, color: silver, finish: resin",livingroom,10
prod2365,"Book shelf; size: M, color: bronze, finish: chrome",bedroom,16
prod2366,"Dining table; size: XL, color: silver, finish: chrome",livingroom,21
prod2367,"Stand; size: XL, color: bronze, finish: diamonds",kitchen,9
prod2368,"Dining table; size: S, color: black, finish: diamonds",bedroom,6
prod2369,"TV stand; size: XL, color: brown, finish: platinum",bedroom,25
prod2370,"Book shelf; size: XL, color: bronze, finish: silver",kitchen,26
prod2371,"Book shelf; size: M, color: red, finish: resin",bedroom,7
prod2372,"Book shelf; size: L, color: white, finish: resin",livingroom,21
prod2373,"Coffee table; size: XL, color: gold, finish: gold",kitchen,23
prod2374,"Desk; size: M, color: blue, finish: paint",bedroom,27
prod2375,"Bar stool; size: S, color: green, finish: diamonds",livingroom,12
prod2376,"Desk; size: XL, color: black, finish: chrome",livingroom,25
prod2377,"TV stand; size: S, color: red, finish: paint",kitchen,0
prod2378,"Desk; size: L, color: gold, finish: chrome",bedroom,27
prod2379,"Bed frame; size: S, color: purple, finish: silver",bedroom,21
prod2380,"Dresser; size: XL, color: purple, finish: chrome",kitchen,18
prod2381,"Bed frame; size: M, color: black, finish: chrome",kitchen,28
prod2382,"End table; size: XL, color: white, finish: varnish",livingroom,8
prod2383,"Stand; size: L, color: green, finish: platinum",livingroom,27
prod2384,"Stool; size: M, color: purple, finish: lacquer",livingroom,18
prod2385,"Bar stool; size: L, color: white, finish: wood",livingroom,10
prod2386,"Dresser; size: L, color: green, finish: oil",bedroom,8
prod2387,"Bar stool; size: M, color: red, finish: oil",livingroom,18
prod2388,"Book shelf; size: XL, color: silver, finish: diamonds",livingroom,16
prod2389,"Dining table; size: XL, color: blue, finish: wood",livingroom,15
prod2390,"L-shaped sofa; size: L, color: purple, finish: platinum",bedroom,29
prod2391,"Dresser; size: XL, color: brown, finish: diamonds",kitchen,18
prod2392,"Bar stool; size: XL, color: silver, finish: paint",livingroom,23
prod2393,"Stand; size: L, color: white, finish: resin",bedroom,4
prod2394,"Dining table; size: S, color: blue, finish: bare",livingroom,23
prod2395,"Desk; size: XL, color: brown, finish: chrome",bedroom,5
prod2396,"Coffee table; size: L, color: red, finish: wood",bedroom,5
prod2397,"Bar stool; size: M, color: purple, finish: silver",bedroom,20
prod2398,"Dresser; size: S, color: green, finish: bare",kitchen,17
prod2399,"Desk; size: XL, color: brown, finish: chrome",kitchen,15
prod2400,"Dining table; size: L, color: purple, finish: varnish",bedroom,13
prod2401,"Coffee table; size: M, color: bronze, finish: gold",livingroom,5
prod2402,"L-shaped sofa; size: M, color: gold, finish: gold",livingroom,4
prod2403,"Sofa; size: L, color: red, finish: resin",kitchen,1
prod2404,"Dresser; size: S, color: purple, finish: lacquer",bedroom,21
prod2405,"TV stand; size: M, color: red, finish: diamonds",livingroom,15
prod2406,"Sofa; size: S, color: green, finish: diamonds",kitchen,17
prod2407,"Desk; size: XL, color: red, finish: silver",livingroom,15
prod2408,"TV stand; size: L, color: bronze, finish: diamonds",bedroom,9
prod2409,"Desk; size: S, color: purple, finish: resin",livingroom,14
prod2410,"Stool; size: S, color: purple, finish: chrome",livingroom,13
prod2411,"Coffee table; size: S, color: gold, finish: chrome",kitchen,25
prod2412,"TV stand; size: XL, color: blue, finish: chrome",bedroom,29
prod2413,"Stand; size: L, color: black, finish: oil",bedroom,12
prod2414,"Stool; size: L, color: bronze, finish: bare",livingroom,25
prod2415,"Dining table; size: L, color: green, finish: silver",kitchen,18
prod2416,"End table; size: L, color: silver, finish: lacquer",kitchen,5
prod2417,"Dining table; size: XL, color: bronze, finish: silver",bedroom,16
prod2418,"Dresser; size: XL, color: brown, finish: resin",livingroom,9
prod2419,"Book shelf; size: XL, color: red, finish: varnish",livingroom,10
prod2420,"End table; size: S, color: green, finish: bare",kitchen,12
prod2421,"Dining table; size: L, color: gold, finish: chrome",bedroom,29
prod2422,"Dresser; size: L, color: gold, finish: diamonds",livingroom,7
prod2423,"Bar stool; size: S, color: black, finish: paint",livingroom,4
prod2424,"Bar stool; size: XL, color: black, finish: bare",livingroom,2
prod2425,"Dining table; size: M, color: purple, finish: varnish",livingroom,24
prod2426,"Stand; size: L, color: silver, finish: lacquer",livingroom,28
prod2427,"L-shaped sofa; size: L, color: bronze, finish: bare",kitchen,12
prod2428,"Dining table; size: S, color: bronze, finish: chrome",livingroom,27
prod2429,"Bar stool; size: M, color: brown, finish: wood",livingroom,9
prod2430,"Stand; size: L, color: red, finish: lacquer",livingroom,18
prod2431,"Desk; size: XL, color: green, finish: chrome",bedroom,6
prod2432,"Desk; size: XL, color: white, finish: oil",kitchen,14
prod2433,"Bar stool; size: L, color: white, finish: varnish",livingroom,29
prod2434,"Dining table; size: M, color: purple, finish: chrome",kitchen,29
prod2435,"TV stand; size: L, color: purple, finish: platinum",livingroom,27
prod2436,"Bar stool; size: S, color: white, finish: lacquer",kitchen,7
prod2437,"Stand; size: XL, color: white, finish: paint",bedroom,2
prod2438,"Sofa; size: S, color: white, finish: chrome",bedroom,22
prod2439,"Desk; size: XL, color: black, finish: silver",livingroom,24
prod2440,"Book shelf; size: M, color: red, finish: varnish",livingroom,9
prod2441,"Stand; size: XL, color: white, finish: bare",bedroom,17
prod2442,"TV stand; size: L, color: white, finish: paint",livingroom,4
prod2443,"Stand; size: L, color: bronze, finish: varnish",bedroom,29
prod2444,"TV stand; size: XL, color: silver, finish: varnish",livingroom,7
prod2445,"End table; size: L, color: brown, finish: chrome",livingroom,23
prod2446,"Dining table; size: XL, color: white, finish: platinum",bedroom,3
prod2447,"Bed frame; size: XL, color: green, finish: diamonds",bedroom,29
prod2448,"Coffee table; size: XL, color: green, finish: bare",kitchen,23
prod2449,"Stool; size: S, color: gold, finish: gold",bedroom,0
prod2450,"Dresser; size: XL, color: silver, finish: oil",kitchen,28
prod2451,"End table; size: L, color: white, finish: gold",livingroom,11
prod2452,"Bar stool; size: XL, color: red, finish: chrome",bedroom,6
prod2453,"Dining table; size: S, color: blue, finish: lacquer",bedroom,3
prod2454,"L-shaped sofa; size: XL, color: white, finish: bare",kitchen,26
prod2455,"Stool; size: XL, color: purple, finish: resin",livingroom,8
prod2456,"Sofa; size: XL, color: red, finish: wood",livingroom,12
prod2457,"Desk; size: M, color: green, finish: bare",kitchen,16
prod2458,"Coffee table; size: L, color: gold, finish: platinum",kitchen,6
prod2459,"Book shelf; size: M, color: white, finish: resin",bedroom,5
prod2460,"Stool; size: XL, color: white, finish: paint",kitchen,10
prod2461,"Sofa; size: XL, color: gold, finish: bare",livingroom,6
prod2462,"End table; size: XL, color: white, finish: lacquer",livingroom,27
prod2463,"Book shelf; size: S, color: blue, finish: lacquer",kitchen,5
prod2464,"TV stand; size: L, color: brown, finish: paint",kitchen,28
prod2465,"Coffee table; size: M, color: purple, finish: gold",bedroom,11
prod2466,"Bed frame; size: S, color: black, finish: diamonds",kitchen,11
prod2467,"Stool; size: L, color: blue, finish: bare",livingroom,10
prod2468,"Dresser; size: L, color: red, finish: paint",livingroom,10
prod2469,"Bar stool; size: S, color: gold, finish: paint",kitchen,4
prod2470,"Coffee table; size: M, color: white, finish: varnish",livingroom,27
prod2471,"Sofa; size: S, color: brown, finish: gold",kitchen,6
prod2472,"Stool; size: XL, color: white, finish: varnish",bedroom,10
prod2473,"Coffee table; size: S, color: bronze, finish: varnish",kitchen,20
prod2474,"Bar stool; size: L, color: gold, finish: varnish",bedroom,4
prod2475,"Bed frame; size: L, color: green, finish: bare",kitchen,13
prod2476,"Book shelf; size: XL, color: blue, finish: platinum",livingroom,15
prod2477,"Dresser; size: L, color: silver, finish: wood",livingroom,21
prod2478,"Sofa; size: S, color: brown, finish: bare",kitchen,25
prod2479,"Book shelf; size: L, color: blue, finish: chrome",kitchen,18
prod2480,"Coffee table; size: S, color: brown, finish: silver",livingroom,28
prod2481,"Stand; size: L, color: blue, finish: oil",kitchen,6
