prod_id,description,prod_type,qty_avail
prod1437,"Book shelf; size: L, color: white, finish: diamonds",kitchen,8
prod1438,"Coffee table; size: XL, color: black, finish: oil",livingroom,24
prod1439,"Dining table; size: L, color: brown, finish: oil",livingroom,17
prod1440,"Dresser; size: S, color: blue, finish: resin",bedroom,14
prod1441,"Book shelf; size: L, color: bronze, finish: gold",livingroom,12
prod1442,"Bar stool; size: XL, color: purple, finish: varnish",livingroom,14
prod1443,"Dining table; size: M, color: white, finish: resin",livingroom,8
prod1444,"Sofa; size: S, color: silver, finish: paint",livingroom,15
prod1445,"L-shaped sofa; size: M, color: bronze, finish: gold",livingroom,25
prod1446,"L-shaped sofa; size: XL, color: gold, finish: varnish",livingroom,1
prod1447,"Book shelf; size: L, color: bronze, finish: gold",bedroom,27
prod1448,"Coffee table; size: L, color: purple, finish: chrome",bedroom,7
prod1449,"Dresser; size: XL, color: white, finish: platinum",livingroom,29
prod1450,"Stand; size: S, color: gold, finish: lacquer",bedroom,25
prod1451,"Bar stool; size: M, color: bronze, finish: gold",kitchen,21
prod1452,"Dining table; size: S, color: brown, finish: oil",bedroom,8
prod1453,"Desk; size: XL, color: blue, finish: chrome",livingroom,14
prod1454,"Bar stool; size: M, color: black, finish: bare",bedroom,10
prod1455,"TV stand; size: S, color: bronze, finish: paint",livingroom,4
prod1456,"Dining table; size: L, color: green, finish: oil",kitchen,0
prod1457,"Desk; size: L, color: purple, finish: varnish",bedroom,21
prod1458,"Bar stool; size: M, color: gold, finish: lacquer",livingroom,22
prod1459,"L-shaped sofa; size: XL, color: blue, finish: paint",bedroom,1
prod1460,"Dresser; size: L, color: brown, finish: wood",livingroom,26
prod1461,"Dresser; size: L, color: white, finish: varnish",bedroom,17
prod1462,"L-shaped sofa; size: S, color: white, finish: diamonds",kitchen,8
prod1463,"Sofa; size: L, color: blue, finish: wood",livingroom,10
prod1464,"Sofa; size: L, color: green, finish: wood",livingroom,27
prod1465,"Sofa; size: M, color: red, finish: paint",livingroom,21
prod1466,"Book shelf; size: M, color: gold, finish: gold",livingroom,11
prod1467,"Stool; size: L, color: red, finish: resin",livingroom,11
prod1468,"Coffee table; size: S, color: blue, finish: wood",bedroom,2
prod1469,"L-shaped sofa; size: S, color: black, finish: diamonds",livingroom,0
prod1470,"Bar stool; size: M, color: silver, finish: silver",kitchen,28
prod1471,"Sofa; size: XL, color: bronze, finish: gold",kitchen,3
prod1472,"L-shaped sofa; size: M, color: red, finish: bare",livingroom,15
prod1473,"Book shelf; size: S, color: white, finish: bare",bedroom,22
prod1474,"Dining table; size: L, color: black, finish: silver",livingroom,10
prod1475,"Stool; size: L, color: silver, finish: platinum",livingroom,21
prod1476,"Book shelf; size: L, color: green, finish: chrome",bedroom,5
prod1477,"Bed frame; size: L, color: black, finish: gold",livingroom,22
prod1478,"Dining table; size: L, color: green, finish: platinum",livingroom,1
prod1479,"Coffee table; size: XL, color: purple, finish: paint",livingroom,24
prod1480,"End table; size: M, color: purple, finish: resin",kitchen,17
prod1481,"Dresser; size: XL, color: silver, finish: resin",bedroom,25
prod1482,"Desk; size: XL, color: red, finish: silver",livingroom,27
prod1483,"Dining table; size: M, color: silver, finish: lacquer",bedroom,0
prod1484,"Book shelf; size: M, color: white, finish: silver",bedroom,12
prod1485,"Dresser; size: S, color: brown, finish: bare",livingroom,1
prod1486,"Dining table; size: XL, color: bronze, finish: varnish",kitchen,27
prod1487,"TV stand; size: L, color: silver, finish: bare",bedroom,29
prod1488,"Stand; size: M, color: silver, finish: chrome",bedroom,17
prod1489,"Dining table; size: L, color: brown, finish: paint",bedroom,14
prod1490,"TV stand; size: L, color: white, finish: silver",livingroom,3
prod1491,"TV stand; size: XL, color: black, finish: oil",livingroom,10
prod1492,"Dining table; size: M, color: silver, finish: bare",kitchen,23
prod1493,"Bed frame; size: M, color: bronze, finish: resin",kitchen,23
prod1494,"End table; size: M, color: white, finish: bare",livingroom,20
prod1495,"Coffee table; size: L, color: green, finish: diamonds",livingroom,7
prod1496,"End table; size: L, color: silver, finish: bare",kitchen,4
prod1497,"Stand; size: S, color: red, finish: wood",bedroom,26
prod1498,"End table; size: S, color: purple, finish: silver",livingroom,5
prod1499,"End table; size: XL, color: black, finish: varnish",livingroom,22
prod1500,"Bed frame; size: XL, color: black, finish: gold",kitchen,14
prod1501,"Bed frame; size: XL, color: gold, finish: paint",kitchen,11
prod1502,"Stool; size: L, color: gold, finish: resin",kitchen,6
prod1503,"Sofa; size: S, color: white, finish: wood",kitchen,16
prod1504,"L-shaped sofa; size: S, color: bronze, finish: wood",bedroom,14
prod1505,"Sofa; size: S, color: black, finish: platinum",kitchen,18
prod1506,"Bed frame; size: S, color: brown, finish: wood",livingroom,21
prod1507,"Book shelf; size: M, color: bronze, finish: lacquer",kitchen,29
prod1508,"Dining table; size: XL, color: black, finish: varnish",livingroom,27
prod1509,"Desk; size: S, color: purple, finish: gold",kitchen,14
prod1510,"Dresser; size: M, color: green, finish: paint",kitchen,22
prod1511,"End table; size: S, color: gold, finish: resin",bedroom,20
prod1512,"Coffee table; size: L, color: gold, finish: silver",bedroom,1
prod1513,"Bar stool; size: L, color: gold, finish: bare",livingroom,0
prod1514,"Book shelf; size: XL, color: gold, finish: diamonds",livingroom,14
prod1515,"Bed frame; size: L, color: red, finish: chrome",kitchen,12
prod1516,"Dresser; size: M, color: blue, finish: diamonds",bedroom,28
prod1517,"Stand; size: L, color: white, finish: varnish",bedroom,5
prod1518,"Coffee table; size: L, color: purple, finish: paint",bedroom,5
prod1519,"End table; size: S, color: silver, finish: chrome",kitchen,12
prod1520,"End table; size: S, color: green, finish: platinum",kitchen,9
prod1521,"Coffee table; size: S, color: silver, finish: diamonds",bedroom,4
prod1522,"L-shaped sofa; size: M, color: bronze, finish: platinum",livingroom,28
prod1523,"Desk; size: L, color: bronze, finish: wood",livingroom,11
prod1524,"Coffee table; size: M, color: blue, finish: silver",livingroom,23
prod1525,"Book shelf; size: L, color: bronze, finish: lacquer",kitchen,18
prod1526,"TV stand; size: L, color: red, finish: chrome",bedroom,20
prod1527,"Dresser; size: M, color: white, finish: paint",kitchen,25
prod1528,"Sofa; size: S, color: red, finish: platinum",kitchen,2
prod1529,"Stool; size: S, color: green, finish: diamonds",bedroom,27
prod1530,"Sofa; size: S, color: black, finish: platinum",bedroom,19
prod1531,"Stand; size: S, color: silver, finish: silver",livingroom,16
prod1532,"Sofa; size: XL, color: bronze, finish: diamonds",bedroom,24
prod1533,"Sofa; size: XL, color: black, finish: chrome",bedroom,10
prod1534,"Sofa; size: XL, color: blue, finish: oil",kitchen,13
prod1535,"End table; size: XL, color: green, finish: gold",kitchen,17
prod1536,"TV stand; size: XL, color: blue, finish: platinum",kitchen,23
prod1537,"TV stand; size: L, color: blue, finish: chrome",kitchen,15
prod1538,"Bed frame; size: L, color: silver, finish: wood",kitchen,19
prod1539,"Sofa; size: XL, color: blue, finish: platinum",bedroom,12
prod1540,"TV stand; size: M, color: black, finish: gold",bedroom,6
prod1541,"Bed frame; size: L, color: bronze, finish: varnish",livingroom,6
prod1542,"Bar stool; size: S, color: purple, finish: chrome",livingroom,27
prod1543,"End table; size: M, color: bronze, finish: lacquer",livingroom,24
prod1544,"Book shelf; size: M, color: silver, finish: chrome",kitchen,5
prod1545,"Dining table; size: S, color: bronze, finish: diamonds",bedroom,9
prod1546,"End table; size: S, color: gold, finish: oil",livingroom,23
prod1547,"Sofa; size: XL, color: green, finish: chrome",livingroom,2
prod1548,"Bar stool; size: L, color: bronze, finish: resin",kitchen,19
prod1549,"Bar stool; size: XL, color: purple, finish: diamonds",kitchen,25
prod1550,"Dresser; size: M, color: green, finish: oil",bedroom,14
prod1551,"Desk; size: L, color: blue, finish: bare",livingroom,5
prod1552,"TV stand; size: L, color: gold, finish: silver",kitchen,6
prod1553,"Desk; size: L, color: black, finish: platinum",bedroom,25
prod1554,"L-shaped sofa; size: L, color: purple, finish: platinum",livingroom,12
prod1555,"Desk; size: M, color: bronze, finish: diamonds",kitchen,25
prod1556,"Sofa; size: XL, color: black, finish: silver",bedroom,23
prod1557,"Stool; size: S, color: white, finish: silver",bedroom,18
prod1558,"Bar stool; size: M, color: red, finish: resin",kitchen,13
prod1559,"Book shelf; size: L, color: brown, finish: resin",bedroom,3
prod1560,"TV stand; size: L, color: red, finish: varnish",livingroom,1
prod1561,"Dining table; size: S, color: brown, finish: diamonds",bedroom,7
prod1562,"Bed frame; size: S, color: bronze, finish: lacquer",livingroom,27
prod1563,"Stool; size: XL, color: purple, finish: resin",bedroom,29
prod1564,"Stand; size: L, color: brown, finish: chrome",bedroom,14
prod1565,"Dining table; size: M, color: silver, finish: varnish",bedroom,24
prod1566,"End table; size: XL, color: blue, finish: chrome",bedroom,24
prod1567,"L-shaped sofa; size: S, color: gold, finish: gold",livingroom,22
prod1568,"Stand; size: XL, color: bronze, finish: lacquer",bedroom,14
prod1569,"Bed frame; size: S, color: blue, finish: gold",kitchen,7
prod1570,"TV stand; size: L, color: purple, finish: chrome",livingroom,18
prod1571,"End table; size: M, color: blue, finish: chrome",kitchen,5
prod1572,"Stand; size: M, color: black, finish: paint",livingroom,5
prod1573,"Sofa; size: M, color: bronze, finish: paint",kitchen,1
prod1574,"Bar stool; size: S, color: blue, finish: diamonds",bedroom,23
prod1575,"L-shaped sofa; size: XL, color: brown, finish: chrome",kitchen,15
prod1576,"L-shaped sofa; size: L, color: green, finish: resin",livingroom,23
prod1577,"Desk; size: XL, color: silver, finish: diamonds",livingroom,1
prod1578,"Sofa; size: L, color: brown, finish: varnish",bedroom,11
prod1579,"Book shelf; size: XL, color: purple, finish: platinum",bedroom,2
prod1580,"Dining table; size: S, color: green, finish: paint",livingroom,21
prod1581,"Sofa; size: S, color: purple, finish: varnish",kitchen,3
prod1582,"End table; size: L, color: black, finish: diamonds",kitchen,11
prod1583,"Book shelf; size: M, color: green, finish: varnish",kitchen,18
prod1584,"Bed frame; size: L, color: brown, finish: wood",livingroom,29
prod1585,"TV stand; size: M, color: green, finish: platinum",bedroom,27
prod1586,"Dresser; size: XL, color: red, finish: chrome",kitchen,16
prod1587,"Dining table; size: L, color: gold, finish: platinum",bedroom,9
prod1588,"L-shaped sofa; size: S, color: blue, finish: oil",bedroom,15
prod1589,"Coffee table; size: S, color: red, finish: bare",kitchen,24
prod1590,"Desk; size: M, color: green, finish: chrome",bedroom,16
prod1591,"L-shaped sofa; size: L, color: black, finish: gold",kitchen,7
prod1592,"Sofa; size: XL, color: red, finish: paint",livingroom,13
prod1593,"Coffee table; size: L, color: green, finish: oil",kitchen,21
prod1594,"Dresser; size: L, color: purple, finish: chrome",bedroom,23
prod1595,"Book shelf; size: M, color: gold, finish: paint",kitchen,9
prod1596,"Bar stool; size: XL, color: brown, finish: chrome",kitchen,19
prod1597,"Bar stool; size: M, color: white, finish: varnish",livingroom,9
prod1598,"Book shelf; size: L, color: silver, finish: platinum",bedroom,16
prod1599,"Coffee table; size: S, color: bronze, finish: diamonds",livingroom,8
prod1600,"Sofa; size: XL, color: silver, finish: oil",kitchen,14
prod1601,"Sofa; size: M, color: white, finish: resin",kitchen,17
prod1602,"Stand; size: M, color: blue, finish: lacquer",livingroom,17
prod1603,"Desk; size: L, color: gold, finish: varnish",livingroom,12
prod1604,"Desk; size: S, color: purple, finish: lacquer",bedroom,3
prod1605,"Stool; size: S, color: black, finish: bare",kitchen,3
prod1606,"Stand; size: S, color: silver, finish: gold",bedroom,28
prod1607,"Stool; size: M, color: bronze, finish: lacquer",bedroom,29
prod1608,"Stand; size: L, color: brown, finish: wood",livingroom,0
prod1609,"Sofa; size: L, color: bronze, finish: varnish",livingroom,25
prod1610,"Book shelf; size: M, color: black, finish: resin",livingroom,17
prod1611,"Desk; size: L, color: white, finish: silver",livingroom,29
prod1612,"Stand; size: XL, color: black, finish: wood",bedroom,0
prod1613,"Stool; size: XL, color: silver, finish: oil",livingroom,3
prod1614,"Dining table; size: L, color: white, finish: bare",bedroom,9
prod1615,"End table; size: XL, color: brown, finish: diamonds",bedroom,29
prod1616,"Book shelf; size: M, color: silver, finish: gold",bedroom,2
prod1617,"Coffee table; size: XL, color: blue, finish: wood",bedroom,11
prod1618,"Bed frame; size: M, color: gold, finish: chrome",bedroom,21
prod1619,"End table; size: L, color: white, finish: diamonds",livingroom,5
prod1620,"Book shelf; size: M, color: green, finish: lacquer",kitchen,0
prod1621,"TV stand; size: M, color: purple, finish: platinum",bedroom,2
prod1622,"Coffee table; size: S, color: white, finish: paint",kitchen,4
prod1623,"Bar stool; size: XL, color: brown, finish: resin",kitchen,1
prod1624,"Bed frame; size: XL, color: red, finish: resin",kitchen,14
prod1625,"L-shaped sofa; size: M, color: silver, finish: platinum",livingroom,24
prod1626,"Stool; size: L, color: white, finish: varnish",bedroom,13
prod1627,"Bed frame; size: L, color: green, finish: platinum",kitchen,20
prod1628,"Desk; size: M, color: black, finish: lacquer",bedroom,26
prod1629,"Desk; size: L, color: white, finish: chrome",bedroom,23
prod1630,"Bed frame; size: XL, color: silver, finish: platinum",livingroom,5
prod1631,"L-shaped sofa; size: M, color: red, finish: resin",livingroom,21
prod1632,"Stool; size: M, color: blue, finish: oil",livingroom,1
prod1633,"Book shelf; size: M, color: silver, finish: diamonds",livingroom,19
prod1634,"Stand; size: L, color: black, finish: bare",bedroom,22
prod1635,"TV stand; size: L, color: white, finish: bare",livingroom,1
prod1636,"Book shelf; size: M, color: bronze, finish: bare",bedroom,7
prod1637,"End table; size: L, color: black, finish: platinum",livingroom,29
prod1638,"TV stand; size: M, color: silver, finish: oil",kitchen,20
prod1639,"End table; size: S, color: black, finish: diamonds",kitchen,7
prod1640,"Sofa; size: S, color: black, finish: paint",kitchen,28
prod1641,"L-shaped sofa; size: L, color: green, finish: lacquer",kitchen,23
prod1642,"Dresser; size: L, color: silver, finish: resin",kitchen,22
prod1643,"L-shaped sofa; size: S, color: white, finish: resin",bedroom,4
prod1644,"TV stand; size: S, color: purple, finish: paint",kitchen,1
prod1645,"Desk; size: S, color: white, finish: chrome",bedroom,9
prod1646,"Dining table; size: L, color: purple, finish: bare",bedroom,27
prod1647,"Dresser; size: S, color: gold, finish: bare",kitchen,26
prod1648,"Dining table; size: L, color: brown, finish: chrome",bedroom,9
prod1649,"Bar stool; size: XL, color: blue, finish: chrome",bedroom,6
prod1650,"L-shaped sofa; size: L, color: gold, finish: resin",bedroom,9
prod1651,"Desk; size: XL, color: red, finish: oil",bedroom,9
prod1652,"TV stand; size: L, color: green, finish: varnish",livingroom,6
prod1653,"Dining table; size: M, color: silver, finish: paint",bedroom,11
prod1654,"Bar stool; size: M, color: red, finish: resin",livingroom,3
prod1655,"Stand; size: L, color: gold, finish: diamonds",bedroom,14
prod1656,"Bed frame; size: M, color: black, finish: lacquer",bedroom,25
prod1657,"End table; size: XL, color: white, finish: chrome",bedroom,1
prod1658,"TV stand; size: M, color: blue, finish: diamonds",bedroom,26
prod1659,"Dresser; size: XL, color: brown, finish: bare",livingroom,9
prod1660,"Sofa; size: S, color: purple, finish: wood",livingroom,6
prod1661,"TV stand; size: L, color: green, finish: resin",livingroom,2
