_id,description,product_type,quantity_available
prod3442,lawnmower,yard,75
prod3443,chair,dining_room,24
prod3444,sofa,living_room,25
prod3445,lawnmower,yard,79
prod3446,painting,living_room,74
prod3447,sofa,living_room,86
prod3448,shears,yard,67
prod3449,desk,office,40
prod3450,chair,dining_room,60
prod3451,shears,yard,38
prod3452,shears,yard,40
prod3453,shovel,yard,5
prod3454,shed,yard,32
prod3455,chair,dining_room,58
prod3456,painting,living_room,21
prod3457,shed,yard,23
prod3458,rug,living_room,29
prod3459,shovel,yard,79
prod3460,desk,office,27
prod3461,shovel,yard,96
prod3462,lamp,living_room,1
prod3463,shovel,yard,28
prod3464,shovel,yard,44
prod3465,rug,living_room,34
prod3466,chair,dining_room,6
prod3467,ladder,yard,85
prod3468,shed,yard,100
prod3469,shovel,yard,69
prod3470,lawnmower,yard,98
prod3471,painting,living_room,89
prod3472,painting,living_room,27
prod3473,shovel,yard,38
prod3474,shed,yard,88
prod3475,table,dining_room,38
prod3476,desk,office,60
prod3477,shears,yard,61
prod3478,ladder,yard,69
prod3479,painting,living_room,18
prod3480,desk,office,38
prod3481,desk,office,93
prod3482,lamp,living_room,5
prod3483,rug,living_room,27
prod3484,shovel,yard,95
prod3485,desk,office,34
prod3486,table,dining_room,99
prod3487,lawnmower,yard,80
prod3488,ladder,yard,75
prod3489,ladder,yard,55
prod3490,sofa,living_room,28
prod3491,table,dining_room,12
prod3492,painting,living_room,86
prod3493,lawnmower,yard,4
prod3494,lamp,living_room,10
prod3495,table,dining_room,73
prod3496,lawnmower,yard,100
prod3497,ladder,yard,8
prod3498,shears,yard,18
prod3499,sofa,living_room,66
prod3500,lamp,living_room,77
prod3501,painting,living_room,21
prod3502,desk,office,74
prod3503,chair,dining_room,43
prod3504,shed,yard,39
prod3505,shed,yard,3
prod3506,shovel,yard,44
prod3507,shovel,yard,75
prod3508,chair,dining_room,41
prod3509,lawnmower,yard,6
prod3510,shovel,yard,37
prod3511,sofa,living_room,89
prod3512,lawnmower,yard,3
prod3513,shears,yard,99
prod3514,ladder,yard,13
prod3515,shed,yard,10
prod3516,shovel,yard,18
prod3517,lamp,living_room,62
prod3518,shears,yard,8
prod3519,shed,yard,36
prod3520,lamp,living_room,71
prod3521,rug,living_room,42
prod3522,rug,living_room,80
prod3523,table,dining_room,13
prod3524,ladder,yard,76
prod3525,ladder,yard,65
prod3526,painting,living_room,48
prod3527,sofa,living_room,47
prod3528,sofa,living_room,56
prod3529,desk,office,71
prod3530,chair,dining_room,89
prod3531,chair,dining_room,60
prod3532,desk,office,46
prod3533,chair,dining_room,37
prod3534,lawnmower,yard,94
prod3535,rug,living_room,90
prod3536,desk,office,82
prod3537,shovel,yard,56
prod3538,shears,yard,79
prod3539,ladder,yard,77
prod3540,shovel,yard,64
prod3541,shovel,yard,85
prod3542,shears,yard,9
prod3543,ladder,yard,56
prod3544,table,dining_room,61
prod3545,table,dining_room,90
prod3546,chair,dining_room,91
prod3547,shovel,yard,6
prod3548,desk,office,50
prod3549,lamp,living_room,96
prod3550,shed,yard,87
prod3551,desk,office,35
prod3552,desk,office,37
prod3553,sofa,living_room,29
prod3554,lamp,living_room,75
prod3555,lamp,living_room,34
prod3556,lamp,living_room,46
prod3557,lamp,living_room,15
prod3558,rug,living_room,16
prod3559,shovel,yard,27
prod3560,shovel,yard,13
prod3561,rug,living_room,90
prod3562,table,dining_room,91
prod3563,painting,living_room,0
prod3564,sofa,living_room,78
prod3565,shears,yard,52
prod3566,rug,living_room,36
prod3567,painting,living_room,32
prod3568,painting,living_room,48
prod3569,desk,office,53
prod3570,lawnmower,yard,31
prod3571,desk,office,4
prod3572,table,dining_room,61
prod3573,sofa,living_room,98
prod3574,shed,yard,99
prod3575,shed,yard,14
prod3576,rug,living_room,66
prod3577,shed,yard,10
prod3578,desk,office,93
prod3579,lawnmower,yard,34
prod3580,shovel,yard,20
prod3581,shears,yard,69
prod3582,desk,office,77
prod3583,sofa,living_room,45
prod3584,shovel,yard,30
prod3585,chair,dining_room,87
prod3586,shears,yard,98
prod3587,chair,dining_room,45
prod3588,lawnmower,yard,99
prod3589,shed,yard,63
prod3590,painting,living_room,61
prod3591,ladder,yard,24
prod3592,desk,office,87
prod3593,lawnmower,yard,1
prod3594,chair,dining_room,52
prod3595,shovel,yard,39
prod3596,sofa,living_room,69
prod3597,rug,living_room,31
prod3598,shed,yard,46
prod3599,shed,yard,63
prod3600,shears,yard,44
prod3601,lawnmower,yard,85
prod3602,painting,living_room,46
prod3603,shovel,yard,67
prod3604,table,dining_room,30
prod3605,rug,living_room,23
prod3606,table,dining_room,26
prod3607,ladder,yard,68
prod3608,table,dining_room,35
prod3609,lamp,living_room,92
prod3610,table,dining_room,45
prod3611,shed,yard,68
prod3612,shovel,yard,3
prod3613,lamp,living_room,38
prod3614,painting,living_room,82
prod3615,lawnmower,yard,9
prod3616,shovel,yard,72
prod3617,desk,office,66
prod3618,shears,yard,29
prod3619,shed,yard,91
prod3620,chair,dining_room,95
prod3621,lamp,living_room,98
prod3622,ladder,yard,52
prod3623,shed,yard,54
prod3624,shed,yard,96
prod3625,painting,living_room,100
prod3626,lawnmower,yard,45
prod3627,ladder,yard,53
prod3628,lamp,living_room,49
prod3629,sofa,living_room,95
prod3630,sofa,living_room,25
prod3631,sofa,living_room,96
prod3632,rug,living_room,53
prod3633,shed,yard,71
prod3634,desk,office,8
prod3635,shed,yard,1
prod3636,painting,living_room,43
prod3637,desk,office,86
prod3638,chair,dining_room,81
prod3639,ladder,yard,42
prod3640,painting,living_room,13
prod3641,ladder,yard,5
prod3642,chair,dining_room,33
prod3643,rug,living_room,66
prod3644,lawnmower,yard,89
prod3645,shears,yard,61
prod3646,lawnmower,yard,75
prod3647,sofa,living_room,33
prod3648,painting,living_room,7
prod3649,lamp,living_room,0
prod3650,desk,office,76
prod3651,ladder,yard,6
prod3652,shears,yard,57
prod3653,chair,dining_room,61
prod3654,ladder,yard,2
prod3655,ladder,yard,91
prod3656,lawnmower,yard,9
prod3657,shears,yard,59
prod3658,ladder,yard,28
prod3659,lawnmower,yard,99
prod3660,painting,living_room,24
prod3661,lamp,living_room,98
prod3662,rug,living_room,92
prod3663,desk,office,18
prod3664,painting,living_room,22
prod3665,lamp,living_room,46
prod3666,ladder,yard,54
prod3667,shears,yard,1
prod3668,table,dining_room,28
prod3669,desk,office,93
prod3670,shed,yard,18
prod3671,lamp,living_room,19
prod3672,lawnmower,yard,45
prod3673,rug,living_room,36
prod3674,rug,living_room,87
prod3675,shears,yard,54
prod3676,lawnmower,yard,75
prod3677,shears,yard,31
prod3678,lawnmower,yard,30
prod3679,shears,yard,80
prod3680,painting,living_room,22
prod3681,chair,dining_room,38
prod3682,shovel,yard,72
prod3683,ladder,yard,53
prod3684,painting,living_room,79
prod3685,lamp,living_room,85
prod3686,painting,living_room,3
prod3687,table,dining_room,10
prod3688,painting,living_room,7
prod3689,shears,yard,18
prod3690,shed,yard,8
prod3691,shed,yard,32
prod3692,ladder,yard,18
prod3693,chair,dining_room,78
prod3694,lamp,living_room,14
prod3695,lawnmower,yard,78
prod3696,table,dining_room,8
prod3697,desk,office,21
prod3698,shovel,yard,18
prod3699,sofa,living_room,64
prod3700,ladder,yard,73
prod3701,sofa,living_room,61
prod3702,ladder,yard,79
prod3703,painting,living_room,66
prod3704,table,dining_room,4
prod3705,shed,yard,39
prod3706,lamp,living_room,51
prod3707,shovel,yard,0
prod3708,shears,yard,5
prod3709,lawnmower,yard,29
prod3710,shears,yard,31
prod3711,ladder,yard,37
prod3712,table,dining_room,64
prod3713,painting,living_room,97
prod3714,rug,living_room,76
prod3715,desk,office,75
prod3716,sofa,living_room,70
prod3717,lamp,living_room,87
prod3718,table,dining_room,67
prod3719,painting,living_room,8
prod3720,lawnmower,yard,37
prod3721,lamp,living_room,87
prod3722,rug,living_room,71
prod3723,painting,living_room,77
prod3724,lawnmower,yard,73
prod3725,chair,dining_room,16
prod3726,chair,dining_room,18
prod3727,shovel,yard,49
prod3728,lawnmower,yard,82
prod3729,desk,office,66
prod3730,desk,office,7
prod3731,shovel,yard,55
prod3732,shears,yard,81
prod3733,shovel,yard,34
prod3734,chair,dining_room,93
prod3735,sofa,living_room,6
prod3736,rug,living_room,51
prod3737,sofa,living_room,67
prod3738,lamp,living_room,81
prod3739,shed,yard,4
prod3740,desk,office,35
prod3741,ladder,yard,62
prod3742,ladder,yard,14
prod3743,painting,living_room,68
prod3744,shed,yard,25
prod3745,ladder,yard,47
prod3746,shovel,yard,75
prod3747,painting,living_room,61
prod3748,shovel,yard,71
prod3749,shovel,yard,36
prod3750,lawnmower,yard,46
prod3751,chair,dining_room,48
prod3752,shovel,yard,96
prod3753,chair,dining_room,85
prod3754,lawnmower,yard,87
prod3755,chair,dining_room,58
prod3756,desk,office,35
prod3757,shed,yard,45
prod3758,desk,office,84
prod3759,shovel,yard,79
prod3760,table,dining_room,6
prod3761,shovel,yard,67
prod3762,table,dining_room,32
prod3763,lawnmower,yard,15
prod3764,lamp,living_room,3
prod3765,shears,yard,30
prod3766,lawnmower,yard,65
prod3767,table,dining_room,75
prod3768,lamp,living_room,11
prod3769,table,dining_room,99
prod3770,sofa,living_room,63
prod3771,shears,yard,67
prod3772,shears,yard,34
prod3773,table,dining_room,73
prod3774,lamp,living_room,71
prod3775,lawnmower,yard,20
prod3776,lawnmower,yard,94
prod3777,table,dining_room,24
prod3778,sofa,living_room,86
prod3779,lawnmower,yard,53
prod3780,lawnmower,yard,1
prod3781,sofa,living_room,36
prod3782,chair,dining_room,13
prod3783,ladder,yard,39
prod3784,table,dining_room,70
prod3785,shed,yard,95
prod3786,shears,yard,91
prod3787,shears,yard,2
prod3788,shed,yard,85
prod3789,desk,office,26
prod3790,lawnmower,yard,51
prod3791,chair,dining_room,94
prod3792,painting,living_room,79
prod3793,sofa,living_room,31
prod3794,rug,living_room,90
prod3795,chair,dining_room,63
prod3796,desk,office,21
prod3797,shears,yard,93
prod3798,table,dining_room,10
prod3799,table,dining_room,21
prod3800,painting,living_room,35
prod3801,rug,living_room,13
prod3802,rug,living_room,0
prod3803,ladder,yard,66
prod3804,shed,yard,2
prod3805,shears,yard,44
prod3806,chair,dining_room,2
prod3807,desk,office,42
prod3808,painting,living_room,59
prod3809,lamp,living_room,62
prod3810,shears,yard,95
prod3811,shears,yard,75
prod3812,shears,yard,71
prod3813,shovel,yard,89
prod3814,sofa,living_room,88
prod3815,rug,living_room,70
prod3816,lawnmower,yard,6
prod3817,rug,living_room,64
prod3818,lawnmower,yard,4
prod3819,shed,yard,34
prod3820,shears,yard,20
prod3821,painting,living_room,81
prod3822,shed,yard,97
prod3823,shed,yard,49
prod3824,ladder,yard,31
prod3825,lamp,living_room,57
prod3826,shears,yard,99
prod3827,shed,yard,56
prod3828,lawnmower,yard,33
prod3829,shed,yard,84
prod3830,shovel,yard,86
prod3831,lamp,living_room,89
prod3832,shed,yard,89
prod3833,desk,office,70
prod3834,shed,yard,29
prod3835,shed,yard,58
prod3836,shed,yard,17
prod3837,sofa,living_room,51
prod3838,painting,living_room,12
prod3839,shovel,yard,82
prod3840,rug,living_room,88
prod3841,shed,yard,92
prod3842,shears,yard,88
prod3843,rug,living_room,9
prod3844,painting,living_room,73
prod3845,painting,living_room,77
prod3846,desk,office,73
prod3847,sofa,living_room,73
prod3848,desk,office,74
prod3849,shed,yard,37
prod3850,shed,yard,24
prod3851,lawnmower,yard,85
prod3852,desk,office,11
prod3853,lamp,living_room,24
prod3854,painting,living_room,41
prod3855,lamp,living_room,1
prod3856,chair,dining_room,22
prod3857,shed,yard,33
prod3858,chair,dining_room,93
prod3859,shears,yard,23
prod3860,lamp,living_room,73
prod3861,desk,office,49
prod3862,shovel,yard,15
prod3863,ladder,yard,67
prod3864,sofa,living_room,64
prod3865,desk,office,3
prod3866,ladder,yard,53
prod3867,shears,yard,57
prod3868,chair,dining_room,68
prod3869,lawnmower,yard,32
prod3870,shed,yard,86
prod3871,sofa,living_room,89
prod3872,shears,yard,29
prod3873,sofa,living_room,49
prod3874,rug,living_room,69
prod3875,desk,office,71
prod3876,shears,yard,89
prod3877,desk,office,86
prod3878,ladder,yard,26
prod3879,table,dining_room,42
prod3880,painting,living_room,64
prod3881,shovel,yard,25
prod3882,ladder,yard,86
prod3883,chair,dining_room,96
prod3884,shovel,yard,93
prod3885,table,dining_room,0
prod3886,chair,dining_room,89
prod3887,sofa,living_room,23
prod3888,table,dining_room,1
prod3889,table,dining_room,44
prod3890,table,dining_room,56
prod3891,shed,yard,72
prod3892,shed,yard,41
prod3893,chair,dining_room,74
prod3894,lawnmower,yard,54
prod3895,table,dining_room,100
prod3896,shovel,yard,92
prod3897,chair,dining_room,4
prod3898,desk,office,74
prod3899,lawnmower,yard,66
prod3900,table,dining_room,21
prod3901,chair,dining_room,33
prod3902,table,dining_room,7
prod3903,lawnmower,yard,91
prod3904,shed,yard,93
prod3905,shears,yard,52
prod3906,rug,living_room,90
prod3907,shovel,yard,97
prod3908,table,dining_room,73
prod3909,painting,living_room,34
prod3910,shears,yard,54
prod3911,chair,dining_room,83
prod3912,lamp,living_room,50
prod3913,sofa,living_room,58
prod3914,shovel,yard,10
prod3915,desk,office,84
prod3916,table,dining_room,52
prod3917,desk,office,46
prod3918,chair,dining_room,43
prod3919,table,dining_room,47
prod3920,rug,living_room,48
prod3921,lamp,living_room,83
prod3922,shovel,yard,74
prod3923,sofa,living_room,2
prod3924,lamp,living_room,61
prod3925,shed,yard,95
prod3926,lawnmower,yard,7
prod3927,chair,dining_room,31
prod3928,desk,office,73
prod3929,rug,living_room,21
prod3930,table,dining_room,0
prod3931,lawnmower,yard,8
prod3932,desk,office,17
prod3933,desk,office,55
prod3934,shears,yard,23
prod3935,lawnmower,yard,47
prod3936,sofa,living_room,12
prod3937,sofa,living_room,84
prod3938,painting,living_room,35
prod3939,shovel,yard,15
prod3940,painting,living_room,36
prod3941,lawnmower,yard,4
prod3942,lamp,living_room,68
prod3943,ladder,yard,95
prod3944,painting,living_room,43
prod3945,table,dining_room,57
prod3946,ladder,yard,62
prod3947,lamp,living_room,16
prod3948,shed,yard,58
prod3949,sofa,living_room,77
prod3950,lamp,living_room,25
prod3951,table,dining_room,9
prod3952,lamp,living_room,78
prod3953,shovel,yard,90
prod3954,painting,living_room,96
prod3955,lamp,living_room,13
prod3956,ladder,yard,92
prod3957,table,dining_room,10
prod3958,desk,office,25
prod3959,chair,dining_room,32
prod3960,chair,dining_room,16
prod3961,chair,dining_room,29
prod3962,shovel,yard,97
prod3963,table,dining_room,42
prod3964,rug,living_room,7
prod3965,ladder,yard,86
prod3966,ladder,yard,2
prod3967,rug,living_room,24
prod3968,table,dining_room,60
prod3969,table,dining_room,25
prod3970,sofa,living_room,72
prod3971,painting,living_room,55
prod3972,table,dining_room,73
prod3973,shovel,yard,82
prod3974,chair,dining_room,20
prod3975,desk,office,84
prod3976,lamp,living_room,70
prod3977,table,dining_room,34
prod3978,shed,yard,61
prod3979,painting,living_room,24
prod3980,desk,office,19
prod3981,table,dining_room,99
prod3982,ladder,yard,75
prod3983,rug,living_room,3
prod3984,lamp,living_room,67
prod3985,shears,yard,7
prod3986,lamp,living_room,12
prod3987,painting,living_room,74
prod3988,shed,yard,29
prod3989,shovel,yard,67
prod3990,painting,living_room,35
prod3991,painting,living_room,76
prod3992,lawnmower,yard,17
prod3993,desk,office,15
prod3994,table,dining_room,80
prod3995,shed,yard,39
prod3996,painting,living_room,16
prod3997,sofa,living_room,56
prod3998,shears,yard,31
prod3999,shears,yard,76
prod4000,ladder,yard,96
prod4001,chair,dining_room,88
prod4002,lamp,living_room,32
prod4003,sofa,living_room,93
prod4004,ladder,yard,69
prod4005,painting,living_room,72
prod4006,painting,living_room,11
prod4007,desk,office,4
prod4008,rug,living_room,32
prod4009,lamp,living_room,3
prod4010,sofa,living_room,8
prod4011,rug,living_room,0
prod4012,painting,living_room,44
prod4013,shears,yard,2
prod4014,table,dining_room,30
prod4015,ladder,yard,18
prod4016,table,dining_room,84
prod4017,lamp,living_room,7
prod4018,shears,yard,20
prod4019,ladder,yard,77
prod4020,painting,living_room,6
prod4021,rug,living_room,9
prod4022,chair,dining_room,3
prod4023,ladder,yard,3
prod4024,rug,living_room,56
prod4025,desk,office,51
prod4026,ladder,yard,81
prod4027,table,dining_room,55
prod4028,table,dining_room,50
prod4029,rug,living_room,45
prod4030,shears,yard,5
prod4031,ladder,yard,19
prod4032,shovel,yard,51
prod4033,rug,living_room,48
prod4034,lamp,living_room,64
prod4035,shed,yard,25
prod4036,rug,living_room,17
prod4037,sofa,living_room,2
prod4038,rug,living_room,40
prod4039,shovel,yard,50
prod4040,ladder,yard,43
prod4041,painting,living_room,30
prod4042,rug,living_room,65
prod4043,lawnmower,yard,20
prod4044,desk,office,99
prod4045,desk,office,73
prod4046,shears,yard,16
prod4047,desk,office,6
prod4048,shovel,yard,52
prod4049,shovel,yard,35
prod4050,ladder,yard,21
prod4051,sofa,living_room,5
prod4052,shed,yard,79
prod4053,shovel,yard,49
prod4054,shed,yard,96
prod4055,shovel,yard,92
prod4056,rug,living_room,28
prod4057,lamp,living_room,25
prod4058,shovel,yard,0
prod4059,table,dining_room,15
prod4060,rug,living_room,68
prod4061,lamp,living_room,29
prod4062,ladder,yard,37
prod4063,shears,yard,78
prod4064,sofa,living_room,48
prod4065,table,dining_room,22
