rental_id,product_id,customer_id,amount,time,price,total
R21546,P39930,C21546,86,14,427,514108
R21547,P30611,C21547,77,292,383,8611372
R21548,P59102,C21548,88,167,166,2439536
R21549,P69176,C21549,22,223,242,1187252
R21550,P69926,C21550,30,219,216,1419120
R21551,P76850,C21551,20,194,144,558720
R21552,P40110,C21552,81,35,75,212625
R21553,P67937,C21553,29,223,105,679035
R21554,P22677,C21554,2,29,220,12760
R21555,P16148,C21555,8,155,418,518320
R21556,P69834,C21556,65,357,440,10210200
R21557,P16105,C21557,13,330,442,1896180
R21558,P97137,C21558,82,181,459,6812478
R21559,P83024,C21559,57,158,427,3845562
R21560,P20962,C21560,38,85,132,426360
R21561,P40576,C21561,79,43,383,1301051
R21562,P94901,C21562,44,52,140,320320
R21563,P3598,C21563,78,131,216,2207088
R21564,P7580,C21564,59,13,59,45253
R21565,P86158,C21565,54,205,371,4106970
R21566,P53416,C21566,51,365,207,3853305
R21567,P78260,C21567,59,146,38,327332
R21568,P10929,C21568,4,321,112,143808
R21569,P34287,C21569,77,182,412,5773768
R21570,P79529,C21570,15,47,66,46530
R21571,P7409,C21571,64,200,443,5670400
R21572,P63913,C21572,71,94,465,3103410
R21573,P51795,C21573,31,241,424,3167704
R21574,P33451,C21574,49,290,271,3850910
R21575,P43030,C21575,9,326,457,1340838
R21576,P39041,C21576,79,36,187,531828
R21577,P10893,C21577,69,320,120,2649600
R21578,P431,C21578,29,53,230,353510
R21579,P20999,C21579,62,110,285,1943700
R21580,P24547,C21580,77,145,247,2757755
R21581,P54546,C21581,35,162,136,771120
R21582,P34583,C21582,12,238,251,716856
R21583,P29194,C21583,20,328,250,1640000
R21584,P81344,C21584,44,92,424,1716352
R21585,P38791,C21585,1,318,389,123702
R21586,P3869,C21586,78,158,121,1491204
R21587,P78731,C21587,26,237,485,2988570
R21588,P82617,C21588,1,123,173,21279
R21589,P68341,C21589,84,150,318,4006800
R21590,P57368,C21590,78,288,126,2830464
R21591,P49597,C21591,15,11,6,990
R21592,P69804,C21592,10,12,293,35160
R21593,P57762,C21593,33,39,191,245817
R21594,P79780,C21594,12,230,134,369840
R21595,P40506,C21595,67,215,466,6712730
R21596,P26780,C21596,27,229,259,1601397
R21597,P81263,C21597,19,108,495,1015740
R21598,P13251,C21598,69,223,256,3939072
R21599,P4359,C21599,31,283,482,4228586
R21600,P33128,C21600,59,107,250,1578250
R21601,P69210,C21601,33,255,420,3534300
R21602,P92165,C21602,61,274,47,785558
R21603,P25210,C21603,5,317,441,698985
R21604,P73039,C21604,79,138,443,4829586
R21605,P37586,C21605,94,206,165,3195060
R21606,P95277,C21606,52,266,297,4108104
R21607,P94076,C21607,41,9,288,106272
R21608,P33509,C21608,0,89,418,0
R21609,P48804,C21609,35,140,339,1661100
R21610,P5144,C21610,73,103,52,390988
R21611,P58228,C21611,40,212,253,2145440
R21612,P57845,C21612,28,83,311,722764
R21613,P11916,C21613,22,348,268,2051808
R21614,P62956,C21614,12,268,343,1103088
R21615,P73541,C21615,74,57,497,2096346
R21616,P27188,C21616,84,175,111,1631700
R21617,P83122,C21617,100,201,259,5205900
R21618,P94574,C21618,84,306,363,9330552
R21619,P61234,C21619,60,146,278,2435280
R21620,P76243,C21620,21,23,474,228942
R21621,P74880,C21621,10,224,239,535360
R21622,P21032,C21622,14,308,124,534688
R21623,P42161,C21623,79,79,31,193471
R21624,P70474,C21624,59,110,363,2355870
R21625,P2593,C21625,63,265,276,4607820
R21626,P49006,C21626,60,64,129,495360
R21627,P33601,C21627,72,326,97,2276784
R21628,P78968,C21628,89,250,355,7898750
R21629,P20082,C21629,30,32,298,286080
R21630,P69281,C21630,48,298,267,3819168
R21631,P49408,C21631,58,257,12,178872
R21632,P61090,C21632,78,64,82,409344
R21633,P2729,C21633,2,68,98,13328
R21634,P13821,C21634,23,224,335,1725920
R21635,P68205,C21635,97,216,460,9637920
R21636,P58090,C21636,94,255,424,10163280
R21637,P60257,C21637,32,23,241,177376
R21638,P79484,C21638,39,105,373,1527435
R21639,P20408,C21639,92,151,82,1139144
R21640,P28427,C21640,41,137,454,2550118
R21641,P84937,C21641,6,214,25,32100
R21642,P64104,C21642,22,154,62,210056
R21643,P35881,C21643,71,250,194,3443500
R21644,P94749,C21644,67,177,472,5597448
R21645,P79436,C21645,55,345,98,1859550
R21646,P81646,C21646,1,155,364,56420
R21647,P36116,C21647,91,244,409,9081436
R21648,P71092,C21648,92,3,434,119784
R21649,P48823,C21649,54,18,458,445176
R21650,P15139,C21650,21,331,179,1244229
R21651,P89307,C21651,18,260,429,2007720
R21652,P55580,C21652,67,114,342,2612196
R21653,P42579,C21653,28,200,408,2284800
R21654,P47342,C21654,9,329,119,352359
R21655,P69955,C21655,67,242,483,7831362
R21656,P38425,C21656,96,130,358,4467840
R21657,P43506,C21657,33,27,199,177309
R21658,P6594,C21658,17,161,145,396865
R21659,P13305,C21659,72,106,239,1824048
R21660,P54707,C21660,57,32,114,207936
R21661,P51761,C21661,55,190,187,1954150
R21662,P53817,C21662,98,296,62,1798496
R21663,P63411,C21663,0,302,249,0
R21664,P4253,C21664,10,292,154,449680
R21665,P14345,C21665,100,331,122,4038200
R21666,P60090,C21666,90,55,37,183150
R21667,P87976,C21667,90,322,326,9447480
R21668,P71118,C21668,31,150,445,2069250
R21669,P75494,C21669,97,25,374,906950
R21670,P19061,C21670,52,350,115,2093000
R21671,P38615,C21671,55,113,312,1939080
R21672,P26745,C21672,83,182,491,7417046
R21673,P15582,C21673,71,31,486,1069686
R21674,P17796,C21674,31,182,484,2730728
R21675,P52134,C21675,4,303,499,604788
R21676,P86845,C21676,88,288,215,5448960
R21677,P62177,C21677,97,238,20,461720
R21678,P86535,C21678,95,316,356,10687120
R21679,P3186,C21679,72,286,289,5951088
R21680,P44006,C21680,63,297,114,2133054
R21681,P11092,C21681,56,90,149,750960
R21682,P33994,C21682,10,57,306,174420
R21683,P42736,C21683,44,364,155,2482480
R21684,P99552,C21684,8,238,93,177072
R21685,P36429,C21685,61,219,81,1082079
R21686,P32514,C21686,93,284,354,9349848
R21687,P79049,C21687,49,290,270,3836700
R21688,P10413,C21688,18,54,124,120528
R21689,P55492,C21689,72,259,269,5016312
R21690,P36223,C21690,75,144,232,2505600
R21691,P15868,C21691,11,78,79,67782
R21692,P49581,C21692,77,263,61,1235311
R21693,P11440,C21693,29,281,485,3952265
R21694,P4225,C21694,28,151,246,1040088
R21695,P36819,C21695,69,41,467,1321143
R21696,P50425,C21696,13,328,302,1287728
R21697,P80699,C21697,43,298,396,5074344
R21698,P54894,C21698,60,162,140,1360800
R21699,P34180,C21699,63,282,488,8669808
R21700,P47503,C21700,97,109,434,4588682
R21701,P73176,C21701,68,329,322,7203784
R21702,P81281,C21702,4,71,304,86336
R21703,P18207,C21703,27,262,484,3423816
R21704,P60485,C21704,2,248,254,125984
R21705,P82523,C21705,59,74,349,1523734
R21706,P47522,C21706,100,241,137,3301700
R21707,P21055,C21707,95,35,435,1446375
R21708,P44909,C21708,80,335,253,6780400
R21709,P24674,C21709,22,169,127,472186
R21710,P97304,C21710,84,228,38,727776
R21711,P62328,C21711,12,245,2,5880
R21712,P59200,C21712,43,364,332,5196464
R21713,P52975,C21713,95,271,225,5792625
R21714,P14509,C21714,66,284,210,3936240
R21715,P62978,C21715,20,211,51,215220
R21716,P82332,C21716,34,48,368,600576
R21717,P23042,C21717,82,97,86,684044
R21718,P60012,C21718,59,249,329,4833339
R21719,P32906,C21719,90,197,475,8421750
R21720,P62613,C21720,4,302,351,424008
R21721,P98278,C21721,64,190,349,4243840
R21722,P40904,C21722,48,37,55,97680
R21723,P90829,C21723,94,197,314,5814652
R21724,P97608,C21724,58,188,67,730568
R21725,P91895,C21725,33,304,328,3290496
R21726,P13717,C21726,82,234,198,3799224
R21727,P12320,C21727,17,144,294,719712
R21728,P9202,C21728,19,231,272,1193808
R21729,P26179,C21729,43,356,61,933788
R21730,P35366,C21730,94,168,343,5416656
R21731,P23536,C21731,54,63,305,1037610
R21732,P62446,C21732,16,348,227,1263936
R21733,P75311,C21733,66,352,490,11383680
R21734,P27432,C21734,72,77,24,133056
R21735,P83801,C21735,13,348,326,1474824
R21736,P36712,C21736,5,19,427,40565
R21737,P22504,C21737,26,275,315,2252250
R21738,P15220,C21738,22,125,472,1298000
R21739,P15727,C21739,41,148,266,1614088
R21740,P51575,C21740,69,334,273,6291558
R21741,P58321,C21741,15,112,189,317520
R21742,P41890,C21742,14,203,242,687764
R21743,P9300,C21743,31,66,24,49104
R21744,P89966,C21744,3,195,234,136890
R21745,P46029,C21745,99,241,127,3030093
R21746,P41808,C21746,87,96,123,1027296
R21747,P86110,C21747,78,39,74,225108
R21748,P19101,C21748,69,231,50,796950
R21749,P71598,C21749,18,247,273,1213758
R21750,P69656,C21750,37,68,185,465460
R21751,P37400,C21751,63,256,35,564480
R21752,P99668,C21752,35,340,0,0
R21753,P90964,C21753,58,160,366,3396480
R21754,P2165,C21754,70,165,493,5694150
R21755,P87643,C21755,95,82,336,2617440
R21756,P99164,C21756,54,240,39,505440
R21757,P47505,C21757,6,87,117,61074
R21758,P48218,C21758,98,291,278,7928004
R21759,P99199,C21759,5,34,287,48790
R21760,P19983,C21760,58,235,99,1349370
R21761,P44710,C21761,33,222,71,520146
R21762,P57977,C21762,57,75,162,692550
R21763,P52483,C21763,70,143,246,2462460
R21764,P76693,C21764,65,361,400,9386000
R21765,P26438,C21765,43,216,489,4541832
R21766,P97811,C21766,98,245,296,7106960
R21767,P8969,C21767,39,240,18,168480
R21768,P90492,C21768,24,266,377,2406768
R21769,P20690,C21769,78,162,334,4220424
R21770,P61996,C21770,80,11,372,327360
R21771,P76037,C21771,57,1,394,22458
R21772,P95160,C21772,100,147,446,6556200
R21773,P59156,C21773,54,258,179,2493828
R21774,P59084,C21774,43,360,364,5634720
R21775,P4316,C21775,87,286,456,11346192
R21776,P4806,C21776,47,223,92,964252
R21777,P88917,C21777,21,252,178,941976
R21778,P59958,C21778,66,321,182,3855852
R21779,P23036,C21779,46,133,156,954408
R21780,P70016,C21780,39,6,427,99918
R21781,P94050,C21781,24,199,196,936096
R21782,P88147,C21782,8,223,243,433512
R21783,P74806,C21783,65,179,162,1884870
R21784,P92166,C21784,15,171,433,1110645
R21785,P96704,C21785,32,309,303,2996064
R21786,P7155,C21786,41,140,225,1291500
R21787,P44571,C21787,48,277,413,5491248
R21788,P93692,C21788,23,53,446,543674
R21789,P40908,C21789,96,219,109,2291616
R21790,P27775,C21790,73,222,98,1588188
R21791,P53116,C21791,66,351,146,3382236
R21792,P30223,C21792,7,245,479,821485
R21793,P89172,C21793,52,142,256,1890304
R21794,P80370,C21794,95,284,17,458660
R21795,P95338,C21795,100,105,387,4063500
R21796,P89362,C21796,4,249,121,120516
R21797,P25141,C21797,82,94,276,2127408
R21798,P70061,C21798,29,269,85,663085
R21799,P19183,C21799,33,119,459,1802493
R21800,P9189,C21800,86,85,328,2397680
R21801,P43997,C21801,44,4,129,22704
R21802,P50521,C21802,20,74,223,330040
R21803,P73761,C21803,29,1,162,4698
R21804,P38780,C21804,89,93,485,4014345
R21805,P47398,C21805,100,189,387,7314300
R21806,P13849,C21806,41,187,499,3825833
R21807,P50563,C21807,21,307,258,1663326
R21808,P89671,C21808,43,350,42,632100
R21809,P24869,C21809,83,255,399,8444835
R21810,P54576,C21810,82,26,476,1014832
R21811,P90873,C21811,39,358,299,4174638
R21812,P75859,C21812,49,78,9,34398
R21813,P18470,C21813,95,56,18,95760
R21814,P2676,C21814,50,327,15,245250
R21815,P19906,C21815,80,183,390,5709600
R21816,P75228,C21816,35,350,473,5794250
R21817,P5219,C21817,60,191,357,4091220
R21818,P25128,C21818,57,224,488,6230784
R21819,P27727,C21819,7,156,166,181272
R21820,P82618,C21820,87,252,118,2587032
R21821,P17068,C21821,27,96,351,909792
R21822,P38302,C21822,20,243,379,1841940
R21823,P46419,C21823,50,272,111,1509600
R21824,P26434,C21824,29,142,186,765948
R21825,P31857,C21825,83,125,306,3174750
R21826,P84845,C21826,48,4,146,28032
R21827,P91822,C21827,7,319,304,678832
R21828,P18226,C21828,54,165,110,980100
R21829,P66035,C21829,67,21,337,474159
R21830,P86983,C21830,68,278,197,3724088
R21831,P64861,C21831,6,183,150,164700
R21832,P50830,C21832,48,302,162,2348352
R21833,P43368,C21833,42,306,115,1477980
R21834,P86546,C21834,95,250,357,8478750
R21835,P44009,C21835,10,60,386,231600
R21836,P8376,C21836,11,47,63,32571
R21837,P59857,C21837,57,313,328,5851848
R21838,P77178,C21838,17,313,282,1500522
R21839,P69425,C21839,22,162,344,1226016
R21840,P11235,C21840,4,59,317,74812
R21841,P76019,C21841,88,294,496,12832512
R21842,P36597,C21842,36,288,97,1005696
R21843,P73145,C21843,37,66,119,290598
R21844,P4268,C21844,64,36,204,470016
R21845,P98565,C21845,23,99,467,1063359
R21846,P15677,C21846,42,220,294,2716560
R21847,P93631,C21847,80,62,319,1582240
R21848,P12277,C21848,64,128,77,630784
R21849,P52183,C21849,23,361,10,83030
R21850,P74884,C21850,83,294,214,5222028
R21851,P98502,C21851,27,359,241,2336013
R21852,P46986,C21852,20,146,226,659920
R21853,P72974,C21853,16,18,365,105120
R21854,P19509,C21854,40,195,446,3478800
R21855,P80351,C21855,31,66,199,407154
R21856,P21744,C21856,57,57,400,1299600
R21857,P10455,C21857,17,36,406,248472
R21858,P3083,C21858,29,233,12,81084
R21859,P62572,C21859,32,34,23,25024
R21860,P69200,C21860,28,32,489,438144
R21861,P55211,C21861,63,211,359,4772187
R21862,P87694,C21862,75,199,433,6462525
R21863,P2645,C21863,95,218,470,9733700
R21864,P23590,C21864,95,100,105,997500
R21865,P81126,C21865,19,316,274,1645096
R21866,P44233,C21866,93,176,376,6154368
R21867,P1901,C21867,44,278,209,2556488
R21868,P17425,C21868,37,21,127,98679
R21869,P78614,C21869,95,213,355,7183425
R21870,P74654,C21870,37,191,18,127206
R21871,P30469,C21871,96,335,306,9840960
R21872,P75810,C21872,55,271,309,4605645
R21873,P65391,C21873,12,49,334,196392
R21874,P67649,C21874,66,342,58,1309176
R21875,P60043,C21875,74,322,73,1739444
R21876,P36374,C21876,84,351,318,9375912
R21877,P5641,C21877,60,218,401,5245080
R21878,P85084,C21878,23,225,289,1495575
R21879,P1614,C21879,28,58,47,76328
R21880,P84368,C21880,69,341,50,1176450
R21881,P43059,C21881,22,185,399,1623930
R21882,P29191,C21882,51,332,244,4131408
R21883,P80819,C21883,79,157,5,62015
R21884,P56262,C21884,41,303,327,4062321
R21885,P72837,C21885,31,48,65,96720
R21886,P72194,C21886,51,157,303,2426121
R21887,P29734,C21887,96,297,111,3164832
R21888,P65007,C21888,20,193,154,594440
R21889,P50657,C21889,60,211,232,2937120
R21890,P4857,C21890,93,184,497,8504664
R21891,P42475,C21891,61,364,10,222040
R21892,P31583,C21892,97,349,212,7176836
R21893,P54030,C21893,18,276,455,2260440
R21894,P69344,C21894,11,16,237,41712
R21895,P71437,C21895,76,302,152,3488704
R21896,P69833,C21896,44,177,430,3348840
R21897,P38801,C21897,60,227,202,2751240
R21898,P36262,C21898,4,275,311,342100
R21899,P1706,C21899,64,262,407,6824576
R21900,P61180,C21900,81,277,139,3118743
R21901,P65559,C21901,18,287,312,1611792
R21902,P61715,C21902,100,276,434,11978400
R21903,P95273,C21903,59,244,266,3829336
R21904,P3790,C21904,41,201,366,3016206
R21905,P95711,C21905,100,70,346,2422000
R21906,P94231,C21906,35,292,427,4363940
R21907,P3936,C21907,29,154,11,49126
R21908,P20836,C21908,92,286,487,12813944
R21909,P33558,C21909,33,24,489,387288
R21910,P35948,C21910,3,280,470,394800
R21911,P44986,C21911,81,142,318,3657636
R21912,P65077,C21912,2,207,202,83628
R21913,P129,C21913,34,327,170,1890060
R21914,P28852,C21914,24,10,211,50640
R21915,P40493,C21915,25,325,78,633750
R21916,P34729,C21916,3,226,469,317982
R21917,P48846,C21917,73,141,204,2099772
R21918,P7759,C21918,24,256,355,2181120
R21919,P86520,C21919,88,329,308,8917216
R21920,P72762,C21920,53,358,77,1460998
R21921,P71137,C21921,19,333,103,651681
R21922,P52274,C21922,89,36,251,804204
R21923,P52952,C21923,18,241,115,498870
R21924,P57680,C21924,10,271,34,92140
R21925,P60460,C21925,39,321,469,5871411
R21926,P35087,C21926,56,55,9,27720
R21927,P37537,C21927,56,194,190,2064160
R21928,P95942,C21928,87,225,87,1703025
R21929,P76078,C21929,43,254,14,152908
R21930,P8999,C21930,97,202,403,7896382
R21931,P67108,C21931,56,232,130,1688960
R21932,P17128,C21932,33,260,56,480480
R21933,P64748,C21933,55,312,147,2522520
R21934,P74406,C21934,58,317,342,6288012
R21935,P13487,C21935,29,247,432,3094416
R21936,P50018,C21936,100,156,109,1700400
R21937,P48497,C21937,16,320,365,1868800
R21938,P19965,C21938,80,198,284,4498560
R21939,P70075,C21939,49,161,97,765233
R21940,P4776,C21940,61,314,222,4252188
R21941,P15761,C21941,40,3,142,17040
R21942,P87355,C21942,52,83,0,0
R21943,P79436,C21943,91,89,348,2818452
R21944,P25549,C21944,79,128,358,3620096
R21945,P45245,C21945,20,245,136,666400
R21946,P56059,C21946,76,269,472,9649568
R21947,P16818,C21947,19,304,230,1328480
R21948,P60281,C21948,20,171,486,1662120
R21949,P87741,C21949,100,194,375,7275000
R21950,P71593,C21950,19,52,233,230204
R21951,P44301,C21951,98,335,35,1149050
R21952,P86787,C21952,60,189,163,1848420
R21953,P74623,C21953,85,251,456,9728760
R21954,P29483,C21954,88,206,257,4658896
R21955,P51469,C21955,60,105,238,1499400
R21956,P19274,C21956,46,303,311,4334718
R21957,P60750,C21957,18,109,70,137340
R21958,P26231,C21958,27,138,318,1184868
R21959,P4333,C21959,11,80,176,154880
R21960,P74216,C21960,94,134,204,2569584
R21961,P7918,C21961,6,349,349,730806
R21962,P92662,C21962,22,124,224,611072
R21963,P79443,C21963,10,59,436,257240
R21964,P65149,C21964,4,179,199,142484
R21965,P1450,C21965,92,109,265,2657420
R21966,P29312,C21966,28,199,152,846944
R21967,P50299,C21967,78,228,275,4890600
R21968,P3096,C21968,44,198,226,1968912
R21969,P41347,C21969,48,12,364,209664
R21970,P6807,C21970,1,110,404,44440
R21971,P14940,C21971,94,86,109,881156
R21972,P91554,C21972,42,282,108,1279152
R21973,P99533,C21973,36,310,41,457560
R21974,P62471,C21974,98,52,106,540176
R21975,P59922,C21975,2,57,95,10830
R21976,P45575,C21976,19,301,141,806379
R21977,P80885,C21977,31,323,284,2843692
R21978,P28549,C21978,28,108,308,931392
R21979,P85676,C21979,31,365,436,4933340
R21980,P90290,C21980,91,149,159,2155881
R21981,P94294,C21981,43,295,88,1116280
R21982,P48055,C21982,43,195,493,4133805
R21983,P12754,C21983,16,165,86,227040
R21984,P72791,C21984,87,162,364,5130216
R21985,P42263,C21985,5,13,282,18330
R21986,P98048,C21986,17,343,311,1813441
R21987,P63950,C21987,50,88,485,2134000
R21988,P58246,C21988,62,31,219,420918
R21989,P14600,C21989,85,305,85,2203625
R21990,P2437,C21990,98,79,369,2856798
R21991,P59959,C21991,35,224,301,2359840
R21992,P20799,C21992,83,233,8,154712
R21993,P91159,C21993,55,17,124,115940
R21994,P34721,C21994,30,49,25,36750
R21995,P24711,C21995,55,326,343,6149990
R21996,P30062,C21996,5,17,317,26945
R21997,P14730,C21997,60,293,148,2601840
R21998,P98012,C21998,30,82,364,895440
R21999,P94527,C21999,20,249,215,1070700
R22000,P82319,C22000,56,210,44,517440
R22001,P60457,C22001,2,113,170,38420
R22002,P28931,C22002,58,117,264,1791504
R22003,P93663,C22003,73,29,96,203232
R22004,P51930,C22004,16,328,500,2624000
R22005,P64983,C22005,69,314,239,5178174
R22006,P76412,C22006,78,250,361,7039500
R22007,P83151,C22007,72,66,249,1183248
R22008,P99422,C22008,66,90,384,2280960
R22009,P72849,C22009,81,317,379,9731583
R22010,P30223,C22010,70,203,487,6920270
R22011,P46221,C22011,32,46,414,609408
R22012,P29437,C22012,86,230,185,3659300
R22013,P9416,C22013,75,119,410,3659250
R22014,P35823,C22014,9,151,25,33975
R22015,P53837,C22015,62,199,367,4528046
R22016,P46691,C22016,53,236,247,3089476
R22017,P14249,C22017,76,34,354,914736
R22018,P29724,C22018,99,301,37,1102563
R22019,P50235,C22019,92,364,44,1473472
R22020,P6993,C22020,98,166,387,6295716
R22021,P14691,C22021,10,307,211,647770
R22022,P67682,C22022,75,108,317,2567700
R22023,P55092,C22023,73,341,289,7194077
R22024,P59197,C22024,36,254,242,2212848
R22025,P76326,C22025,0,305,291,0
R22026,P72491,C22026,35,360,117,1474200
R22027,P79867,C22027,54,336,276,5007744
R22028,P45446,C22028,6,60,377,135720
R22029,P54911,C22029,41,228,240,2243520
R22030,P30108,C22030,38,313,322,3829868
R22031,P6917,C22031,7,298,300,625800
R22032,P68756,C22032,24,246,9,53136
R22033,P62059,C22033,98,145,47,667870
R22034,P48782,C22034,43,300,136,1754400
R22035,P19733,C22035,33,245,339,2740815
R22036,P20571,C22036,54,158,445,3796740
R22037,P42401,C22037,85,7,476,283220
R22038,P39842,C22038,20,20,61,24400
R22039,P60255,C22039,69,301,262,5441478
R22040,P95951,C22040,76,4,93,28272
R22041,P90310,C22041,60,158,472,4474560
R22042,P27905,C22042,66,237,277,4332834
R22043,P17313,C22043,2,301,19,11438
R22044,P41792,C22044,91,120,331,3614520
R22045,P92169,C22045,8,74,431,255152
R22046,P26457,C22046,88,287,0,0
R22047,P58290,C22047,25,96,11,26400
R22048,P86525,C22048,58,22,397,506572
R22049,P80494,C22049,69,263,247,4482309
R22050,P55436,C22050,53,265,246,3455070
R22051,P84735,C22051,1,226,4,904
R22052,P74882,C22052,68,40,13,35360
R22053,P85928,C22053,37,225,25,208125
R22054,P70322,C22054,51,182,481,4464642
R22055,P38582,C22055,74,20,25,37000
R22056,P34794,C22056,6,309,454,841716
R22057,P4085,C22057,88,267,249,5850504
R22058,P79321,C22058,100,331,486,16086600
