rental_id,user_id,product_id,quantity_rented,start_date,end_date
3429,CID4005,PID7795,1,2018-10-12,2019-02-23
3430,CID2650,PID9352,1,2013-08-17,2014-06-11
3431,CID8858,PID9441,4,2010-05-06,2013-04-20
3432,CID1852,PID5561,4,2017-06-13,2022-01-29
3433,CID3114,PID5677,3,2010-04-02,2017-08-02
3434,CID5599,PID9914,15,2011-02-05,2015-05-15
3435,CID1708,PID6723,4,2013-11-17,2018-11-12
3436,CID7009,PID4242,17,2014-02-12,2019-11-22
3437,CID9004,PID2366,23,2017-08-07,2022-10-11
3438,CID9109,PID8021,1,2017-10-30,2019-11-26
3439,CID4335,PID3860,13,2010-12-08,2011-03-12
3440,CID4233,PID8661,24,2019-01-27,2020-02-02
3441,CID6257,PID5083,3,2012-12-10,2019-02-26
3442,CID2488,PID8042,4,2012-06-19,2019-12-11
3443,CID2970,PID5330,19,2018-12-16,2020-06-17
3444,CID8651,PID1998,19,2011-11-23,2022-08-03
3445,CID9536,PID4308,4,2018-12-11,2023-01-06
3446,CID4798,PID9796,10,2016-01-10,2017-07-20
3447,CID1467,PID4135,4,2019-04-16,2020-07-01
3448,CID7878,PID4141,24,2014-03-11,2015-09-28
3449,CID0445,PID4574,1,2019-10-21,2022-09-22
3450,CID4638,PID4929,15,2010-12-26,2017-05-22
3451,CID7114,PID7314,17,2011-06-26,2022-02-06
3452,CID3893,PID0598,20,2016-12-17,2018-03-06
3453,CID4292,PID8800,4,2013-07-30,2018-07-06
3454,CID9602,PID8357,4,2012-12-13,2015-04-01
3455,CID9437,PID8710,1,2017-11-15,2020-04-07
3456,CID9145,PID9401,10,2011-11-25,2022-03-06
3457,CID1639,PID8852,4,2018-07-12,2020-04-10
3458,CID4625,PID8429,25,2019-11-24,2020-06-10
3459,CID0507,PID1187,2,2011-02-09,2016-01-17
3460,CID3386,PID8613,3,2011-01-26,2016-08-08
3461,CID9487,PID9559,25,2020-03-01,2020-03-17
3462,CID2440,PID1940,1,2011-02-05,2017-08-21
3463,CID7865,PID5055,21,2011-08-08,2014-11-24
3464,CID0457,PID7087,23,2010-10-17,2012-09-01
3465,CID0819,PID3024,24,2019-12-11,2020-02-08
3466,CID3235,PID9629,23,2015-09-01,2022-10-22
3467,CID3817,PID5409,16,2010-09-04,2011-11-13
3468,CID6681,PID0879,4,2018-09-08,2019-03-10
3469,CID3730,PID4973,11,2010-03-28,2020-01-26
3470,CID9378,PID6936,11,2011-12-30,2015-07-27
3471,CID2104,PID5195,4,2013-01-13,2017-12-31
3472,CID9582,PID5054,2,2013-01-19,2022-03-23
3473,CID4612,PID1016,25,2018-04-21,2018-12-23
3474,CID2680,PID2419,10,2012-09-27,2020-11-03
3475,CID5015,PID6150,22,2019-05-24,2020-09-27
3476,CID8586,PID8557,19,2018-03-25,2020-09-27
3477,CID7660,PID9426,3,2014-02-03,2020-04-21
3478,CID5426,PID1756,15,2016-03-17,2019-09-05
3479,CID2994,PID5186,4,2010-12-30,2011-08-27
3480,CID5253,PID4086,19,2011-04-12,2011-05-08
3481,CID9163,PID3614,1,2010-04-12,2017-03-09
3482,CID6036,PID3746,20,2011-05-07,2022-08-02
3483,CID8306,PID9639,1,2012-09-07,2016-02-14
3484,CID0178,PID6516,19,2019-11-16,2022-04-26
3485,CID4039,PID3447,11,2019-09-18,2020-11-27
3486,CID8561,PID8928,12,2014-04-11,2017-05-06
3487,CID2073,PID7324,23,2010-12-07,2017-12-10
3488,CID6745,PID3919,15,2017-07-15,2018-06-04
3489,CID4113,PID7507,11,2019-08-05,2021-05-23
3490,CID5875,PID5655,25,2014-08-09,2016-09-12
3491,CID7717,PID2748,3,2020-01-12,2020-06-14
3492,CID0151,PID9202,3,2011-06-08,2020-01-22
3493,CID6874,PID8677,2,2011-12-27,2012-01-08
3494,CID7568,PID1551,1,2014-05-14,2016-04-29
3495,CID8470,PID0996,3,2019-03-19,2020-10-16
3496,CID8879,PID9816,4,2011-06-03,2022-07-03
3497,CID9851,PID7212,25,2019-03-27,2020-03-21
3498,CID7878,PID3610,1,2014-06-12,2023-02-26
3499,CID8199,PID3748,11,2011-11-23,2018-06-21
3500,CID0756,PID5816,4,2010-05-29,2012-07-17
3501,CID4788,PID0132,22,2017-01-10,2020-06-03
3502,CID5859,PID7969,23,2014-08-28,2017-08-07
3503,CID5419,PID1486,4,2014-01-30,2022-08-10
3504,CID3675,PID4404,17,2011-10-20,2020-07-09
3505,CID8418,PID3827,1,2019-06-27,2019-12-04
3506,CID3591,PID4300,12,2019-11-29,2023-01-04
3507,CID7966,PID3756,1,2011-06-11,2021-12-22
3508,CID7997,PID7818,1,2015-09-04,2020-04-11
3509,CID8475,PID6076,20,2015-08-16,2017-02-22
3510,CID0666,PID8539,4,2019-08-15,2021-09-17
3511,CID3816,PID9541,1,2019-05-09,2022-04-21
3512,CID9899,PID9021,20,2013-08-24,2021-11-29
3513,CID4412,PID6592,4,2015-06-21,2015-09-17
3514,CID2828,PID0593,3,2016-07-23,2019-08-13
3515,CID6711,PID5818,3,2018-06-05,2018-08-31
3516,CID1428,PID7780,4,2011-01-22,2020-12-06
3517,CID8980,PID2307,4,2013-08-15,2015-03-28
3518,CID7809,PID9801,4,2014-09-15,2020-06-27
3519,CID2130,PID0824,16,2019-03-29,2020-02-20
3520,CID3500,PID2939,19,2018-04-03,2022-08-03
3521,CID8199,PID2358,13,2011-05-04,2018-05-11
3522,CID1449,PID0565,25,2019-08-05,2020-09-14
3523,CID3207,PID9913,3,2010-06-13,2013-07-13
3524,CID5332,PID5552,3,2013-06-05,2018-02-13
3525,CID6124,PID0293,24,2014-10-22,2022-10-29
3526,CID8581,PID7383,25,2010-11-16,2017-05-21
3527,CID4036,PID3120,2,2016-10-23,2021-02-17
3528,CID1928,PID1592,18,2013-03-03,2014-02-03
3529,CID4111,PID5727,3,2016-01-16,2016-05-02
3530,CID6701,PID0487,11,2016-01-09,2021-12-08
3531,CID5555,PID3185,19,2014-04-08,2016-06-27
3532,CID7849,PID4285,13,2018-07-18,2021-03-21
3533,CID0424,PID3952,19,2019-07-17,2022-06-03
3534,CID6491,PID4841,25,2016-10-13,2019-05-15
3535,CID5015,PID2508,2,2018-01-22,2019-06-20
3536,CID9627,PID8005,2,2018-04-04,2020-06-05
3537,CID7798,PID1822,20,2012-05-11,2014-02-12
3538,CID0262,PID6624,17,2017-09-13,2019-10-20
3539,CID7912,PID7174,1,2014-08-27,2018-09-16
3540,CID7537,PID2078,25,2014-05-16,2014-11-08
3541,CID2927,PID4983,1,2012-01-10,2012-06-14
3542,CID6716,PID6483,1,2013-09-09,2017-05-31
3543,CID7410,PID0990,2,2018-10-24,2021-10-18
3544,CID5403,PID7239,3,2020-01-21,2022-01-13
3545,CID4362,PID0505,3,2013-07-28,2017-05-18
3546,CID9180,PID0644,1,2011-08-20,2020-11-03
3547,CID5016,PID3514,1,2016-11-21,2021-08-14
3548,CID5001,PID6296,24,2019-10-20,2022-08-25
3549,CID2681,PID0382,3,2010-02-05,2019-01-18
3550,CID5028,PID9302,21,2018-01-23,2018-07-01
3551,CID0362,PID7266,24,2019-03-09,2020-11-15
3552,CID7082,PID4942,1,2012-06-20,2019-12-09
3553,CID4087,PID4605,13,2011-10-03,2011-11-16
3554,CID8587,PID6934,4,2011-05-19,2020-04-16
3555,CID9258,PID5708,1,2018-07-06,2020-01-05
3556,CID6666,PID3637,16,2013-03-26,2022-12-21
3557,CID9069,PID4837,18,2015-11-06,2016-04-12
3558,CID1882,PID7209,4,2016-10-13,2022-04-18
3559,CID3150,PID1989,22,2015-12-18,2018-02-03
3560,CID7358,PID4102,3,2013-07-07,2017-09-30
3561,CID1017,PID4889,14,2018-08-31,2020-11-08
3562,CID9730,PID4802,16,2014-05-20,2014-12-01
3563,CID4374,PID2369,2,2015-02-15,2020-10-21
3564,CID6773,PID4060,2,2017-08-04,2018-12-23
3565,CID1855,PID8389,19,2017-06-11,2021-09-13
3566,CID1207,PID7057,19,2019-10-02,2020-03-05
3567,CID4379,PID8847,3,2019-04-25,2021-04-24
3568,CID2651,PID8587,4,2017-04-17,2021-06-06
3569,CID7019,PID4156,21,2019-08-02,2022-10-26
3570,CID7592,PID5368,14,2015-05-24,2017-02-05
3571,CID6708,PID7222,13,2015-12-11,2017-11-19
3572,CID2944,PID9760,14,2012-01-12,2015-10-30
3573,CID2168,PID8566,2,2014-12-02,2021-08-06
3574,CID3336,PID2388,11,2016-11-15,2020-09-19
3575,CID2855,PID5361,1,2012-09-16,2017-03-06
3576,CID0274,PID8012,1,2012-09-29,2013-10-15
3577,CID4676,PID0375,1,2016-01-05,2016-05-05
3578,CID8816,PID0247,22,2012-09-07,2014-10-06
3579,CID7115,PID8993,16,2012-08-17,2017-07-24
3580,CID0200,PID3798,19,2011-12-18,2015-01-10
3581,CID7173,PID7242,2,2015-05-06,2021-08-28
3582,CID3418,PID7365,2,2013-11-18,2022-05-12
3583,CID2926,PID5145,1,2016-05-16,2017-03-19
3584,CID4976,PID1861,24,2013-07-04,2016-12-01
3585,CID0755,PID4865,17,2015-10-26,2022-08-12
3586,CID9837,PID2782,22,2018-05-21,2020-04-23
3587,CID2925,PID8849,20,2015-03-07,2016-02-26
3588,CID9294,PID3754,18,2017-09-09,2022-01-08
3589,CID3097,PID6731,10,2016-11-16,2018-05-29
3590,CID8078,PID9865,15,2014-01-06,2014-01-16
3591,CID4846,PID1570,23,2013-09-28,2015-12-07
3592,CID1169,PID2588,2,2010-08-09,2023-03-07
3593,CID6510,PID1591,3,2018-05-15,2022-09-02
3594,CID9907,PID9314,15,2012-11-06,2017-10-02
3595,CID4878,PID9561,22,2011-02-28,2020-05-03
3596,CID4591,PID7081,17,2017-04-14,2020-11-06
3597,CID5839,PID6785,22,2015-10-22,2019-01-01
3598,CID9893,PID6253,3,2016-10-04,2022-04-07
3599,CID6864,PID7405,1,2011-01-18,2021-05-28
3600,CID4318,PID8786,4,2017-03-01,2023-01-23
3601,CID9538,PID7476,25,2010-11-21,2017-12-14
3602,CID6458,PID5186,4,2011-09-04,2015-08-09
3603,CID9617,PID7158,22,2012-09-02,2014-09-20
3604,CID3464,PID0019,24,2018-07-04,2018-07-26
3605,CID9855,PID2903,1,2013-07-30,2014-12-28
3606,CID7047,PID8227,23,2019-12-07,2021-08-09
3607,CID0465,PID5384,3,2012-01-01,2016-05-24
3608,CID6473,PID1012,4,2017-01-05,2022-07-30
3609,CID3091,PID2916,1,2013-04-16,2017-03-02
3610,CID5542,PID9193,14,2014-04-13,2022-01-03
3611,CID5831,PID5459,25,2016-05-01,2021-03-27
3612,CID2618,PID4417,2,2015-11-20,2016-09-26
3613,CID6116,PID7783,1,2016-05-03,2017-11-11
3614,CID7779,PID5126,23,2013-07-20,2014-06-22
3615,CID3381,PID2992,23,2020-02-03,2020-11-29
3616,CID2334,PID6214,4,2015-04-19,2018-02-24
3617,CID0352,PID2155,4,2013-02-24,2013-11-04
3618,CID2188,PID3595,14,2014-10-18,2022-10-23
3619,CID2375,PID8821,1,2013-11-10,2018-06-07
3620,CID7972,PID8649,17,2017-05-21,2022-12-26
3621,CID6880,PID8082,25,2011-08-29,2019-04-20
3622,CID5149,PID0608,16,2014-07-03,2022-07-21
3623,CID9633,PID9326,1,2013-11-16,2021-06-15
3624,CID9686,PID1428,12,2016-03-21,2016-06-06
3625,CID9918,PID0095,25,2018-09-10,2019-03-09
3626,CID4061,PID7493,25,2010-09-04,2012-01-19
3627,CID7773,PID1586,12,2015-02-09,2015-08-18
3628,CID4146,PID9948,2,2010-10-15,2022-04-15
3629,CID6826,PID7217,11,2018-11-04,2020-06-18
3630,CID1219,PID0734,10,2015-02-17,2018-11-21
3631,CID2995,PID9331,3,2015-09-29,2021-09-29
3632,CID0083,PID7920,19,2017-02-04,2021-12-18
3633,CID4375,PID0552,23,2010-08-14,2021-08-16
3634,CID0393,PID5318,19,2018-12-19,2020-12-24
3635,CID8551,PID3534,4,2012-04-27,2016-07-28
3636,CID4116,PID8495,18,2013-11-24,2020-11-30
3637,CID9286,PID2613,2,2010-12-24,2019-01-11
3638,CID9475,PID4142,2,2014-04-18,2014-08-08
3639,CID4612,PID3384,3,2017-03-06,2019-03-31
3640,CID4193,PID6815,4,2013-11-07,2016-12-30
3641,CID7263,PID2358,3,2011-07-04,2015-06-10
3642,CID7787,PID4353,1,2010-06-28,2022-09-23
3643,CID6208,PID6949,2,2013-01-13,2017-08-16
3644,CID9356,PID7529,3,2014-07-19,2018-09-10
3645,CID6891,PID9110,21,2018-09-28,2020-12-01
3646,CID4311,PID1034,21,2016-09-25,2020-07-02
3647,CID5496,PID9789,16,2011-11-06,2021-05-02
3648,CID2628,PID2105,14,2016-07-22,2017-03-11
3649,CID7996,PID7073,2,2019-04-05,2021-06-15
3650,CID5103,PID4320,18,2016-10-02,2021-06-12
3651,CID4448,PID3640,23,2010-10-08,2022-02-10
3652,CID6626,PID2947,2,2017-02-03,2021-01-17
3653,CID9036,PID0893,4,2011-06-13,2022-12-15
3654,CID3337,PID9326,12,2010-01-31,2015-12-27
3655,CID8560,PID2419,1,2019-11-21,2021-04-09
3656,CID0472,PID4420,2,2010-05-29,2021-06-01
3657,CID9997,PID7428,2,2013-02-07,2016-10-17
3658,CID2581,PID0873,2,2014-02-04,2022-02-26
3659,CID4386,PID5788,2,2019-09-23,2020-09-27
3660,CID5630,PID7652,12,2015-05-04,2018-01-03
3661,CID0910,PID8368,21,2013-11-10,2020-09-06
3662,CID4875,PID3068,3,2017-04-06,2019-07-27
3663,CID3676,PID9097,11,2012-03-19,2020-03-19
3664,CID7694,PID1624,3,2010-09-11,2017-04-05
3665,CID6056,PID7429,18,2012-10-08,2018-04-12
3666,CID6031,PID9886,19,2016-08-28,2017-04-14
3667,CID2067,PID9834,3,2019-10-19,2022-08-24
3668,CID6986,PID7540,1,2012-02-03,2014-01-07
3669,CID0302,PID7849,14,2016-12-29,2020-05-21
3670,CID7133,PID2900,18,2019-07-26,2021-06-12
3671,CID6791,PID6458,14,2019-03-02,2022-02-03
3672,CID0904,PID6965,24,2013-02-12,2016-03-13
3673,CID6397,PID1533,3,2020-02-23,2021-07-24
3674,CID7591,PID4264,24,2019-07-09,2022-07-23
3675,CID8859,PID5145,1,2017-09-09,2017-12-12
3676,CID5474,PID8953,2,2017-11-21,2019-04-19
3677,CID2815,PID0011,19,2017-04-03,2020-11-09
3678,CID6485,PID6970,2,2019-04-03,2020-07-23
3679,CID4080,PID2137,4,2017-12-28,2021-10-11
3680,CID4811,PID2763,2,2016-12-07,2021-05-26
3681,CID3411,PID0484,14,2015-01-21,2020-09-18
3682,CID3746,PID3600,2,2013-02-28,2015-02-22
3683,CID8724,PID4942,1,2018-02-09,2021-02-01
3684,CID5823,PID5041,3,2017-09-23,2020-03-06
3685,CID9502,PID0278,11,2018-12-07,2019-01-22
3686,CID5270,PID5170,16,2018-09-14,2020-05-03
3687,CID1934,PID2416,15,2012-04-01,2012-05-27
3688,CID9442,PID9746,11,2015-01-20,2019-05-05
3689,CID2282,PID8655,2,2017-06-12,2022-07-15
3690,CID2442,PID4243,4,2014-06-28,2017-12-09
3691,CID2343,PID3489,1,2014-07-01,2015-01-18
3692,CID5659,PID1330,17,2010-09-22,2015-11-29
3693,CID2134,PID9910,16,2016-10-18,2022-10-27
3694,CID5634,PID3247,2,2011-10-29,2019-10-17
3695,CID9976,PID5014,17,2015-02-23,2022-07-21
3696,CID1510,PID0745,16,2014-05-10,2021-08-25
3697,CID7703,PID8871,23,2015-06-27,2016-04-08
3698,CID1823,PID4905,19,2016-01-16,2018-01-13
3699,CID2457,PID7312,1,2017-02-17,2022-06-15
3700,CID1650,PID3986,21,2015-09-30,2019-01-06
3701,CID1329,PID2995,4,2017-02-05,2022-11-26
3702,CID4467,PID2899,3,2019-06-05,2022-11-27
3703,CID1715,PID7144,2,2013-02-27,2021-02-07
3704,CID6619,PID0191,4,2010-03-15,2020-09-01
3705,CID5032,PID7064,21,2016-10-21,2022-07-03
3706,CID9173,PID5010,22,2013-07-06,2016-06-27
3707,CID6925,PID6243,18,2018-08-30,2020-07-23
3708,CID0341,PID8718,20,2012-05-17,2012-09-25
3709,CID4813,PID9313,20,2011-10-28,2020-01-06
3710,CID4740,PID3564,3,2012-07-22,2019-12-25
3711,CID7563,PID5614,4,2013-05-04,2019-08-03
3712,CID2901,PID9885,2,2015-04-26,2019-11-17
3713,CID7870,PID6502,13,2014-12-28,2019-10-18
3714,CID4844,PID5309,4,2011-10-07,2019-05-08
3715,CID6147,PID7883,3,2014-01-29,2017-08-22
3716,CID6511,PID2686,1,2015-08-29,2021-09-26
3717,CID4361,PID9639,3,2016-06-12,2016-12-27
3718,CID7274,PID3938,3,2012-07-02,2021-09-16
3719,CID1365,PID4769,12,2012-08-19,2022-09-25
3720,CID4685,PID1721,3,2018-10-19,2020-11-16
3721,CID6606,PID5119,17,2013-06-01,2021-03-18
3722,CID4537,PID3762,4,2015-01-07,2016-08-16
3723,CID5217,PID3587,18,2015-05-25,2015-05-27
3724,CID4864,PID2626,4,2014-12-21,2019-03-18
3725,CID0789,PID4091,24,2012-09-01,2014-10-22
3726,CID0057,PID1556,2,2011-11-17,2012-12-29
3727,CID7563,PID3941,21,2010-03-05,2014-07-16
3728,CID7745,PID0508,3,2015-03-10,2020-09-07
3729,CID7373,PID9524,19,2016-01-21,2018-01-21
3730,CID3600,PID4005,2,2019-03-04,2022-08-06
3731,CID3280,PID1873,19,2013-06-05,2019-08-04
3732,CID0029,PID2862,16,2012-11-09,2019-06-25
3733,CID2662,PID0101,14,2015-01-27,2018-02-17
3734,CID6160,PID7575,20,2012-05-05,2013-09-12
3735,CID7150,PID5476,10,2011-11-22,2013-08-09
3736,CID5114,PID9201,19,2013-06-27,2020-08-28
3737,CID0255,PID3618,3,2016-06-13,2019-12-22
3738,CID2653,PID5767,16,2010-09-06,2012-10-21
3739,CID5570,PID9828,3,2019-01-06,2023-02-08
3740,CID0064,PID8389,4,2010-08-19,2021-08-18
3741,CID9003,PID0962,18,2010-08-04,2019-10-30
3742,CID5746,PID8376,21,2012-12-08,2020-02-18
3743,CID8467,PID1161,16,2016-04-03,2020-06-18
3744,CID0755,PID6146,15,2018-10-23,2021-06-22
3745,CID2502,PID6750,14,2011-08-23,2019-01-09
3746,CID3334,PID4926,1,2017-05-28,2019-10-04
3747,CID2688,PID4854,3,2013-10-12,2015-12-02
3748,CID4484,PID2530,4,2014-05-30,2019-03-11
3749,CID5511,PID1878,3,2014-07-07,2018-09-17
3750,CID6037,PID7682,12,2018-06-07,2019-09-26
3751,CID8251,PID1760,2,2010-11-23,2015-11-06
3752,CID1190,PID7430,3,2014-03-30,2015-05-30
3753,CID1532,PID5984,3,2018-08-16,2020-05-30
3754,CID4704,PID3376,24,2011-12-30,2020-12-11
3755,CID2606,PID8429,3,2015-09-09,2020-01-31
3756,CID0173,PID0255,3,2011-02-18,2021-06-07
3757,CID7213,PID5534,3,2013-05-21,2020-09-15
3758,CID7139,PID8455,3,2019-04-10,2022-11-10
3759,CID2199,PID2872,2,2011-02-13,2022-12-12
3760,CID5519,PID9910,11,2013-02-20,2015-07-12
3761,CID7085,PID3574,21,2018-06-24,2019-07-09
3762,CID0475,PID1862,3,2013-02-11,2021-01-27
3763,CID7744,PID4858,3,2015-04-07,2020-02-28
3764,CID1966,PID6389,2,2012-06-20,2016-06-14
3765,CID2868,PID5875,25,2011-03-21,2011-12-12
3766,CID8860,PID6507,1,2010-11-23,2022-08-06
3767,CID0761,PID6389,13,2012-08-23,2021-10-19
3768,CID0612,PID6721,23,2010-10-01,2014-08-03
3769,CID5908,PID2038,12,2012-05-04,2022-02-13
3770,CID4750,PID7096,3,2018-06-14,2021-07-31
3771,CID9225,PID0631,4,2016-05-04,2022-06-03
3772,CID0289,PID5818,2,2011-11-05,2017-09-12
3773,CID2479,PID7689,1,2019-06-14,2019-08-18
3774,CID2539,PID8348,2,2010-05-08,2010-10-17
3775,CID2191,PID0855,2,2017-08-05,2019-02-28
3776,CID9914,PID9747,1,2011-11-11,2016-12-09
3777,CID6790,PID2838,3,2012-10-10,2022-03-26
3778,CID6226,PID3848,2,2010-03-16,2017-03-03
3779,CID0755,PID6297,21,2017-03-10,2018-12-27
3780,CID9154,PID4795,4,2016-03-07,2018-12-13
3781,CID7561,PID1644,2,2014-02-22,2015-06-08
3782,CID2125,PID6589,14,2018-11-22,2018-11-23
3783,CID7689,PID3136,25,2018-06-18,2018-12-30
3784,CID4289,PID2868,3,2019-01-24,2020-01-02
3785,CID9179,PID1800,3,2019-02-16,2019-10-10
3786,CID2285,PID2019,24,2016-01-02,2016-08-02
3787,CID2308,PID1593,1,2012-07-25,2013-01-09
3788,CID5163,PID1407,20,2010-09-18,2022-07-13
3789,CID9948,PID4640,2,2019-11-02,2020-09-04
3790,CID5503,PID0209,4,2015-02-20,2022-05-30
3791,CID2464,PID8160,22,2010-07-24,2020-10-23
3792,CID9295,PID8122,2,2020-01-28,2020-08-10
3793,CID8589,PID1437,11,2010-11-19,2021-03-03
3794,CID9439,PID5406,19,2013-08-14,2018-09-25
3795,CID7203,PID3731,15,2019-02-28,2022-02-15
3796,CID0867,PID6491,2,2010-12-12,2014-05-10
3797,CID2902,PID8527,19,2018-02-06,2022-05-11
3798,CID7956,PID7876,15,2012-03-19,2017-12-21
3799,CID3490,PID7308,23,2014-03-01,2019-08-18
3800,CID8919,PID0690,3,2011-03-07,2014-09-12
3801,CID5951,PID3746,12,2010-05-20,2019-12-03
3802,CID4396,PID7361,2,2019-06-09,2020-08-20
3803,CID2571,PID4087,4,2015-03-04,2018-11-29
3804,CID6344,PID4313,3,2017-02-16,2019-09-15
3805,CID0401,PID1759,20,2013-07-25,2019-10-19
3806,CID0463,PID7281,12,2013-03-14,2020-11-03
3807,CID3236,PID4242,12,2011-04-24,2014-09-02
3808,CID1932,PID6436,4,2018-10-26,2020-02-26
3809,CID3877,PID1561,17,2010-12-15,2021-04-22
3810,CID6019,PID2573,12,2016-10-03,2022-05-24
3811,CID4692,PID0649,2,2015-03-04,2019-06-09
3812,CID0374,PID8169,14,2018-04-03,2019-02-12
3813,CID4595,PID3025,4,2015-01-16,2015-08-15
3814,CID0381,PID7969,22,2019-12-17,2020-10-18
3815,CID8728,PID4238,19,2010-11-16,2017-06-23
3816,CID8124,PID4714,4,2014-11-25,2020-04-20
3817,CID6873,PID8394,18,2014-10-21,2016-10-26
3818,CID9083,PID0077,2,2012-06-27,2018-03-31
3819,CID1363,PID2940,16,2011-05-20,2015-06-13
3820,CID6643,PID0385,22,2010-01-13,2015-11-09
3821,CID8415,PID4227,22,2015-08-12,2021-03-06
3822,CID6683,PID9028,25,2019-09-10,2022-11-06
3823,CID9424,PID5616,12,2011-11-13,2013-08-06
3824,CID1296,PID5438,11,2010-04-19,2016-01-23
3825,CID0935,PID6490,2,2017-05-06,2022-08-10
3826,CID0429,PID1477,19,2012-06-01,2022-08-30
3827,CID5454,PID6326,1,2018-05-03,2021-11-22
3828,CID6374,PID8023,11,2017-04-14,2019-01-13
3829,CID8741,PID7463,18,2012-01-16,2020-02-08
3830,CID1546,PID8995,3,2015-05-21,2021-06-18
3831,CID0239,PID9178,3,2014-06-16,2023-03-03
3832,CID1420,PID7852,2,2020-01-31,2021-05-10
3833,CID2791,PID7251,22,2020-01-01,2021-11-15
3834,CID1156,PID4885,20,2014-07-25,2020-12-16
3835,CID2952,PID4144,1,2018-05-08,2023-03-16
3836,CID2797,PID2480,2,2018-10-14,2021-12-07
3837,CID6462,PID8866,3,2016-10-15,2019-08-06
3838,CID3316,PID8727,19,2014-04-05,2017-05-22
3839,CID5181,PID7377,14,2016-10-11,2021-02-19
3840,CID6503,PID5495,18,2013-10-03,2022-03-22
3841,CID4512,PID0740,3,2019-01-08,2020-10-04
3842,CID5463,PID3678,1,2014-07-10,2021-11-26
3843,CID7589,PID9513,2,2017-06-06,2017-10-16
3844,CID3988,PID1519,23,2011-10-11,2017-08-01
3845,CID4952,PID6517,3,2019-09-15,2021-11-07
3846,CID6304,PID1150,1,2010-02-20,2020-07-18
3847,CID7287,PID9762,1,2011-09-17,2014-05-11
3848,CID6106,PID3446,3,2010-10-12,2019-05-05
3849,CID1058,PID1308,11,2019-03-07,2019-07-25
3850,CID8584,PID0570,10,2015-01-23,2016-11-20
3851,CID7872,PID5866,19,2015-07-11,2019-02-28
3852,CID1200,PID7840,4,2015-02-09,2016-08-17
3853,CID6627,PID0293,4,2012-11-02,2012-11-19
3854,CID6286,PID0480,1,2016-06-01,2023-02-28
3855,CID5110,PID6240,2,2011-04-08,2015-03-26
3856,CID3108,PID5242,16,2012-01-21,2012-04-03
3857,CID2128,PID1047,19,2010-06-29,2019-10-10
3858,CID6136,PID4530,23,2013-03-24,2021-10-26
3859,CID1580,PID3184,14,2016-07-20,2021-08-24
3860,CID5876,PID9287,12,2019-02-20,2020-02-28
3861,CID5985,PID9510,1,2013-02-18,2022-10-03
3862,CID2321,PID5894,10,2010-04-24,2012-11-21
3863,CID3654,PID2340,1,2011-12-14,2019-04-04
3864,CID7566,PID0926,23,2010-08-12,2017-05-30
3865,CID0702,PID5893,14,2018-01-30,2019-06-06
3866,CID8391,PID6626,2,2017-08-07,2020-12-08
3867,CID8227,PID0928,4,2017-05-15,2018-07-17
3868,CID5202,PID5221,23,2012-05-07,2018-02-15
3869,CID6356,PID9447,15,2015-06-23,2022-10-28
3870,CID3030,PID7273,3,2018-08-19,2022-08-04
3871,CID2948,PID7198,20,2020-01-04,2022-05-18
3872,CID4765,PID1056,1,2017-09-17,2018-05-29
3873,CID8688,PID2252,22,2019-12-16,2020-09-16
3874,CID8147,PID4368,2,2011-05-02,2015-11-29
3875,CID6511,PID3472,4,2018-02-24,2019-04-03
3876,CID6250,PID4667,4,2010-09-10,2018-03-21
3877,CID4564,PID2433,4,2016-02-03,2022-10-19
3878,CID6141,PID7806,3,2017-03-05,2022-08-13
3879,CID8674,PID1669,2,2016-03-18,2021-12-08
3880,CID0107,PID3757,13,2014-10-29,2016-04-14
3881,CID2380,PID0053,2,2013-01-25,2022-02-28
3882,CID1152,PID2801,21,2012-09-05,2020-09-15
3883,CID2634,PID6216,13,2013-07-14,2016-10-04
3884,CID4933,PID9675,1,2017-12-17,2021-02-20
3885,CID5974,PID9003,20,2013-09-18,2022-12-04
3886,CID5386,PID7268,25,2012-05-12,2016-09-05
3887,CID1555,PID4540,1,2016-01-23,2020-09-08
3888,CID4903,PID1062,4,2016-06-03,2018-04-01
3889,CID3006,PID4360,18,2012-02-20,2021-02-20
3890,CID2440,PID3505,1,2014-05-28,2014-08-01
3891,CID3983,PID2392,22,2014-08-19,2022-07-23
3892,CID3630,PID0420,3,2013-06-11,2020-07-19
3893,CID3849,PID1252,4,2016-01-01,2022-07-27
3894,CID3570,PID2390,18,2019-06-24,2023-03-08
3895,CID8160,PID6513,22,2016-01-12,2018-12-05
3896,CID6905,PID5295,2,2017-02-12,2018-07-09
3897,CID4784,PID5333,19,2018-02-09,2020-07-06
3898,CID9520,PID6100,21,2011-05-23,2013-10-21
3899,CID2910,PID7564,3,2020-03-01,2022-02-21
3900,CID6233,PID1158,4,2019-12-30,2021-06-24
3901,CID1965,PID9434,21,2019-07-13,2021-03-15
3902,CID9737,PID9384,15,2010-07-13,2015-01-14
3903,CID8340,PID2886,2,2011-11-28,2015-12-22
3904,CID5970,PID2892,2,2016-07-16,2020-10-27
3905,CID1169,PID6821,17,2013-06-01,2018-07-08
3906,CID7730,PID5384,2,2012-12-16,2015-05-24
3907,CID1031,PID6900,23,2018-11-29,2022-03-21
3908,CID5325,PID7759,1,2013-09-10,2021-08-29
3909,CID7580,PID9479,4,2012-04-29,2020-05-31
