product_id, description, product_type, quantity
prod13468,SWIArPSwJXceAJk,furniture,12
prod13469,FCKQpUXlQHxwXsJ,furniture,13
prod13470,GAudKvpRHeCDfjx,appliances,9
prod13471,giBbAYiheLNOKSW,electronics,3
prod13472,PYEFKmSCocxctLj,electronics,1
prod13473,wXuKAtlPYGLnwOn,electronics,4
prod13474,jBmPKzTbkSMjhuB,appliances,5
prod13475,VAaqXqdcUgUXIhL,electronics,12
prod13476,TZSHkJhkOCImJTq,furniture,4
prod13477,jJKsphIqhPyCMPd,furniture,5
prod13478,ziAxkEjXTJPGhCx,appliances,13
prod13479,USOlbmqyNICFmPa,appliances,12
prod13480,fBfpFtBQTMDtQRJ,furniture,15
prod13481,ZqaXSLpPVPSKRoB,electronics,7
prod13482,iCQVXrKupebRMgM,electronics,2
prod13483,fMyZuPvZhvzWDEe,appliances,13
prod13484,cHuyAAJBBqCEwwm,electronics,13
prod13485,ZebmNOpmrNGyGOh,appliances,7
prod13486,EClaTTojslqaiQT,electronics,14
prod13487,YmMPtyOQArHvOAq,appliances,14
prod13488,BHvSzLILdNSOZvK,electronics,14
prod13489,LFpcAASXAUBZTEt,appliances,4
prod13490,fLEhitFpLniaKRp,furniture,1
prod13491,rzhzPepkbtNgUyw,appliances,4
prod13492,gcePHTyvwLOkwOS,electronics,7
prod13493,xRUcCsRnQasPUky,appliances,4
prod13494,iFmvSAIWHTJQfdV,furniture,14
prod13495,eoSAmxbgbOSKQHn,furniture,9
prod13496,OMpjHoleWIERrFl,electronics,12
prod13497,sNhNBydvQTEpGgZ,appliances,2
prod13498,VLFKxqhzsSiYThm,appliances,12
prod13499,poRdqjvnbSERULN,electronics,5
prod13500,IOklIqgdTZIxZjb,appliances,5
prod13501,RekFxHyYOSwmTvP,electronics,10
prod13502,RlsFNFcywbpjlZs,appliances,8
prod13503,VjIpEBZwyUCzYuk,electronics,8
prod13504,NClEQPmseDRTRXO,furniture,6
prod13505,vawMZyXeyUOTslt,appliances,11
prod13506,usthBRWXPjWpbux,appliances,3
prod13507,PSQgPoAdQQpAPkb,electronics,10
prod13508,iFxcIwWBomPIesx,electronics,4
prod13509,waSrLmIFKnUmJUM,electronics,2
prod13510,OQYfmLLWegjKaQd,appliances,13
prod13511,ruBWVJlSCkCggOz,appliances,3
prod13512,uFigwFAvrXRxKno,electronics,10
prod13513,gIPKeAspodZFYRO,appliances,2
prod13514,oEWxybiHwvjepnU,furniture,6
prod13515,pFtKmtAOIPLQkCq,appliances,6
prod13516,rDlEFYZFobYcFfe,electronics,10
prod13517,QOdMtLwsYORNydE,furniture,3
prod13518,ebFzwXNOavGzJrz,furniture,5
prod13519,oOfjRTuCnJoUJyz,furniture,11
prod13520,jjYzeKUNPnHxGsE,appliances,2
prod13521,XejbWwUuQJlXjAb,furniture,4
prod13522,DMSdVvbJLcxxUbW,electronics,8
prod13523,LLUGsrkbgEqXVLG,furniture,1
prod13524,OqfQTZkdyXhjtxi,appliances,6
prod13525,lUiutBoVeRKdHIj,electronics,3
prod13526,nLhnWmIYUUhzCiS,appliances,9
prod13527,eMYpmrrIlOWvABD,furniture,14
prod13528,wziHtAzsDnEKFzm,appliances,13
prod13529,FnsjnOcEEWTHfcu,electronics,1
prod13530,SHXDGbwsNzxaEBF,electronics,6
prod13531,mcmqqwUovjmAjwp,appliances,12
prod13532,cGTptkJirgiutft,furniture,3
prod13533,BxMahwdnYCqDrdq,furniture,13
prod13534,XSvIdkoojrbyPMC,furniture,8
prod13535,xDFCwdWOXxxxdQA,appliances,3
prod13536,JPsEiogxIMtGSHA,furniture,9
prod13537,PBVKHVaKZmEsnWQ,appliances,11
prod13538,PLfiyhIdmzEVmOj,furniture,10
prod13539,pCjnUnEvHAyEZJK,furniture,11
prod13540,cpwcqAeXZKMIkmw,furniture,11
prod13541,cmrqMonuybDTIsY,furniture,8
prod13542,AwaqWYUPxlLvzEP,appliances,14
prod13543,QlalUbjbLSlTuEk,furniture,10
prod13544,tOwaFcQURTSkfZN,furniture,13
prod13545,UNDLSDszTDzJTke,furniture,12
prod13546,aswLzhRBiaDDKrd,furniture,1
prod13547,mMdLzysRXHnKlOm,electronics,2
prod13548,MMAQoYzNQsCfFAX,appliances,3
prod13549,pyNMZqJzWJbNuyp,electronics,1
prod13550,PBTQIxWiLRAnzVw,electronics,10
prod13551,khVYdzjrSCrriva,electronics,12
prod13552,HginIvTixuTOQDT,furniture,13
prod13553,turFgmyZEwylNpq,appliances,7
prod13554,dRWPXLcmnjPFUEc,electronics,12
prod13555,ATIUllNVKtAvngm,furniture,6
prod13556,wwLwbQwHHNqSDEN,furniture,12
prod13557,lUHzLZsbkoAnUlq,furniture,9
prod13558,RLHHFTxuvWXjryT,furniture,12
prod13559,yLAqghvnghllNEc,appliances,15
prod13560,fzvRXPPqkUBtmTV,electronics,10
prod13561,OMqUKMAbjRYiTvZ,electronics,9
prod13562,LKRxNyWWQkychFm,electronics,10
prod13563,JQSnprOvMlThODd,furniture,12
prod13564,JpEykkNqacUtaZE,furniture,4
prod13565,BEGLlSYrCLfXeSp,furniture,11
prod13566,ZICIyRsTUZmWorc,electronics,3
prod13567,MljmdclITbgKdxX,electronics,10
prod13568,kQkupVwAqAofHqx,electronics,11
prod13569,QTJwZSoXRtBpwKb,furniture,8
prod13570,FDBenzTCUhXmlns,furniture,1
prod13571,DZqkuSImaFpPizK,electronics,15
prod13572,kiXrEjkFPMBzyCq,appliances,8
prod13573,FaHxdFuRtbkkeHi,appliances,1
prod13574,gkdIFXugwkXCVDc,electronics,13
prod13575,XRhmUQVsUKYWwWw,electronics,13
prod13576,vgTMAKKPdvVcHKz,furniture,5
prod13577,xskYNZdQqAdLBRo,electronics,13
prod13578,dtJXrfTlhQIisQB,electronics,8
prod13579,eSFkjWHtmfwAJgy,electronics,6
prod13580,uZNBiJBqZIXTdle,electronics,11
prod13581,MDVlSqPpooYHWhs,electronics,1
prod13582,KUxNIoReVsUzrVt,electronics,9
prod13583,YsClFWfRAGKlgpk,electronics,11
prod13584,QPVKEpkLyxqRfkN,electronics,15
prod13585,rhlgbVYafyrkVUv,appliances,5
prod13586,tWDjOxwygWVeTlN,electronics,3
prod13587,nfnEsSmHzzzUsrX,furniture,1
prod13588,LopzXJsTckzOVnF,appliances,7
prod13589,fJfFYAwEFTulPhl,furniture,7
prod13590,zKejSntWusGtuSS,electronics,6
prod13591,govzBWAhTDiVWiz,appliances,12
prod13592,tNCsgVQXEBKcBxZ,appliances,7
prod13593,SsOsrgdIhDzFNNG,electronics,4
prod13594,wcefDOGoqcNGJVV,furniture,13
prod13595,vHMzNDQMABTYYDp,appliances,10
prod13596,nWsIaylGRgvLvSN,appliances,5
prod13597,QTdJnOmYnXIKpvW,furniture,9
prod13598,vGbEJWhrEbkMOqX,appliances,4
prod13599,VyteGWJbUGVTTtA,furniture,15
prod13600,MxwYSvgLDmQZnrt,furniture,15
prod13601,UokbSAhdDtLBQLb,furniture,10
prod13602,DyZoQcHEVvPsxzz,electronics,15
prod13603,ouxGxtbTCQvblBi,appliances,8
prod13604,shINJOGOynrJBkN,electronics,15
prod13605,dvUsiddxFWzOVNm,electronics,6
prod13606,AiIMyusJNdnubPP,electronics,11
prod13607,CHPbLGajlqJLKWk,furniture,2
prod13608,FfDxvzVBCNYapWg,appliances,10
prod13609,FlVGVTZDqsPzLeW,electronics,1
prod13610,VpOoCgnkcxBCZkM,electronics,10
prod13611,kaemQjNmzeUqmku,electronics,6
prod13612,DgBTtkmZWFkTSTY,furniture,4
prod13613,VPcezBXXuXuAbJZ,furniture,15
prod13614,MBzLQDvIhOijvSS,furniture,10
prod13615,dQazIKFegBIRdgy,appliances,15
prod13616,DHBCjQViRUnwYMS,appliances,5
prod13617,iJgTYwJDNYLSJjL,furniture,3
prod13618,ZctbnbspRhzxmCV,furniture,1
prod13619,AbgntoyPKbzRSqK,appliances,11
prod13620,CdofCrflVsRuLNH,appliances,14
prod13621,kqQdVGvhcXCFjlg,electronics,6
prod13622,fJqRpiHGuwDoxoO,appliances,6
prod13623,VanNoWVZjZTsDnm,furniture,7
prod13624,ZZKMQIHFruinFOx,electronics,13
prod13625,hscDGcKbQqjOrqI,appliances,11
prod13626,VdMIIaMnPBuqkqA,electronics,7
prod13627,stfoHvtqSozwvrB,appliances,4
prod13628,SvdVEEIVYnOLQZI,furniture,9
prod13629,NzAcmFCbTRtmehT,electronics,13
prod13630,kHjGBzdoeJJizWc,electronics,11
prod13631,gPHOejCvInaohfB,electronics,14
prod13632,vjyZrebVHHshwbX,furniture,12
prod13633,StSHHDwHiNotyZa,furniture,12
prod13634,INSOGlEOQcYMQld,appliances,4
prod13635,guLletEVfQcbbZi,appliances,2
prod13636,EsIZdqpBVJAHMlp,electronics,10
prod13637,NHENQhbdWirZFcL,appliances,4
prod13638,PCezwhxaawgVnPc,furniture,10
prod13639,qMozNucFzYxQYda,appliances,10
prod13640,RXzmeovIVHbAqwn,electronics,3
prod13641,LiiOAWFBHMlegaW,appliances,4
prod13642,PbJcqqjMWEfIGXr,furniture,2
prod13643,YDLOhAAcQfgEMuJ,electronics,8
prod13644,tLXsbxCZkfLwzOB,appliances,15
prod13645,WTRWHrewIHrJHRW,electronics,8
prod13646,buXEbniluBrNtpW,furniture,5
prod13647,ChirzKGtQbMfaCx,furniture,8
prod13648,SmehlXOKVWecRbf,furniture,3
prod13649,hIwQRWoNNSoEqTl,electronics,8
prod13650,tYAstTbbVekdjSG,furniture,9
prod13651,ICSqVmUumoCURcv,appliances,2
prod13652,wAgZIcduOCVPyvN,appliances,9
prod13653,rWSvxvTlEStQVUe,furniture,1
prod13654,pkLfUqXomffocuG,furniture,9
prod13655,vUDWAOdKOwmheyS,appliances,2
prod13656,htfkMgKbLiElbjQ,appliances,15
prod13657,hxsNDNyfWLDgnnF,electronics,12
prod13658,uwNQjKaVAhBDGrP,electronics,6
prod13659,uBQsyTOylHkFawX,electronics,1
prod13660,jCJDRutzhZTedgf,furniture,15
prod13661,OYtGWXzapMLsPQX,electronics,11
prod13662,SbJIxJyzIDRYueL,appliances,14
prod13663,VudweroaOUODxIL,furniture,13
prod13664,FcGiNQKBBHavOhT,furniture,10
prod13665,rajqspUXSKtgZnP,electronics,14
prod13666,QnuaWlNJojUWysb,furniture,14
prod13667,EYLZwoeUtQZeRfh,appliances,11
prod13668,yLRntsfOXGXFNar,electronics,10
prod13669,ONOzwydFzTjagJV,furniture,6
prod13670,DqokkcXWmbgBbtf,appliances,2
prod13671,iExGRICMhXdLoKK,appliances,8
prod13672,bZmTOehokaHWDhA,furniture,14
prod13673,vMQMKHGAGklpbPs,appliances,2
prod13674,EtpRbTZUiXqOyXO,furniture,2
prod13675,qjoRnbInaTNaTlA,appliances,11
prod13676,MOpeOFhdGocPqED,furniture,5
prod13677,oOrTdrnOYHJQycE,electronics,12
prod13678,GrYnrjvHVDSSoOJ,electronics,4
prod13679,aohekhCannFbrZB,electronics,9
prod13680,HQADFmbrATVwbqx,furniture,8
prod13681,ilbAJQnFFdNgAsk,electronics,10
prod13682,SkvCcghbOApFzLu,appliances,10
prod13683,UASRXRgOgrWEwpn,appliances,6
prod13684,DmoQCzvFcBNinLu,furniture,4
prod13685,cPqodkmQkZnHXOy,electronics,5
prod13686,ebviqCCSeAXibOh,appliances,15
prod13687,yWfgLYvcAHBHgbx,electronics,12
prod13688,YmbMpRlZfNZsyly,electronics,7
prod13689,WPgeMwvwQXNsqKs,appliances,2
prod13690,AIZFxPxDSyKlpmB,appliances,15
prod13691,ETehWZwaGChPRCB,furniture,10
prod13692,zRUHbOrnUTisblA,electronics,15
prod13693,uWlRxbtFPnhNAKP,electronics,7
prod13694,opflYrbckxvFHvG,furniture,7
prod13695,FcGWbPiLhwNBqTD,appliances,5
prod13696,DqcZYFhIvGCdufZ,furniture,4
prod13697,gYCnfYPeUXVkbxE,furniture,5
prod13698,YKksMYhMtkethYN,appliances,6
prod13699,IYiZkWBUHDcMiCt,electronics,5
prod13700,PSmiMSHhgmOzGCc,electronics,5
prod13701,RVQfBmTxgypWYzg,appliances,5
prod13702,fSxFSooViRFfNQK,appliances,5
prod13703,IsFgtFPuQLJbtDt,furniture,5
prod13704,TkGoAcynxpqwoLr,electronics,1
prod13705,vPValEwzWQlzZYE,appliances,4
prod13706,BgzqYaCJoNkuKfT,appliances,1
prod13707,uSMAijsKLaCDxjw,furniture,8
prod13708,IsTkHTTSWlbanGu,electronics,14
prod13709,JvziaFfrRyQPkTw,appliances,9
prod13710,MOaLfwPelfmvJFv,electronics,6
prod13711,HQGwDdBFFJenPRd,appliances,5
prod13712,PsMJRMaFmSjudHL,electronics,8
prod13713,rffcDIvsEzlqAwP,appliances,10
prod13714,FVBkfoZOfqAboZM,appliances,3
prod13715,VLsUawPsSXlAhHD,furniture,14
prod13716,RxIAVFRCTWNyNwe,electronics,14
prod13717,GwIBlKXRrxOHNvC,appliances,3
prod13718,dNEAhddFGzJwZdo,appliances,15
prod13719,pjzmCjjYiCSHXbe,appliances,1
prod13720,HDntkSxtsewUPmH,furniture,12
prod13721,LmqpCyZrSzefvRJ,electronics,2
prod13722,mAjwwuVZBLycUet,furniture,15
prod13723,KDeBBqOtpEVXYwi,electronics,14
prod13724,fpYgHzYixTQgoUn,appliances,11
prod13725,AVjGAPTUgmxWWMt,electronics,13
prod13726,oLoAdcBFaTAwFyh,appliances,14
prod13727,IxqDUOKyEUeczow,furniture,11
prod13728,oHonvAHvEoKaDYT,furniture,3
prod13729,gKBGxUlwElBSSLv,appliances,5
prod13730,XMcNyLVSjfPnWfE,appliances,4
prod13731,tHIKnyrVyogsirn,furniture,9
prod13732,RrlwwlqsBGmjZXB,electronics,12
prod13733,IEabymIxdovEGub,appliances,5
prod13734,CPcEyYtqHOPUQpI,appliances,13
prod13735,gfHspBlcaSjrVQz,electronics,9
prod13736,EvHHuXmrmfURNGo,appliances,13
prod13737,pbUHTQifQtrDeml,appliances,8
prod13738,eNekSqXurKKCXSh,electronics,2
prod13739,rUAEWYQUNxWArJd,electronics,15
prod13740,QtJydXjDTJTmSlE,electronics,11
prod13741,FLknobkVRmIKpsX,electronics,12
prod13742,blidVGZrDBZtriv,appliances,13
prod13743,ezmfNmCLpBSnoGu,appliances,5
prod13744,tqnGRrATPffqSIv,furniture,1
prod13745,WSWCFDLPEsXdlxQ,electronics,1
prod13746,HNRKkPTkhYVdmmQ,electronics,14
prod13747,EoGmTTmpRmAFqwq,furniture,14
prod13748,cpiwYsBVMIUYswU,electronics,11
prod13749,wHVhKOQdaoksmHV,electronics,3
prod13750,kAfToxsRmaItqWO,electronics,12
prod13751,qWDgMoudrbWLChr,electronics,7
prod13752,bUFiRtGRNSbJKtZ,appliances,11
prod13753,lQPVGsKsbXIlZXk,electronics,5
prod13754,fGGDUIwLDFztNBm,electronics,9
prod13755,uCWOMFCxOulpOxf,appliances,1
prod13756,YvcbHgGWOevWcCd,furniture,11
prod13757,qBxnITWyzTGMnzW,electronics,2
prod13758,NPsPBmhCIqitVMX,electronics,5
prod13759,BSfHpLYxiOGoowt,furniture,11
prod13760,LEJFQKoDBprZMvq,appliances,14
prod13761,SLWMKXvCFbzgCBa,appliances,3
prod13762,zJDOZjVLWxCdBww,appliances,4
prod13763,oJWyeuUKQRgjPvh,furniture,1
prod13764,TCTymCEkDrHKAJY,furniture,1
prod13765,nEPMfJhugVpYLno,appliances,11
prod13766,KpANfQcOQGtqMwM,electronics,13
prod13767,KkdoXNjRaHMUSGB,appliances,6
prod13768,kIusjcCQQOJREZR,electronics,15
prod13769,FmqZWJAfSozhNWQ,electronics,14
prod13770,YifwEQjKEOaunVC,appliances,7
prod13771,XvNHoAwAoDOMxlP,electronics,3
prod13772,gllEyRUdsIowDlT,electronics,2
prod13773,mRXpjoOBzTlRhjJ,appliances,12
prod13774,iCDRzXLXPxJmOll,appliances,15
prod13775,dzHDdNGTTLwVHBo,appliances,12
prod13776,wRLMUbZDIpRvphF,appliances,9
prod13777,wegCXeJITQVoIxS,appliances,6
prod13778,lUvIQBilwlVWxFq,electronics,1
prod13779,ZodMtbfMfhOzUGN,electronics,13
prod13780,gzWpyPtyPoQTyPO,electronics,6
prod13781,mwIhIoEemdJVNQm,electronics,5
prod13782,OJPCNicwcIIgoWf,furniture,14
prod13783,rUfSQGpsoeQvDqY,electronics,15
prod13784,mftJISfvQIVbhvr,appliances,1
prod13785,jJfKjgGJtiGAPjD,furniture,5
prod13786,pdycfxiuAQPxFZE,appliances,2
prod13787,kxpWQZIVczloNgb,furniture,1
prod13788,iDibWVpQwGwCxdT,appliances,14
prod13789,edwhOSmhVjWaFEx,appliances,11
prod13790,exbteRAWdnVycru,appliances,11
prod13791,EvYruMBJjusqEjF,electronics,1
prod13792,YSVYwiLiJopZPVc,appliances,8
prod13793,vpayNKglXerSgnz,furniture,12
prod13794,FPHNWTzIGAMgfKB,furniture,8
prod13795,imXpHQvmKaEmvob,electronics,1
prod13796,zQGbLvyVQJAMAQh,appliances,13
prod13797,jzABCEyRNMIkFNR,appliances,2
prod13798,cokoZgCllsOpSXF,electronics,1
prod13799,aIhLtghDhaQErZE,furniture,3
prod13800,lOqrhyufkMEuaHs,appliances,14
prod13801,fJuRDWmcTmmkDEP,appliances,15
prod13802,imxOjKorwvSdwuX,electronics,6
prod13803,azUoDiHLiJfLQan,electronics,11
prod13804,eQWFikTOhInkFJU,furniture,8
prod13805,cQrenhSiuJhsrRW,appliances,9
prod13806,vJHPshtnNWMHmSG,furniture,2
prod13807,sqgxMUUMFbbHfhP,electronics,6
prod13808,svFprjEZkafpsHr,electronics,5
prod13809,hlrtmioFbIhXTGC,furniture,7
prod13810,UYFKGPtVYTzmvQT,furniture,12
prod13811,XxxOvGfsMhxaPws,appliances,1
prod13812,gWOTFSSsFwIBnqU,furniture,9
prod13813,eWdkbdguYKHBENB,furniture,12
prod13814,ioiyqrSVIbHGxej,electronics,1
prod13815,CCLwhxqSeDEYYBO,electronics,1
prod13816,sGignkjUaJniITR,furniture,1
prod13817,bpIiAHSDpIDuRso,appliances,4
prod13818,oBZYlEWBAscsoXO,furniture,15
prod13819,uZYcopozReIEcMu,appliances,7
prod13820,cDnlMFhioyFlZFj,electronics,2
prod13821,VstBvHswNqqzqZY,appliances,9
prod13822,tAioSAkffkjWyTO,furniture,12
prod13823,GexyTNzQwHHDJAC,electronics,13
prod13824,rYGxAsOvmatCnXD,appliances,5
prod13825,IImCUBcOeOzYHdy,electronics,9
prod13826,OrBKtrBuwRoecdH,furniture,12
prod13827,coXemZGYOxDfLml,electronics,2
prod13828,reymRsnTgCjPLsS,furniture,3
prod13829,pzTambPBhYuiglT,appliances,4
prod13830,JoLiaffoQUMXkCH,appliances,12
prod13831,FiUbGzEtSQPmDos,furniture,9
prod13832,DVjxUfocdpTVqdN,electronics,10
prod13833,RzxEttnwDBEqOpz,appliances,1
prod13834,FgGXrQhgSVRTNUy,furniture,3
prod13835,ZzLzbYSIahszljg,furniture,7
prod13836,CRQSxDKlLnIUASP,furniture,2
prod13837,lDbZHuMyHSoUFDq,appliances,3
prod13838,rNXojMeDAsTDZhW,furniture,1
prod13839,iFBbhZGQLxuNfkW,furniture,6
prod13840,JsMvFIuVQNkjTwP,electronics,2
prod13841,QkiasdcgCziUwpf,furniture,4
prod13842,ZozRBhtCAZrfUch,appliances,7
prod13843,TVeFdsRpnhNhWDs,electronics,14
prod13844,mnrkANsVkDWIiKS,appliances,12
prod13845,LHSRefvZgjEDEKi,electronics,1
prod13846,VEKMrUtchHoSdsL,furniture,9
prod13847,XHqjUiTmleOvwDo,furniture,6
prod13848,ebDkBXYYBwuIAaq,electronics,8
prod13849,WLfaxenlFHNCsjY,appliances,8
prod13850,jKqGZmWSZYjuvTr,furniture,7
prod13851,tMWRpNinAStzmsg,electronics,9
prod13852,lhDxceEUeEbkyhH,furniture,5
prod13853,rcSawsUCyCnmJYe,electronics,13
prod13854,vKdLWZaczWcFLyb,appliances,1
prod13855,ASNEdlgjzeOOftx,electronics,2
prod13856,UYVieTXgJExzYGr,electronics,6
prod13857,cRcnhfoLVdSQVBs,furniture,8
prod13858,nLFkgPbEnwKSYSJ,appliances,13
prod13859,waDPIxJfkMVVOmq,furniture,15
prod13860,GNaxjtxlifKRmfO,electronics,9
prod13861,rjnYfoglsrIlIIc,furniture,7
prod13862,eVRnCNiDkvbaUrF,electronics,13
prod13863,MNJvnnHxnQiIExr,electronics,4
prod13864,SyqBZcAzDHoxVaD,electronics,9
prod13865,ADMlbgdsaSEzkeG,furniture,3
prod13866,HniuTSfvUhnoZjX,furniture,5
prod13867,JBITEDbJJcZIHtQ,appliances,12
prod13868,wbrYGFtyvbhhKFk,appliances,8
prod13869,lEuZGYKgPOgvAVH,appliances,15
prod13870,oOGXxsbExUXlPvR,appliances,9
prod13871,fZRWtGYKjfFXvyy,appliances,5
prod13872,pJbBpMLkLNFBGed,furniture,4
prod13873,vWFbJDMnkVDdfNj,electronics,4
prod13874,lraOxXMmLCnxAdL,furniture,4
prod13875,PoPwsBZnJXGFNND,appliances,7
prod13876,xpPvndyiRYcmcVQ,electronics,7
prod13877,ZuDtFJofkbqyMKB,electronics,1
prod13878,zKtxXMTfeWwmLKT,electronics,6
prod13879,RbenkaFSnuNowVe,furniture,3
prod13880,LHMisHuktxSgEPd,electronics,14
prod13881,ANvMtPhyysjIRGU,appliances,3
prod13882,ZcQxTejfdIeLWFD,appliances,6
prod13883,NoXaJSgCVkGyFic,furniture,2
prod13884,kCMIOJMImnKpsPx,electronics,13
prod13885,hVydDAFNVLYavQF,electronics,15
prod13886,iIBbBzMKpQCiDhQ,electronics,1
prod13887,DVgzpgHIdrFiNdF,appliances,9
prod13888,TwKFWrKoQOMLNuS,furniture,3
prod13889,xvvTohEjuRSAfrY,appliances,8
prod13890,SwrQJreevztauth,electronics,14
prod13891,QcAVIDbsPDGnEop,appliances,11
prod13892,NQWyCnpthFultar,appliances,14
prod13893,RSynUUvAWQszouK,furniture,1
prod13894,CpOfyGTmlbIYcCY,electronics,14
prod13895,SraNLOkxvPhADHe,furniture,4
prod13896,wLsyafKEGHgBTzA,appliances,3
prod13897,UiWdShMcluEuWOh,furniture,3
prod13898,ynAJhnAPvjUAlFH,electronics,4
prod13899,ecJTmxMHiInQrDL,appliances,11
prod13900,RlzcWWcmNTWvYaT,furniture,4
prod13901,KZacVtDZuCvoaZm,furniture,14
prod13902,pFiIyWXtbbwXDaY,furniture,6
prod13903,qMRdwfJMYfhAAMm,furniture,4
prod13904,RSXWfHBofOgQFWe,furniture,1
prod13905,HyLNzmBqPKdVFFH,appliances,6
prod13906,PLnWCXwbVWyHqOZ,electronics,14
prod13907,szPLGrMngKPfXlg,appliances,13
prod13908,uANxvLLnDuhExyM,appliances,4
prod13909,IqlPsyxtNjFPrbV,electronics,15
prod13910,ajtbjELnxOnGqXc,appliances,15
prod13911,LtdPGuudcLDwThp,appliances,5
prod13912,tOXWLGfnKqdcpdX,furniture,10
prod13913,aLQAhTrvbnVINfG,electronics,5
prod13914,YTuvSGEAvFXJTqh,appliances,3
prod13915,DPnndPQroYnjKdH,electronics,2
prod13916,jVnbZJGlUwuCptR,furniture,2
prod13917,mzhpAibuVDFxcns,furniture,6
prod13918,ndDSkZPSFhpgXOr,furniture,15
prod13919,AewRArmqrAGaWVq,electronics,3
prod13920,TvTkrGBjMyhfDNo,electronics,13
prod13921,lXnTWpPhIAgefyg,appliances,11
prod13922,axMjyiYhxqaCkqT,furniture,12
prod13923,CswSvOnAqjZwXBU,appliances,10
prod13924,gUzoYQihkaRHNkl,appliances,12
prod13925,nvdrvGKFVaKaBbg,furniture,5
prod13926,FqNNskhvkztlnHk,electronics,7
prod13927,pslWFKlvHVpvlNX,electronics,1
prod13928,CKBGzKXvlaDcNYw,electronics,12
prod13929,BfkYfEzslkXItGb,furniture,15
prod13930,XlXeaYMsvseJaqY,appliances,9
prod13931,eJcRsWTsiFNeVux,appliances,5
prod13932,WimzPQIrqTClGVq,appliances,8
prod13933,jDvaQukcvSQWELk,appliances,7
prod13934,viipYFKlEyIDeQk,furniture,5
prod13935,QvlXVqaJWkkYzCG,appliances,1
prod13936,ztdbxlFNGjPOpLV,electronics,2
prod13937,jNhcZNEJOGeVika,furniture,14
prod13938,tPqXdgdbgleYJyw,appliances,13
prod13939,lWnRFvIQTJeDUJI,appliances,2
prod13940,EQVCAfynvxawAsP,electronics,1
prod13941,laBCKMkdzeMJuif,electronics,11
prod13942,TkHxaQnLaqYqUxG,appliances,9
prod13943,JTrOJCSZUdWTOvr,electronics,7
prod13944,YuhmFlhOzxmRaTU,appliances,6
prod13945,WpbJkAimQPjjTMC,electronics,11
prod13946,iLnoNGgQHFRpeGv,electronics,14
prod13947,XTxJKkqrJmYePQb,furniture,12
prod13948,XmEnRXSDDAkdbAw,electronics,14
prod13949,VguakWjBRJkfmKt,electronics,10
prod13950,fxzuSgsbsxZgDWq,electronics,11
prod13951,qebUTndkmjSACPH,furniture,7
prod13952,ikGVenUwrdCTGCX,furniture,2
prod13953,JSKiWHiMRcPUHOK,appliances,11
prod13954,ZkzyrogmDRzaxpq,appliances,12
prod13955,DvaAzKSkHHtxTmV,electronics,15
prod13956,RdQnXfTwIAXFZHM,electronics,9
prod13957,tANkwaWcqVLkmXh,furniture,3
prod13958,djgJCOujsbcMBdu,electronics,10
prod13959,aUUFBFriDUTHPki,furniture,2
prod13960,gPttDgsgrwuVRMp,furniture,10
prod13961,ncloxeUzgNDHaGv,furniture,9
prod13962,owatmalCxlvtycj,appliances,3
prod13963,AuGhkEHYxCBhDcv,electronics,6
prod13964,sJukpBYxvMNxQtJ,appliances,1
prod13965,baZRNGJIGlVuSnR,appliances,8
prod13966,RKCssDwsoUuqfzd,furniture,9
prod13967,RJjgesSTXrKBGFw,electronics,1
prod13968,kbemGZEoSVvxQxW,furniture,9
prod13969,ipsQrybZZzrnPjZ,furniture,13
prod13970,RwXUrUYBIuzUwZv,appliances,1
prod13971,EnCkIxfNxfwQRFY,appliances,12
prod13972,MsNuXmTbBCdQuTJ,appliances,10
prod13973,lVYMqjuSmGvxVyl,furniture,10
prod13974,wKrcvbFkSCIEflz,furniture,1
prod13975,TQnJOJkalkVEdOm,electronics,11
prod13976,uliUhyVOkMWigYz,electronics,2
prod13977,YjMVPdUMJzcUYAC,appliances,11
prod13978,udOTDiSgosOkClK,appliances,13
prod13979,YMalaTprHMJGxvg,electronics,8
prod13980,enhjyAUGIqGoYTB,appliances,1
prod13981,MPNncZRnVjojRno,furniture,13
prod13982,pBjcYlgCeUmIVlQ,electronics,12
prod13983,wvyugcnJOWaBOJQ,furniture,9
prod13984,TwAWmwAhXCywpHz,appliances,5
prod13985,idBfDmUlFSClCns,electronics,5
prod13986,kQFMgbdUUIaLFIJ,appliances,3
prod13987,cImYZXRVcSxVAzM,appliances,1
prod13988,ILcygwntoNuLduJ,furniture,11
prod13989,JBQERqFzBgLNYqi,appliances,13
prod13990,CRouSUtuVEGQrQM,appliances,13
prod13991,dqHaACkGyVBzYFa,electronics,5
prod13992,DPWgdhSVFSQJhBN,furniture,4
prod13993,XmXccwdEOutoEaU,furniture,3
prod13994,qSTvbbypleDFQeK,furniture,9
prod13995,UCYKSNRLlIiiwtf,appliances,15
prod13996,nutqLrohlMuwELh,electronics,5
prod13997,oGsIINVdWMkniJA,electronics,7
prod13998,byBEGuGsMFKFwHI,electronics,1
prod13999,VqWwNukjqksqenR,appliances,10
prod14000,upzGGxRqmWBBxJi,appliances,13
prod14001,OhjftJLhkdnSlBR,electronics,8
prod14002,nzpjdjFzwOdKtUa,electronics,2
prod14003,vUcJeieQEEVaeNU,appliances,4
prod14004,zfdqHEAatXhjwSo,electronics,6
prod14005,RrKZzovSpOlzbyk,furniture,10
