rental_id,customer_id,product_id,quantity
r17399,user725,prd229,1
r17400,user63,prd568,5
r17401,user910,prd657,4
r17402,user864,prd708,2
r17403,user987,prd514,1
r17404,user8,prd671,2
r17405,user820,prd243,6
r17406,user218,prd537,1
r17407,user379,prd518,1
r17408,user257,prd565,3
r17409,user886,prd714,1
r17410,user777,prd998,2
r17411,user584,prd671,2
r17412,user282,prd294,2
r17413,user823,prd993,5
r17414,user800,prd672,7
r17415,user910,prd112,5
r17416,user25,prd728,4
r17417,user877,prd84,3
r17418,user733,prd325,3
r17419,user569,prd339,3
r17420,user881,prd672,6
r17421,user748,prd339,6
r17422,user762,prd346,3
r17423,user448,prd754,1
r17424,user197,prd181,6
r17425,user691,prd141,5
r17426,user601,prd519,5
r17427,user313,prd33,5
r17428,user671,prd607,3
r17429,user833,prd679,1
r17430,user406,prd498,5
r17431,user400,prd791,5
r17432,user828,prd497,1
r17433,user181,prd703,2
r17434,user632,prd107,4
r17435,user532,prd717,3
r17436,user54,prd609,1
r17437,user496,prd492,2
r17438,user789,prd512,7
r17439,user542,prd234,3
r17440,user839,prd136,6
r17441,user982,prd495,1
r17442,user990,prd993,3
r17443,user602,prd856,6
r17444,user480,prd350,4
r17445,user482,prd348,3
r17446,user818,prd354,2
r17447,user137,prd736,2
r17448,user790,prd720,6
r17449,user311,prd368,3
r17450,user696,prd905,4
r17451,user46,prd108,1
r17452,user609,prd909,1
r17453,user548,prd461,3
r17454,user254,prd368,6
r17455,user861,prd956,2
r17456,user200,prd439,3
r17457,user963,prd497,7
r17458,user13,prd792,7
r17459,user448,prd522,7
r17460,user75,prd262,2
r17461,user425,prd372,6
r17462,user632,prd292,5
r17463,user303,prd804,2
r17464,user149,prd256,1
r17465,user748,prd496,2
r17466,user919,prd149,6
r17467,user698,prd776,6
r17468,user801,prd274,6
r17469,user55,prd95,5
r17470,user691,prd354,5
r17471,user342,prd960,6
r17472,user579,prd39,6
r17473,user421,prd862,2
r17474,user536,prd976,5
r17475,user289,prd679,7
r17476,user910,prd764,5
r17477,user14,prd682,5
r17478,user179,prd305,7
r17479,user217,prd197,5
r17480,user668,prd180,6
r17481,user566,prd441,5
r17482,user115,prd182,7
r17483,user118,prd407,1
r17484,user238,prd436,2
r17485,user478,prd672,3
r17486,user111,prd233,7
r17487,user928,prd880,7
r17488,user340,prd834,6
r17489,user195,prd812,1
r17490,user283,prd603,6
r17491,user611,prd772,4
r17492,user978,prd16,7
r17493,user403,prd799,4
r17494,user324,prd93,1
r17495,user606,prd463,1
r17496,user152,prd474,6
r17497,user591,prd55,6
r17498,user453,prd82,5
r17499,user790,prd881,1
r17500,user615,prd46,7
r17501,user447,prd807,6
r17502,user235,prd878,7
r17503,user869,prd233,3
r17504,user226,prd8,5
r17505,user222,prd193,6
r17506,user92,prd8,1
r17507,user400,prd87,6
r17508,user102,prd323,3
r17509,user109,prd341,5
r17510,user89,prd377,4
r17511,user885,prd684,5
r17512,user197,prd446,5
r17513,user368,prd990,5
r17514,user951,prd300,7
r17515,user472,prd235,2
r17516,user954,prd162,3
r17517,user650,prd641,7
r17518,user761,prd199,6
r17519,user614,prd361,4
r17520,user598,prd413,6
r17521,user92,prd277,3
r17522,user433,prd802,4
r17523,user509,prd923,3
r17524,user659,prd202,1
r17525,user241,prd327,5
r17526,user64,prd510,6
r17527,user828,prd98,7
r17528,user737,prd688,4
r17529,user291,prd143,1
r17530,user271,prd642,5
r17531,user210,prd756,4
r17532,user328,prd648,1
r17533,user858,prd122,6
r17534,user487,prd491,2
r17535,user249,prd450,2
r17536,user411,prd412,4
r17537,user436,prd547,3
r17538,user310,prd428,1
r17539,user210,prd661,4
r17540,user211,prd160,5
r17541,user12,prd146,5
r17542,user505,prd883,7
r17543,user668,prd288,1
r17544,user975,prd219,6
r17545,user465,prd400,6
r17546,user17,prd536,2
r17547,user37,prd844,6
r17548,user752,prd871,7
r17549,user439,prd753,1
r17550,user667,prd574,5
r17551,user975,prd448,3
r17552,user293,prd45,3
r17553,user855,prd531,6
r17554,user296,prd123,3
r17555,user390,prd811,4
r17556,user756,prd369,5
r17557,user762,prd876,6
r17558,user124,prd230,3
r17559,user200,prd574,1
r17560,user944,prd971,3
r17561,user839,prd787,5
r17562,user377,prd901,2
r17563,user731,prd937,6
r17564,user619,prd521,1
r17565,user412,prd622,4
r17566,user930,prd686,5
r17567,user897,prd935,7
r17568,user468,prd606,4
r17569,user161,prd460,3
r17570,user418,prd999,3
r17571,user833,prd133,4
r17572,user498,prd773,7
r17573,user636,prd947,4
r17574,user227,prd343,7
r17575,user679,prd886,6
r17576,user76,prd997,4
r17577,user345,prd36,5
r17578,user578,prd755,4
r17579,user633,prd65,2
r17580,user210,prd589,6
r17581,user843,prd49,2
r17582,user224,prd7,1
r17583,user134,prd895,4
r17584,user796,prd147,1
r17585,user472,prd476,4
r17586,user590,prd156,2
r17587,user480,prd466,5
r17588,user742,prd398,7
r17589,user696,prd285,3
r17590,user813,prd95,1
r17591,user14,prd280,2
r17592,user805,prd770,5
r17593,user958,prd902,5
r17594,user99,prd922,2
r17595,user809,prd679,5
r17596,user550,prd579,2
r17597,user194,prd218,5
r17598,user558,prd941,3
r17599,user311,prd337,2
r17600,user90,prd57,3
r17601,user706,prd571,1
r17602,user375,prd136,4
r17603,user953,prd52,4
r17604,user356,prd975,2
r17605,user310,prd281,2
r17606,user912,prd374,4
r17607,user413,prd194,4
r17608,user949,prd693,6
r17609,user219,prd422,6
r17610,user884,prd778,1
r17611,user84,prd885,3
r17612,user429,prd70,1
r17613,user586,prd472,7
r17614,user502,prd842,5
r17615,user603,prd292,7
r17616,user357,prd119,4
r17617,user607,prd662,5
r17618,user530,prd610,1
r17619,user227,prd913,5
r17620,user377,prd315,6
r17621,user486,prd897,7
r17622,user292,prd269,4
r17623,user370,prd622,1
r17624,user338,prd586,1
r17625,user237,prd427,7
r17626,user692,prd343,2
r17627,user260,prd842,6
r17628,user705,prd863,4
r17629,user135,prd295,1
r17630,user982,prd156,7
r17631,user910,prd123,6
r17632,user309,prd1,2
r17633,user913,prd630,3
r17634,user757,prd973,6
r17635,user518,prd859,4
r17636,user420,prd930,5
r17637,user156,prd650,7
r17638,user598,prd876,6
r17639,user991,prd371,2
r17640,user97,prd712,3
r17641,user203,prd297,3
r17642,user353,prd405,6
r17643,user929,prd712,2
r17644,user297,prd532,4
r17645,user627,prd751,6
r17646,user863,prd126,4
r17647,user611,prd863,5
r17648,user233,prd632,4
r17649,user900,prd686,1
r17650,user671,prd71,6
r17651,user253,prd37,6
r17652,user47,prd219,3
r17653,user257,prd67,4
r17654,user127,prd413,5
r17655,user112,prd122,1
r17656,user454,prd350,6
r17657,user16,prd809,1
r17658,user59,prd530,7
r17659,user841,prd15,1
r17660,user903,prd709,1
r17661,user531,prd588,5
r17662,user61,prd942,5
r17663,user244,prd240,7
r17664,user38,prd357,7
r17665,user736,prd154,2
r17666,user277,prd108,6
r17667,user558,prd590,6
r17668,user220,prd554,6
r17669,user707,prd493,5
r17670,user427,prd514,7
r17671,user464,prd906,6
r17672,user598,prd894,2
r17673,user475,prd648,7
r17674,user869,prd279,5
r17675,user258,prd725,1
r17676,user799,prd942,5
r17677,user390,prd619,5
r17678,user75,prd630,6
r17679,user569,prd934,1
r17680,user971,prd17,3
r17681,user382,prd353,4
r17682,user582,prd917,1
r17683,user375,prd961,6
r17684,user772,prd331,7
r17685,user669,prd285,6
r17686,user214,prd692,5
r17687,user404,prd747,2
r17688,user984,prd783,6
r17689,user672,prd884,7
r17690,user185,prd981,5
r17691,user816,prd974,4
r17692,user968,prd639,2
r17693,user545,prd659,1
r17694,user385,prd629,2
r17695,user597,prd350,2
r17696,user631,prd544,7
r17697,user240,prd744,1
r17698,user472,prd384,7
r17699,user765,prd546,3
r17700,user919,prd653,1
r17701,user243,prd237,5
r17702,user276,prd776,1
r17703,user73,prd639,1
r17704,user198,prd809,2
r17705,user255,prd667,2
r17706,user68,prd894,1
r17707,user511,prd782,6
r17708,user579,prd385,7
r17709,user237,prd994,1
r17710,user840,prd745,6
r17711,user286,prd89,3
r17712,user647,prd754,3
r17713,user558,prd945,1
r17714,user23,prd361,6
r17715,user226,prd244,2
r17716,user484,prd418,1
r17717,user589,prd298,1
r17718,user840,prd26,6
r17719,user747,prd431,5
r17720,user136,prd467,6
r17721,user447,prd785,7
r17722,user817,prd902,7
r17723,user620,prd524,3
r17724,user243,prd361,2
r17725,user533,prd837,7
r17726,user50,prd946,7
r17727,user447,prd501,1
r17728,user423,prd306,5
r17729,user147,prd165,6
r17730,user561,prd403,6
r17731,user346,prd452,7
r17732,user456,prd916,5
r17733,user294,prd820,4
r17734,user252,prd663,1
r17735,user84,prd885,2
r17736,user81,prd478,4
r17737,user898,prd72,7
r17738,user457,prd14,4
r17739,user609,prd292,5
r17740,user700,prd662,5
r17741,user322,prd159,7
r17742,user625,prd724,4
r17743,user301,prd441,5
r17744,user578,prd742,7
r17745,user51,prd990,2
r17746,user202,prd434,7
r17747,user398,prd722,1
r17748,user256,prd728,2
r17749,user899,prd481,6
r17750,user848,prd574,1
r17751,user393,prd842,2
r17752,user355,prd792,4
r17753,user837,prd499,1
r17754,user195,prd817,4
r17755,user949,prd778,3
r17756,user677,prd782,4
r17757,user668,prd621,6
r17758,user186,prd688,1
r17759,user140,prd537,4
r17760,user842,prd794,2
r17761,user369,prd257,2
r17762,user636,prd427,3
r17763,user791,prd37,4
r17764,user190,prd117,1
r17765,user983,prd56,2
r17766,user766,prd366,2
r17767,user591,prd474,1
r17768,user197,prd712,2
r17769,user418,prd567,7
r17770,user480,prd14,6
r17771,user40,prd82,7
r17772,user406,prd774,7
r17773,user448,prd106,2
r17774,user311,prd255,4
r17775,user50,prd866,4
r17776,user36,prd264,6
r17777,user805,prd749,5
r17778,user947,prd598,3
r17779,user361,prd79,3
r17780,user981,prd645,4
r17781,user973,prd257,4
r17782,user874,prd725,2
r17783,user736,prd180,3
r17784,user563,prd20,3
r17785,user340,prd962,2
r17786,user389,prd530,1
r17787,user245,prd672,6
r17788,user588,prd261,5
r17789,user211,prd238,7
r17790,user693,prd454,3
r17791,user998,prd942,1
r17792,user235,prd13,1
r17793,user853,prd640,2
r17794,user310,prd744,1
r17795,user131,prd463,5
r17796,user191,prd967,2
r17797,user622,prd714,2
r17798,user668,prd145,7
r17799,user933,prd715,4
r17800,user31,prd359,7
r17801,user291,prd886,6
r17802,user884,prd894,2
r17803,user724,prd468,3
r17804,user766,prd232,4
r17805,user565,prd402,2
r17806,user966,prd477,2
r17807,user2,prd86,6
r17808,user629,prd555,6
r17809,user415,prd131,5
r17810,user596,prd213,5
r17811,user571,prd420,7
r17812,user30,prd657,5
r17813,user253,prd351,5
r17814,user12,prd108,2
r17815,user962,prd576,2
r17816,user359,prd618,4
r17817,user116,prd788,4
r17818,user169,prd717,2
r17819,user599,prd372,7
r17820,user202,prd565,2
r17821,user846,prd717,4
r17822,user171,prd899,7
r17823,user993,prd814,2
r17824,user571,prd248,3
r17825,user356,prd354,3
r17826,user217,prd777,3
r17827,user15,prd520,4
r17828,user960,prd180,7
r17829,user10,prd499,6
r17830,user508,prd106,4
r17831,user156,prd531,2
r17832,user529,prd923,3
r17833,user816,prd343,4
r17834,user125,prd176,4
r17835,user159,prd654,7
r17836,user144,prd164,4
r17837,user511,prd869,7
r17838,user163,prd618,2
r17839,user314,prd386,5
r17840,user741,prd366,3
r17841,user351,prd310,2
r17842,user186,prd560,3
r17843,user725,prd28,6
r17844,user604,prd549,2
r17845,user24,prd140,7
r17846,user719,prd713,6
r17847,user750,prd571,3
r17848,user464,prd866,6
r17849,user278,prd308,1
r17850,user605,prd449,3
r17851,user789,prd165,3
r17852,user673,prd733,2
r17853,user52,prd510,3
r17854,user589,prd145,3
r17855,user754,prd98,1
r17856,user203,prd65,3
r17857,user211,prd260,5
r17858,user869,prd252,4
r17859,user922,prd116,3
r17860,user172,prd461,5
r17861,user346,prd270,1
r17862,user545,prd254,1
r17863,user744,prd5,2
r17864,user410,prd349,2
r17865,user702,prd450,7
r17866,user500,prd303,7
r17867,user757,prd767,4
r17868,user554,prd65,6
r17869,user770,prd777,5
r17870,user958,prd634,5
r17871,user665,prd118,3
r17872,user642,prd967,5
r17873,user811,prd802,6
r17874,user674,prd221,2
r17875,user352,prd800,2
r17876,user264,prd504,5
r17877,user871,prd98,2
r17878,user63,prd362,3
r17879,user434,prd658,7
r17880,user779,prd642,4
r17881,user741,prd142,1
r17882,user114,prd614,7
r17883,user401,prd485,6
r17884,user816,prd222,7
r17885,user164,prd46,3
r17886,user126,prd986,3
r17887,user135,prd41,6
r17888,user406,prd577,5
r17889,user20,prd433,5
r17890,user904,prd497,1
r17891,user170,prd763,2
r17892,user366,prd207,2
r17893,user710,prd170,1
r17894,user119,prd854,2
r17895,user401,prd224,3
r17896,user759,prd235,2
r17897,user981,prd270,7
r17898,user915,prd172,7
r17899,user353,prd798,3
r17900,user729,prd283,5
r17901,user761,prd832,2
r17902,user411,prd978,4
r17903,user703,prd124,1
r17904,user831,prd8,5
r17905,user401,prd684,4
r17906,user381,prd185,7
r17907,user241,prd652,2
r17908,user965,prd772,2
r17909,user184,prd683,6
r17910,user603,prd455,1
r17911,user853,prd217,2
r17912,user475,prd978,1
r17913,user798,prd246,7
r17914,user111,prd764,3
r17915,user931,prd617,5
r17916,user223,prd479,1
r17917,user373,prd682,4
r17918,user354,prd469,6
r17919,user831,prd427,7
r17920,user891,prd853,3
r17921,user916,prd516,1
r17922,user936,prd890,3
r17923,user984,prd798,5
r17924,user716,prd124,5
r17925,user375,prd972,3
r17926,user98,prd303,5
r17927,user598,prd950,7
r17928,user899,prd464,3
r17929,user860,prd67,4
r17930,user32,prd232,5
r17931,user776,prd710,7
r17932,user747,prd783,2
r17933,user390,prd793,1
r17934,user677,prd448,4
r17935,user75,prd85,3
r17936,user603,prd251,4
r17937,user121,prd259,1
r17938,user121,prd583,4
r17939,user467,prd132,7
r17940,user224,prd139,3
r17941,user523,prd852,7
r17942,user507,prd798,3
r17943,user64,prd362,5
r17944,user843,prd664,4
r17945,user234,prd306,4
r17946,user131,prd801,1
r17947,user65,prd246,4
r17948,user648,prd629,4
r17949,user141,prd869,3
r17950,user274,prd344,4
r17951,user607,prd909,5
r17952,user232,prd40,2
r17953,user151,prd626,3
r17954,user312,prd881,4
r17955,user708,prd28,6
r17956,user650,prd173,5
r17957,user659,prd14,2
r17958,user583,prd448,2
r17959,user113,prd171,2
r17960,user122,prd104,7
r17961,user319,prd303,2
r17962,user943,prd657,4
r17963,user49,prd555,4
r17964,user56,prd796,2
r17965,user456,prd667,1
r17966,user949,prd573,6
r17967,user438,prd842,6
r17968,user556,prd928,3
r17969,user777,prd906,2
r17970,user908,prd110,3
r17971,user226,prd640,7
r17972,user114,prd796,3
r17973,user764,prd221,2
r17974,user979,prd268,2
r17975,user161,prd194,5
r17976,user357,prd887,6
r17977,user261,prd644,4
r17978,user161,prd196,3
r17979,user169,prd887,7
r17980,user875,prd312,6
r17981,user183,prd345,7
r17982,user283,prd832,2
r17983,user683,prd881,3
r17984,user799,prd376,4
r17985,user121,prd950,4
r17986,user102,prd593,5
r17987,user953,prd526,1
r17988,user485,prd733,3
r17989,user472,prd636,6
r17990,user932,prd890,6
r17991,user714,prd134,2
r17992,user190,prd758,4
r17993,user326,prd958,5
r17994,user688,prd969,1
r17995,user551,prd522,1
r17996,user604,prd353,1
r17997,user265,prd319,4
r17998,user13,prd204,7
r17999,user536,prd190,7
r18000,user850,prd284,6
r18001,user33,prd766,5
r18002,user317,prd126,5
r18003,user855,prd526,5
r18004,user501,prd187,1
r18005,user612,prd388,3
r18006,user125,prd590,6
r18007,user292,prd698,7
r18008,user160,prd391,3
r18009,user272,prd861,6
r18010,user598,prd200,1
r18011,user741,prd156,5
r18012,user853,prd12,2
r18013,user999,prd574,2
r18014,user289,prd187,2
r18015,user354,prd297,7
r18016,user501,prd367,2
r18017,user367,prd421,7
r18018,user901,prd290,2
r18019,user363,prd597,7
r18020,user92,prd118,7
r18021,user860,prd910,7
r18022,user309,prd568,3
r18023,user373,prd820,2
r18024,user982,prd624,2
r18025,user804,prd108,4
r18026,user516,prd605,1
r18027,user886,prd831,2
r18028,user941,prd118,1
r18029,user341,prd281,3
r18030,user992,prd529,5
r18031,user905,prd732,6
r18032,user31,prd929,7
r18033,user492,prd401,4
r18034,user175,prd832,7
r18035,user305,prd740,4
r18036,user385,prd942,4
r18037,user110,prd640,1
r18038,user95,prd631,2
r18039,user413,prd621,2
r18040,user932,prd909,1
r18041,user691,prd338,7
r18042,user885,prd979,3
r18043,user120,prd306,5
r18044,user897,prd294,6
r18045,user966,prd189,5
r18046,user161,prd143,7
r18047,user206,prd946,4
r18048,user997,prd409,1
r18049,user825,prd673,6
r18050,user573,prd813,7
r18051,user59,prd657,1
r18052,user149,prd849,2
r18053,user152,prd238,7
r18054,user973,prd93,1
r18055,user973,prd160,5
r18056,user248,prd284,2
r18057,user837,prd301,1
r18058,user358,prd121,1
r18059,user565,prd361,4
r18060,user853,prd901,1
r18061,user167,prd363,7
r18062,user133,prd521,4
r18063,user221,prd477,2
r18064,user710,prd564,2
r18065,user582,prd702,7
r18066,user685,prd25,6
r18067,user336,prd383,6
r18068,user585,prd697,3
r18069,user903,prd193,7
r18070,user393,prd679,6
r18071,user898,prd518,4
r18072,user92,prd786,5
r18073,user503,prd63,1
r18074,user513,prd363,2
r18075,user948,prd539,4
r18076,user718,prd515,3
r18077,user902,prd934,3
r18078,user661,prd30,6
r18079,user264,prd164,2
r18080,user824,prd981,2
r18081,user126,prd232,1
r18082,user935,prd912,4
r18083,user942,prd606,1
r18084,user275,prd22,6
r18085,user29,prd639,3
r18086,user192,prd755,6
r18087,user13,prd100,1
r18088,user553,prd314,7
r18089,user16,prd489,3
r18090,user258,prd296,1
r18091,user26,prd403,3
r18092,user326,prd73,7
r18093,user360,prd807,6
r18094,user753,prd207,5
r18095,user795,prd388,7
r18096,user285,prd719,1
r18097,user375,prd944,6
r18098,user241,prd322,4
r18099,user942,prd397,6
r18100,user745,prd448,2
r18101,user744,prd951,1
r18102,user656,prd64,6
r18103,user723,prd62,2
r18104,user491,prd791,3
r18105,user646,prd495,1
r18106,user519,prd933,6
r18107,user676,prd929,3
r18108,user422,prd488,4
r18109,user405,prd763,2
r18110,user666,prd247,4
r18111,user133,prd868,2
r18112,user191,prd398,1
r18113,user376,prd586,7
r18114,user546,prd117,6
r18115,user83,prd103,6
r18116,user356,prd608,6
r18117,user815,prd719,4
r18118,user257,prd316,7
r18119,user922,prd744,1
r18120,user62,prd761,4
r18121,user743,prd129,6
r18122,user319,prd325,7
r18123,user985,prd18,6
r18124,user994,prd223,6
r18125,user957,prd253,1
r18126,user940,prd434,7
r18127,user471,prd897,5
r18128,user665,prd364,7
r18129,user190,prd32,2
r18130,user186,prd259,6
r18131,user821,prd718,4
r18132,user890,prd588,1
r18133,user634,prd57,1
r18134,user170,prd707,4
r18135,user986,prd950,6
r18136,user879,prd688,6
r18137,user134,prd30,2
r18138,user437,prd266,2
r18139,user555,prd929,3
r18140,user852,prd785,3
r18141,user61,prd743,5
r18142,user726,prd918,3
r18143,user636,prd577,5
r18144,user264,prd869,2
r18145,user204,prd567,2
r18146,user940,prd165,1
r18147,user469,prd234,3
r18148,user587,prd297,3
r18149,user648,prd165,6
r18150,user64,prd714,7
r18151,user283,prd347,7
r18152,user942,prd986,6
r18153,user600,prd973,2
r18154,user906,prd839,4
r18155,user241,prd577,1
r18156,user942,prd275,5
r18157,user866,prd667,4
r18158,user740,prd383,6
r18159,user741,prd284,5
r18160,user302,prd798,5
r18161,user143,prd530,6
r18162,user21,prd55,6
r18163,user833,prd557,2
r18164,user652,prd856,5
r18165,user549,prd673,5
r18166,user513,prd285,1
r18167,user448,prd962,3
r18168,user560,prd595,4
r18169,user199,prd623,3
r18170,user299,prd462,4
r18171,user431,prd702,2
r18172,user385,prd38,4
r18173,user732,prd19,2
r18174,user148,prd122,3
r18175,user714,prd426,5
r18176,user860,prd638,1
r18177,user481,prd730,6
r18178,user580,prd736,5
r18179,user157,prd759,4
r18180,user584,prd325,5
r18181,user810,prd344,5
r18182,user257,prd238,6
r18183,user292,prd697,5
r18184,user656,prd776,2
r18185,user705,prd502,2
r18186,user985,prd877,6
r18187,user664,prd367,5
r18188,user508,prd443,1
r18189,user369,prd344,7
r18190,user147,prd976,6
r18191,user51,prd812,4
r18192,user407,prd774,5
r18193,user416,prd3,2
r18194,user244,prd633,2
r18195,user137,prd602,6
r18196,user658,prd668,6
r18197,user256,prd63,6
r18198,user843,prd925,2
r18199,user73,prd658,6
r18200,user314,prd650,5
r18201,user557,prd585,7
r18202,user999,prd632,7
r18203,user748,prd674,5
r18204,user431,prd319,7
r18205,user787,prd412,3
r18206,user487,prd731,5
r18207,user81,prd131,6
r18208,user309,prd217,7
r18209,user553,prd481,5
r18210,user441,prd781,1
r18211,user249,prd907,1
r18212,user451,prd257,1
r18213,user832,prd281,3
r18214,user217,prd717,4
r18215,user990,prd188,2
