020-08-11 01:17:10,951 charges_calc.py:163 DEBUG [RNT051] Value 'units_rented' read as 6
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT746] Value 'units_rented' read as 5
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT746] Value total_days set as -69
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT746] Value total_price set as -1932.0
2020-08-11 13:45:01,429 charges_calc.py:175 WARNING [RNT746] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT746] Value total_sqrt set as 0.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT746] Value unit_cost set as -386.4
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT747] Value 'product_code' read as PRD65
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT747] Value 'rental_start' read as 7/1/16
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT747] Value 'rental_end' read as 4/11/18
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT747] Value 'price_per_day' read as 22
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT747] Value 'units_rented' read as 3
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT747] Value total_days set as 649
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT747] Value total_price set as 14278.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT747] Value total_sqrt set as 119.49058540320237
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT747] Value unit_cost set as 4759.333333333333
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT748] Value 'product_code' read as PRD91
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT748] Value 'rental_start' read as 9/14/17
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT748] Value 'rental_end' read as 3/30/17
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT748] Value 'price_per_day' read as 7
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT748] Value 'units_rented' read as 3
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT748] Value total_days set as -168
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT748] Value total_price set as -1176.0
2020-08-11 13:45:01,429 charges_calc.py:175 WARNING [RNT748] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT748] Value total_sqrt set as 0.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT748] Value unit_cost set as -392.0
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT749] Value 'product_code' read as PRD70
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT749] Value 'rental_start' read as 7/6/17
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT749] Value 'rental_end' read as 1/11/18
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT749] Value 'price_per_day' read as 36
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT749] Value 'units_rented' read as 4
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT749] Value total_days set as 189
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT749] Value total_price set as 6804.0
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT749] Value total_sqrt set as 82.48636250920512
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT749] Value unit_cost set as 1701.0
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT750] Value 'product_code' read as PRD67
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT750] Value 'rental_start' read as 1/6/17
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT750] Value 'rental_end' read as 8/22/16
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT750] Value 'price_per_day' read as 40
2020-08-11 13:45:01,429 charges_calc.py:163 DEBUG [RNT750] Value 'units_rented' read as 1
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT750] Value total_days set as -137
2020-08-11 13:45:01,429 charges_calc.py:177 DEBUG [RNT750] Value total_price set as -5480.0
2020-08-11 13:45:01,429 charges_calc.py:175 WARNING [RNT750] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT750] Value total_sqrt set as 0.0
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT750] Value unit_cost set as -5480.0
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT751] Value 'product_code' read as PRD2
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT751] Value 'rental_start' read as 12/9/17
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT751] Value 'rental_end' read as 5/20/17
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT751] Value 'price_per_day' read as 33
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT751] Value 'units_rented' read as 4
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT751] Value total_days set as -203
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT751] Value total_price set as -6699.0
2020-08-11 13:45:01,445 charges_calc.py:175 WARNING [RNT751] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT751] Value total_sqrt set as 0.0
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT751] Value unit_cost set as -1674.75
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT752] Value 'product_code' read as PRD1
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT752] Value 'rental_start' read as 5/21/17
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT752] Value 'rental_end' read as 10/29/18
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT752] Value 'price_per_day' read as 34
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT752] Value 'units_rented' read as 6
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT752] Value total_days set as 526
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT752] Value total_price set as 17884.0
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT752] Value total_sqrt set as 133.73107342723307
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT752] Value unit_cost set as 2980.6666666666665
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT753] Value 'product_code' read as PRD81
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT753] Value 'rental_start' read as 9/19/18
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT753] Value 'rental_end' read as 7/10/18
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT753] Value 'price_per_day' read as 25
2020-08-11 13:45:01,445 charges_calc.py:163 DEBUG [RNT753] Value 'units_rented' read as 10
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT753] Value total_days set as -71
2020-08-11 13:45:01,445 charges_calc.py:177 DEBUG [RNT753] Value total_price set as -1775.0
2020-08-11 13:45:01,445 charges_calc.py:175 WARNING [RNT753] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT753] Value total_sqrt set as 0.0
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT753] Value unit_cost set as -177.5
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT754] Value 'product_code' read as PRD80
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT754] Value 'rental_start' read as 3/28/17
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT754] Value 'rental_end' read as 9/18/18
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT754] Value 'price_per_day' read as 22
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT754] Value 'units_rented' read as 10
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT754] Value total_days set as 539
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT754] Value total_price set as 11858.0
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT754] Value total_sqrt set as 108.89444430272832
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT754] Value unit_cost set as 1185.8
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT755] Value 'product_code' read as PRD28
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT755] Value 'rental_start' read as 2/4/16
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT755] Value 'rental_end' read as 3/30/17
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT755] Value 'price_per_day' read as 8
2020-08-11 13:45:01,461 charges_calc.py:163 DEBUG [RNT755] Value 'units_rented' read as 7
2020-08-11 13:45:01,461 charges_calc.py:177 DEBUG [RNT755] Value total_days set as 420
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT755] Value total_price set as 3360.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT755] Value total_sqrt set as 57.96550698475775
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT755] Value unit_cost set as 480.0
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT756] Value 'product_code' read as PRD44
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT756] Value 'rental_start' read as 12/3/17
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT756] Value 'rental_end' read as 7/14/17
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT756] Value 'price_per_day' read as 14
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT756] Value 'units_rented' read as 6
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT756] Value total_days set as -142
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT756] Value total_price set as -1988.0
2020-08-11 13:45:01,467 charges_calc.py:175 WARNING [RNT756] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT756] Value total_sqrt set as 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT756] Value unit_cost set as -331.3333333333333
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT757] Value 'product_code' read as PRD52
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT757] Value 'rental_start' read as 12/13/18
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT757] Value 'rental_end' read as 7/6/18
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT757] Value 'price_per_day' read as 14
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT757] Value 'units_rented' read as 1
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT757] Value total_days set as -160
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT757] Value total_price set as -2240.0
2020-08-11 13:45:01,467 charges_calc.py:175 WARNING [RNT757] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT757] Value total_sqrt set as 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT757] Value unit_cost set as -2240.0
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT758] Value 'product_code' read as PRD34
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT758] Value 'rental_start' read as 11/21/16
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT758] Value 'rental_end' read as 8/31/17
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT758] Value 'price_per_day' read as 19
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT758] Value 'units_rented' read as 1
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT758] Value total_days set as 283
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT758] Value total_price set as 5377.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT758] Value total_sqrt set as 73.32803011127464
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT758] Value unit_cost set as 5377.0
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT759] Value 'product_code' read as PRD53
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT759] Value 'rental_start' read as 2/10/18
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT759] Value 'rental_end' read as 1/5/16
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT759] Value 'price_per_day' read as 11
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT759] Value 'units_rented' read as 5
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT759] Value total_days set as -767
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT759] Value total_price set as -8437.0
2020-08-11 13:45:01,467 charges_calc.py:175 WARNING [RNT759] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT759] Value total_sqrt set as 0.0
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT759] Value unit_cost set as -1687.4
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT760] Value 'product_code' read as PRD11
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT760] Value 'rental_start' read as 11/23/16
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT760] Value 'rental_end' read as 5/9/18
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT760] Value 'price_per_day' read as 14
2020-08-11 13:45:01,467 charges_calc.py:163 DEBUG [RNT760] Value 'units_rented' read as 7
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT760] Value total_days set as 532
2020-08-11 13:45:01,467 charges_calc.py:177 DEBUG [RNT760] Value total_price set as 7448.0
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT760] Value total_sqrt set as 86.30179604156567
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT760] Value unit_cost set as 1064.0
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT761] Value 'product_code' read as PRD2
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT761] Value 'rental_start' read as 3/21/16
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT761] Value 'rental_end' read as 11/27/17
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT761] Value 'price_per_day' read as 40
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT761] Value 'units_rented' read as 5
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT761] Value total_days set as 616
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT761] Value total_price set as 24640.0
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT761] Value total_sqrt set as 156.97133496278866
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT761] Value unit_cost set as 4928.0
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT762] Value 'product_code' read as PRD78
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT762] Value 'rental_start' read as 8/1/16
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT762] Value 'rental_end' read as 3/2/17
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT762] Value 'price_per_day' read as 26
2020-08-11 13:45:01,483 charges_calc.py:163 DEBUG [RNT762] Value 'units_rented' read as 8
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT762] Value total_days set as 213
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT762] Value total_price set as 5538.0
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT762] Value total_sqrt set as 74.41773982055622
2020-08-11 13:45:01,483 charges_calc.py:177 DEBUG [RNT762] Value unit_cost set as 692.25
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT763] Value 'product_code' read as PRD43
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT763] Value 'rental_start' read as 1/10/18
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT763] Value 'rental_end' read as 5/21/18
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT763] Value 'price_per_day' read as 31
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT763] Value 'units_rented' read as 7
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT763] Value total_days set as 131
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT763] Value total_price set as 4061.0
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT763] Value total_sqrt set as 63.72597586541927
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT763] Value unit_cost set as 580.1428571428571
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT764] Value 'product_code' read as PRD26
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT764] Value 'rental_start' read as 9/13/16
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT764] Value 'rental_end' read as 2/2/18
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT764] Value 'price_per_day' read as 13
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT764] Value 'units_rented' read as 5
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT764] Value total_days set as 507
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT764] Value total_price set as 6591.0
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT764] Value total_sqrt set as 81.18497397917918
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT764] Value unit_cost set as 1318.2
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT765] Value 'product_code' read as PRD25
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT765] Value 'rental_start' read as 9/13/16
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT765] Value 'rental_end' read as 4/28/17
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT765] Value 'price_per_day' read as 10
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT765] Value 'units_rented' read as 6
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT765] Value total_days set as 227
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT765] Value total_price set as 2270.0
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT765] Value total_sqrt set as 47.644516998286385
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT765] Value unit_cost set as 378.3333333333333
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT766] Value 'product_code' read as PRD86
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT766] Value 'rental_start' read as 3/15/18
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT766] Value 'rental_end' read as 7/28/17
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT766] Value 'price_per_day' read as 25
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT766] Value 'units_rented' read as 4
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT766] Value total_days set as -230
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT766] Value total_price set as -5750.0
2020-08-11 13:45:01,498 charges_calc.py:175 WARNING [RNT766] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT766] Value total_sqrt set as 0.0
2020-08-11 13:45:01,498 charges_calc.py:177 DEBUG [RNT766] Value unit_cost set as -1437.5
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT767] Value 'product_code' read as PRD29
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT767] Value 'rental_start' read as 9/25/16
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT767] Value 'rental_end' read as 3/2/18
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT767] Value 'price_per_day' read as 23
2020-08-11 13:45:01,498 charges_calc.py:163 DEBUG [RNT767] Value 'units_rented' read as 10
2020-08-11 13:45:01,514 charges_calc.py:177 DEBUG [RNT767] Value total_days set as 523
2020-08-11 13:45:01,514 charges_calc.py:177 DEBUG [RNT767] Value total_price set as 12029.0
2020-08-11 13:45:01,514 charges_calc.py:177 DEBUG [RNT767] Value total_sqrt set as 109.67679791095289
2020-08-11 13:45:01,514 charges_calc.py:177 DEBUG [RNT767] Value unit_cost set as 1202.9
2020-08-11 13:45:01,514 charges_calc.py:163 DEBUG [RNT768] Value 'product_code' read as PRD68
2020-08-11 13:45:01,514 charges_calc.py:163 DEBUG [RNT768] Value 'rental_start' read as 3/8/17
2020-08-11 13:45:01,514 charges_calc.py:163 DEBUG [RNT768] Value 'rental_end' read as 9/5/18
2020-08-11 13:45:01,514 charges_calc.py:163 DEBUG [RNT768] Value 'price_per_day' read as 10
